Freq, Name
1, a
2, aaisha
1, aajah
1, aaliana
2, aaliya
10, aaliyah
1, aalyah
1, aarona
1, aaryanna
1, aashiyana
1, aashna
1, aasiya
1, abaigeal
1, abang
1, abbegael
1, abbegayle
15, abbey
2, abbi
1, abbi-gail
3, abbie
8, abbigail
47, abby
1, abby-jean
3, abbygail
2, abbygale
1, abbygayle
1, abella
1, abha
1, abigael
83, abigail
1, abigale
1, abigayil
4, abigayle
1, abir
1, abrial
1, abrianna
3, abrielle
1, abuk
1, abygale
3, acacia
1, acadiana
1, acelyn
1, achwiel
1, adalien
1, adana
2, adanna
2, adara
1, adawn-rae
1, addesyn
1, addisan
10, addison
1, addison-grace
1, addyson
1, adelaide
2, adelle
1, adelynn
2, adena
1, adeoluwa
1, adia
1, adiella
5, adina
1, adreana
1, adreanna
7, adria
2, adrian
7, adriana
11, adrianna
1, adrianne
1, adrien
1, adriene
3, adrienne
1, adyan
1, aedan
1, aeryn
1, aeshah
1, afra
1, afroz
1, afsaneh
1, aganetha
1, agar
6, agatha
1, agel
2, agnes
1, aheen
1, ahein
1, ahlam
2, ahna
1, ahtum
1, ai-vy
1, aida
4, aidan
2, aideen
6, aiden
1, aija
1, aika
1, aiko
1, aileen
1, aiman
7, aimee
1, aimie
1, ainsleigh
12, ainsley
1, aira
1, airianna
1, aisa
4, aisha
1, aisley
1, aislin
1, aislinn
2, aislyn
1, aislynn
1, aisyah
1, aiyana
1, aja
1, ajla
1, akanksha
1, akasha
1, akashroop
1, akayla
1, akaysia
1, akeera
1, akeima
1, akira
1, akoul
1, akrity
1, ala'a
2, alaa
1, alabama
1, alabed
5, alaina
1, alaine
1, alaiya
11, alana
1, alanah
4, alanna
2, alannah
1, alanta
1, alasia
1, alaura
1, alaya
1, alayja
5, alayna
1, alaysia
1, alberta
1, aldricia
2, alea
7, aleah
1, aleasheanne
1, aleea
1, aleesha
2, aleeza
1, aleighna
1, aleighsha
1, aleika
1, alejandra
1, alekxandra
1, alena
2, aleshia
1, alesia
2, alessandra
3, alessia
2, aleta
1, alethea
3, alethia
2, alex
36, alexa
1, alexana
1, alexander
89, alexandra
4, alexandrea
21, alexandria
1, alexcia
1, alexi
6, alexia
67, alexis
2, alexis-nicole
2, alexsandra
6, alexus
1, alexxa
1, alexxandra
1, alexya
2, alexys
1, alexzandra
2, aleyna
1, aleysa
1, aleysha
3, ali
4, alia
1, aliah
1, aliana
1, alica
5, alice
1, aliceia
25, alicia
1, alies
4, alina
1, aline
1, alisca
8, alisha
13, alison
7, alissa
1, alissandra
1, alissha
1, alivia
2, alix
1, alixandra
2, aliya
7, aliyah
1, aliyana
1, alizee
1, allana
1, allanah
2, alli
1, allicia
3, allie
1, allisa
29, allison
3, alliyah
4, ally
1, allyese
1, allyigha
3, allysa
2, allysha
1, allysia
2, allyson
2, allyssa
1, alma
2, alora
1, althea
2, alvina
1, alyana
1, alyanna
1, alyce
3, alycia
1, alyia
1, alyiha
1, alyk
1, alyna
4, alysa
8, alysha
2, alyshia
1, alysia
6, alyson
129, alyssa
1, alyssa-rae
2, alysse
4, alyssia
1, alyx
1, alyxx
1, amal
1, amalle
85, amanda
1, amanda-lee
2, amani
1, amanie
1, amanni
2, amanpreet
3, amara
1, amarachi
1, amarah
1, amaris
1, amarit
1, amarjot
1, amaya
1, amaylia
1, ambar
54, amber
1, amber-lynn
1, amberlee
1, amberley
1, amberly
1, ameena
1, ameera
15, amelia
1, amelie
2, amena
1, amenah
1, americus
1, ameris
1, amethyst
1, amgaad
1, ami
1, amiah
1, amica
1, amie-jo
