Freq, Name
1, a'lisa
1, aaishah
1, aakanksha
1, aaliyah
3, aaron
1, aashima
1, abagail
1, abbagayle
8, abbey
1, abbie
1, abbigail
7, abby
1, abby-lynne
1, abeer
1, abigael
29, abigail
1, abigayle
1, abilene
1, abrar
1, abriana
1, acacia
1, acelyn
1, ada
1, adaira
2, adara
1, adaya
2, adele
1, adeline
1, adhara
1, adileena
3, adina
1, adisa
1, aditi
1, adora
1, adrea
2, adrian
8, adriana
1, adriana-maria
4, adrianna
1, adrianne
10, adrienne
1, aeisha
1, afton
3, aganetha
1, agatha
2, agnes
1, ahlam
1, aida
3, aidan
1, ailcey
4, aileen
1, aillen
10, aimee
1, aimee-jeanne
1, aimee-lynn
1, aimie
3, ainsleigh
4, ainsley
4, aisha
1, aislinn
1, aislynn
1, aiyanna
1, ajak-angela
1, ajjia
1, akari
1, aki
1, akita
1, akuuma
1, ala
2, alaa
2, alaina
1, alaine
23, alana
1, alanah
3, alandra
1, alanis
24, alanna
1, alanna-marie
7, alannah
2, alara
1, alastria
1, alayna
2, alberta
1, alden
4, aleah
1, aleasha
5, alecia
2, aleena
3, aleesha
1, aleida
1, aleigha
1, aleighsha
3, aleisha
1, alejandrina
1, aleksandra
5, alena
4, alesha
3, alessandra
2, alessia
1, alethea
4, alex
21, alexa
1, alexana
2, alexander
156, alexandra
1, alexandrea
39, alexandria
1, alexendra
9, alexia
40, alexis
1, alexiss
3, alexus
1, alexx
1, aleya
1, aleysha
1, alham
2, ali
7, alice
32, alicia
1, aliecia
1, alina
1, alintina
2, alisa
25, alisha
1, alisha-dale
3, alishia
19, alison
10, alissa
2, alita
7, alix
3, aliya
2, aliza
1, allana
3, allanah
1, allap
1, allayna
1, alleah
1, allesha
1, allex
1, alleycia
1, alli
3, allie
3, allisha
41, allison
1, allyesha
1, allynna
1, allysa
2, allysha
1, allysia
7, allyson
1, allyssa
1, allyza
1, alma
1, alondra
1, alora
1, alorien
1, alwyn
13, alycia
1, alyne
3, alysa
1, alysar
13, alysha
2, alyshia
2, alysia
4, alyson
1, alyss
131, alyssa
1, alyssa-jena
3, alyssia
1, alyx
2, alyxandra
1, alyza
1, amaira
2, amal
1, amalia
1, amalie
2, aman
149, amanda
1, amanda-jean
1, amanda-lynn
1, amani
2, amanjot
1, amanne
2, amanpreet
2, amany
3, amara
1, amaree
1, amariah
75, amber
2, amber-lee
2, amber-lynn
1, amber-rose
2, amberlee
2, amberly
1, amberlyn
1, amberlynn
1, amee
1, ameeqa
2, amel
14, amelia
1, amelia-josephine
1, amelie
1, amergin
2, amethyst
4, amie
1, amiko
1, amiksha
1, amilee
1, amiliana
2, amina
1, amine
1, amira
1, amrinah
2, amrit
107, amy
1, amye
1, an
2, ana
1, anabel
1, anais
1, analiese
1, anam
1, anandjit
2, anastacia
5, anastasia
1, anastaysia
1, andee
3, andie
2, andra
52, andrea
1, andreana
1, aneesa
2, aneesha
1, aneta
11, angel
43, angela
1, angelena
1, angeli
1, angelia
7, angelica
1, angelica-lee
2, angelika
6, angelina
1, angeline
1, angelique
2, angelle
1, angellica
1, angellie
1, angelyn
2, angharad
4, angie
1, anicia
7, anika
1, anisa
3, anisha
1, anishia
5, anissa
8, anita
1, anja
1, anjala
2, anjelica
1, anjella
3, anmol
6, ann
1, ann-marie
61, anna
1, anna-christine
1, anna-linn
1, anna-lisa
2, annaliese
1, annalisa
2, annalise
1, annalissa
1, annamarie
3, annastasia
1, anndee
6, anne
1, anne-marie
1, annecy
3, anneke
1, anneliese
1, annelise
1, annemarie
1, annemiek
2, annette
14, annie
1, annielle
6, annika
1, annissa
1, anntanya
1, annunziata
1, anny
1, annyssa
1, anoosha
1, anthea
3, antonia
1, antonina
1, antonine
1, antonnella
1, anttu
1, anuja
2, anuradha
1, anya
1, anysia
1, anyssa
1, aoife
1, aphracea
1, aponi
23, april
1, april-marie
1, apsimosis
1, aquenna
1, arabella
4, arden
1, aretta
1, ariam
3, ariana
1, ariane
12, arianna
1, arie
11, ariel
1, ariela
7, arielle
1, arienne
1, ariss
1, arissa
1, arlene
1, arnellda
1, arnelle
1, arnika
