#,Baby Boy Names
2,Aadam
1,Aadan
2,Aadarsh
8,Aaden
1,Aadil
1,Aadit
1,Aadrian
2,Aadyn
1,Aahan
1,Aahron
2,Aaiden
1,Aakash
1,Aakif
1,Aalay
1,Aamir
1,Aaqil
1,Aaran
5,Aarav
1,Aaren
1,Aarish
6,Aariz
62,Aaron
2,Aarush
1,Aaryaan-Ahmad
4,Aaryan
6,Aayan
1,Aayanan
1,Aayat
1,Abakar
1,Abbas
1,Abdalla
6,Abdallah
1,Abdalrahman
1,Abdelmajeed
1,Abdelmajid
1,Abdelmalek
1,Abdelmohy
1,Abderrahim
1,Abdi
1,Abdimalik
1,Abdinur
1,Abdirahman
1,Abdourahman
1,Abdou-Salam
10,Abdul
1,Abdulaziz
1,Abdulfatah
1,Abdul-Ghani
1,Abdul-Kareem
10,Abdullah
#,Baby Boy Names
3,Abdullahi
3,Abdulmalik
1,Abdulmoiz
2,Abdulrahman
2,Abdul-Rahman
1,Abdulrehman
1,Abdurahman
1,Abdurrafay
2,Abdurrahman
1,Abdur-Rahman
2,Abe
3,Abel
1,Abhayjot
1,Abheman
4,Abhijot
1,Abhiroop
1,Abhishek
1,Abidemi
1,Abiel
1,Abiodun
1,Abraam
10,Abraham
3,Abram
1,Abrar
1,Abu
1,Abukar
1,Abyan
1,Abyaz
1,Abyenabiy
6,Ace
1,Acey
1,Acheron
1,Achileus
1,Achilis
3,Achilles
1,Achim
1,Achraf
1,Achuil
135,Adam
1,Adan
1,Adarius
2,Addam
3,Addison
1,Adebomi
1,Adel
1,Adeleon
15,Aden
1,Adeodatus
1,Adeon
1,Adeyele
#,Baby Boy Names
1,Adham
1,Adian
1,Adien
1,Adil
4,Adin
1,Adison
1,Adit
9,Aditya
1,Adiyaan
1,Adli
1,Admer
1,Adnan
1,Adolfo
2,Adonai
2,Adonay
2,Adonis
1,Adreus
1,Adriaen
37,Adrian
1,Adriano
1,Adriel
3,Adrien
1,Advitiya
2,Adyan
2,Adyn
2,Aedan
1,Aédán
2,Aeden
1,Aedrich
1,Aeiden
1,Aero
1,Aeron
1,Aeson
1,Aevynn
1,Afan
1,Afnan
2,Agam
1,Agamdeep
1,Agang
1,Agor
1,Agyapal
1,Ahil
1,Ahkostew
21,Ahmad
20,Ahmed
1,Ahmedkaisa
1,Ahmedyar
1,Ahnaf
1,Ahren
1,Ahrshanth
#,Baby Boy Names
1,Ahsan
2,Ahyan
63,Aidan
150,Aiden
1,Aiden-James
1,Aiden-Seung
3,Aidyn
1,Aieden
2,Aikam
1,Aikamveer
1,Aiker
1,Aimal
1,Aimon
1,Ainsley
1,Aison
1,Aiyan
1,Aizik
1,AJ
1,Ajang
4,Ajay
1,Ajeet
1,Ajerek
2,Ajit
1,Ajmal
1,Akash
1,Akasha
1,Akashdeep
1,Akbar
1,Akeel
1,Akent
1,Akinyemi
1,Akir
2,Akira
1,Ako
2,Akol
1,Akram
1,Akrem
1,Akriel
1,Akryn
1,Aksel
1,Akshaj
1,Al
1,Alaa
1,Alaap
1,Alamvir
4,Alan
1,Alaric
1,Alastair
1,Alaz
16,Albert
