Baby Boy Names Registered in 1999,
1,Kristoffer
8,Kristopher
1,Kros
2,Kruz
2,Krystian
1,Krystopher
1,Kueth
2,Kuljit
1,Kulshan
1,Kulsharan
1,Kunal
8,Kurt
9,Kurtis
1,Kush
1,Kushagr
1,Kwesi
1,Ky
1,Kyall
3,Kye
5,Kylan
2,Kylar
207,Kyle
#,Baby Boy Names
1,Kylen
17,Kyler
1,Kyley
1,Kynder
1,Kyrell
1,Kyser
1,L.T.
3,Lachlan
3,Laine
1,Lake
2,Lakota
1,Lakvir
1,Lamurrial
9,Lance
2,Landen
28,Landon
1,Landyn
24,Lane
1,Langdon
1,Lanny
1,Laquan
1,Laron
1,Larron
3,Larry
1,Lathan
1,Lathaniel
1,Latrelle
1,Laurence
1,Laurent
1,Lawrance
5,Lawrence
1,Lawson
1,Lawton
14,Layne
4,Layton
1,Lazar
1,Lazare
1,Lazarus
1,Leander
10,Lee
1,Leeroy
1,Legend
3,Leif
1,Leigh
1,Leighten
4,Leighton
2,Leland
1,LeLand
1,L'emir
#,Baby Boy Names
1,Lennon
1,Lennox
5,Leo
3,Leon
4,Leonard
2,Leonardo
1,Leron
1,Leroy
1,Leshaun
4,Leslie
1,Leto
1,Leul
1,Lev
1,Leven
1,Levente
58,Levi
2,Levon
4,Lewis
1,Leyson
157,Liam
1,Liban
1,Lief
4,Lincoln
3,Linden
1,Lindon
1,Lingo
1,Linken
1,Linus
1,Lionel
3,Lloyd
4,Lochlan
1,Lockhart
131,Logan
1,Logen
2,London
1,Lorenz
2,Lorenzo
3,Lorne
1,Lou
1,Louai
1,LoughLann
7,Louis
1,Lourg
2,Lovell
6,Luc
3,Luca
78,Lucas
1,Lucian
1,Lucius
#,Baby Boy Names
1,Luckas
1,Lucky
2,Lucus
1,Luis
3,Luka
17,Lukas
71,Luke
1,Lukman-Ahmed-Khan
2,Lukus
1,Luther
1,Luvnit
4,Lyle
1,Lyman
2,Lynden
9,Lyndon
1,Mac
1,Macalister
2,Macallister
1,Maceo
1,Macgregor
37,Mackenzie
7,MacKenzie
1,Mackinley
1,MacLachlan
3,Maclean
1,Macwan
2,Madison
1,Magai
1,Magnum
5,Magnus
1,Mahaan
1,Mahammad
1,Mahekun
1,Maher
1,Mahleek
1,Mahmoud
1,Mai
1,Majd
2,Majed
1,Majid
1,Majkl
1,Makaiah
2,Malachi
1,Malak
7,Malcolm
1,Maleek
3,Malek
1,Malik
1,Malique
#,Baby Boy Names
1,Malyk
1,Manas
1,Mandeep
1,Mandla
1,Manik
3,Manjot
1,Manny
1,Manov
1,Manpreet
3,Manraj
1,Manroz
2,Manuel
2,Manveer
1,Manvinder
2,Manvir
1,Manyiel
15,Marc
4,Marcel
3,Marcello
15,Marco
40,Marcus
2,Marek
1,Mari
1,Mariano
3,Mario
44,Mark
7,Marko
9,Markus
1,Marlin
2,Marlon
1,Marshal
14,Marshall
1,Marshel
2,Marshell
1,Martien
10,Martin
1,Martyn
3,Marvin
1,Marwan
43,Mason
1,Mason-O'Neil
1,Massimo
1,Mat
1,Mate
3,Mateo
1,Mateusz
1,Matheson
40,Mathew
1,Mathias
#,Baby Boy Names
6,Mathieu
1,Mathiew
1,Matias
1,Matrix
1,Matson
5,Matt
9,Matteo
360,Matthew
2,Matthias
2,Matthieu
1,Matthiew
3,Mattias
1,Mattios
2,Maverick
1,Mavrick
1,Mavriki
1,Mawien
13,Max
5,Maxim
6,Maxime
6,Maximilian
3,Maximillian
1,Maximillien
1,Maxmillian
39,Maxwell
1,Maxx
1,Maycen
1,McCoy
1,McGuire
2,McKay
4,McKenzie
1,McKinnon
1,Mckoy
1,McKyle
1,McLaren
1,McQuade
1,McRae
1,Mehtab
1,Meir
1,Mel
1,Melbin
1,Melik
5,Melvin
2,Merek
1,Merrick
1,Mias
7,Micah
1,Micha
202,Michael
#,Baby Boy Names
1,Michal
1,Michao
30,Micheal
1,Micheal-Gabriel
1,Mich'el
1,Michele
3,Miguel
1,Mihaly
1,Mikael
2,Mike
1,Mikel
2,Mikhail
1,Mikyler
4,Milan
5,Miles
1,Milo
2,Milos
1,Milton
1,Ming
1,Miqeal
1,Mitch
7,Mitchel
79,Mitchell
1,Mitchelle
5,Mohamad
1,Mohamd
18,Mohamed
5,Mohammad
7,Mohammed
1,Mohit
1,Mohitdeep
1,Mohkom
1,Mohmoud
1,Moises
1,Moisey
1,Moizzuddin
1,Molsen
2,Montana
1,Monte
1,Montey
2,Montgomery
2,Monty
32,Morgan
1,Morgen
1,Morning
1,Morningstar
4,Moses
1,Mossab
1,Mouhamad
#,Baby Boy Names
1,Mourad
1,Mourtar
1,Moussa
1,Moustafa
1,Muambayi
1,Mubbshar
8,Muhammad
1,Mujeeb-Ulhaq
1,Mujetaba
1,Murad
2,Murray
1,Murtaza
1,Muskwa
1,Musstafah
2,Mustafa
2,Mustapha
1,Mylen
11,Myles
1,Mynn
2,Nabil
1,Nadeem
1,Nader
1,Nadiem
1,Nadir
1,Nadr
1,Nagib
1,Nahome
1,Najeeb
2,Najib
1,Nakota
1,Nale
1,Nalin
1,Nanak
1,Naoto
1,Narinder
4,Nash
2,Nate
148,Nathan
2,Nathanael
4,Nathanial
45,Nathaniel
1,Nathanual
1,Nathanuel
3,Nathen
1,Nathon
1,Natnael
2,Navdeep
1,Naveen
1,Navinesh
#,Baby Boy Names
2,Navjot
1,Navneet
1,Navpreet
1,Navras
1,Nawaf
1,Nectarios
2,Ned
1,Neel
1,Neelman
1,Nehemiah
10,Neil
1,Neilzon
7,Nelson
1,Nemanja
2,Nevada
1,Nevin
1,Nevinder
1,Ngai
1,Ngawang
1,Nguyen
2,Niall
1,Nichalas
261,Nicholas
1,Nicholas-Luke
1,Nicholas-Rea
4,Nick
3,Nicklas
1,Nicklaus
14,Nickolas
1,Nickolaus
1,Nicky
1,Nico
1,Nicodemus
2,Nicolaas
1,Nicolai
33,Nicolas
10,Nigel
1,Nii
1,Nikalas
2,Nikhil
1,Nikida
1,Nikita
1,Niklas
2,Niko
2,Nikola
1,Nikolaas
4,Nikolai
20,Nikolas
1,Nikolay
#,Baby Boy Names
1,Nikoli
1,Niles
1,Nils
1,Nimkees
1,Nirvar
1,Nishant
1,Nishaylan
1,Nithish
1,Nitish
1,Nizar
1,Noa
159,Noah
8,Noel
1,Noelan
56,Nolan
1,Nolandeep
1,Nole
1,Nomar
1,Nonda
1,Norberto
2,Norman
1,North
1,Nouruddeen
1,Nuno
1,Obada
1,Obadah-Abedelrahim
1,Obeda
1,O'Brien
1,Ocean
1,Odayh
1,Odde
1,Odhin
1,Odhinn
1,Olaitan
5,Oliver
2,Olivier
1,Olliett
1,Olwill
15,Omar
1,Omarr
1,Omega
1,Omer
1,Omotomiwa
1,Omran
1,Onkar
1,Onyango
1,Oren
1,Oreofeoluwa
1,Orin
#,Baby Boy Names
1,Orion
1,Orlando
1,Orton
3,Osama
1,Osamma
4,Oscar
1,O'Shea
1,Osiris
2,Osman
1,Osmond
1,Ossian
1,Oswald
1,Otto
1,Ousman
1,Ousten
62,Owen
1,Ozzy
1,Pablo
1,Pacey
1,Padraic
1,Paige
1,Palpreet
2,Panayiotis
2,Pancho
1,Papa-Ollennu
1,Parbhat
2,Pardeep
43,Parker
2,Parry
1,Parth
1,Pascal
1,Paszolo
1,Paton
3,Patric
43,Patrick
32,Paul
1,Paulo
1,Paulson
2,Pavel
1,Pawandeep
1,Paxton
1,Payden
1,Payne
10,Payton
1,Pedro
1,Peiton
1,Percy
1,Pericles
1,Perkash
#,Baby Boy Names
3,Perrin
1,Perry
50,Peter
1,Peter-Joe
1,Petr
1,Petro
5,Peyton
1,Pheonix
1,Philemon
12,Philip
13,Phillip
2,Phoenix
1,Phong
7,Pierce
2,Pierre
1,Pierson
2,Pieter
1,Piita
2,Piotr
1,Pittia
1,Prabhav
2,Prabhdeep
1,Prabhjit
1,Prabhjyot
1,Prabjeet
1,Prazz
1,Preetinder
1,Preetjot
1,Presley
18,Preston
1,Prince
1,Puneet
2,Quade
3,Quaid
4,Quentin
1,Qui
1,Quin
1,Quincy
1,Quinlan
1,Quinlin
36,Quinn
1,Quinnlan
6,Quinten
8,Quintin
9,Quinton
1,Quintyn
1,Radaypuk
1,Radley
1,Radomir
#,Baby Boy Names
1,Radwan
1,Raeden
2,Rafael
1,Rafal
1,Ragur
1,Raheem
4,Rahul
1,Raidan
1,Raihan
1,Raimond
3,Raine
1,Rajbinder
1,Rajvir
1,Rakan
1,Rakeen
2,Ralph
1,Ramanjot
1,Rambo
1,Rame
1,Rameses
2,Rami
1,Ramsay
2,Ramsey
1,Ramzey
1,Randal
6,Randall
1,Randi
1,Randie
1,Randon
13,Randy
1,Randyn
1,Ranslee
1,Ranyodh
2,Raphael
1,Rashad
1,Rasheed
1,Rashid
1,Ratanvir
1,Raul
3,Raven
2,Ravi
1,Ravindra
1,Ravjodh
1,Ravneil
1,Ravraj
2,Ray
2,Rayan
3,Rayden
1,Rayff
#,Baby Boy Names
1,Raymar
15,Raymond
1,Raynaldo
1,Raynard
1,Rayne
1,Rayno
1,Reagan
1,Real
1,Reason
18,Reece
1,Reecze
12,Reed
17,Reese
4,Reeve
1,Regal
1,Regan
2,Reginald
1,Rehan
2,Reice
16,Reid
1,Reider
2,Reiley
5,Reilly
1,Rein
1,Reinald
1,Reinhold
1,Reis
1,Remi
2,Remington
1,Remus
4,Rene
1,Renny
1,Reno
1,Rethwan
1,Reuben
1,Rex
1,Reyn
1,Rheon
10,Rhett
15,Rhys
2,Rhyse
1,Rhyss
1,Riad
1,Rian
1,Riaz
1,Ribben
3,Ricardo
2,Riccardo
1,Ricco
#,Baby Boy Names
41,Richard
1,Richie
1,Richmond
1,Richter
3,Rick
5,Ricky
1,Ricky-Clint
1,Ricky-Joe
2,Rico
2,Ridge
2,Rielly
1,Riese
1,Rigel
1,Rijel
134,Riley
1,Riminder
1,Rio
2,Rishi
9,River
1,Rizan
1,Roam
1,Roan
1,Roba
3,Robbie
76,Robert
4,Roberto
1,Robert-Paul
7,Robin
1,Robson
1,Rocco
1,Rock
1,Rocky
1,Roddy
1,Roderick
1,Rodger
5,Rodney
1,Rodvern
1,Rofi
4,Roger
4,Rohan
1,Rohit
3,Roland
1,Rollyn
1,Rolston
8,Roman
1,Romeo
6,Ronald
2,Ronan
1,Ronin
#,Baby Boy Names
1,Ronnen
1,Ronnie
1,Rookie
6,Rory
1,Roscoe
11,Ross
1,Rourke
1,Rovanjeet
4,Rowan
1,Rowen
2,Roy
2,Royce
1,Royden
1,Ruach
1,Ruchir
1,Rudolph
3,Rudy
2,Russel
9,Russell
1,Ru-Yi
244,Ryan
2,Ryden
7,Ryder
1,Ryelee
1,Ryeley
1,Ryely
1,Ryer
3,Ryker
1,Ryker-Leonard
21,Rylan
8,Ryland
10,Rylee
4,Rylen
1,Ryler
22,Ryley
1,Rylie
1,Rylly
1,Rylund
3,Saad
1,Saahir
1,Saa-Kwame
1,Sabastian
2,Sacha
1,Sachairi
1,Sadee
9,Sage
1,Sahib
1,Sahibzada
2,Sahil
#,Baby Boy Names
1,Sahir
2,Said
2,Saif
2,Sajan
1,Saje
1,Sakr
1,Salah
2,Saleem
1,Saleh
2,Salem
1,Salim
1,Salloum
2,Salman
1,Salvin
8,Sam
1,Sameeh
1,Samer
2,Sami
4,Samir
3,Sammy
5,Samson
1,Samual
122,Samuel
1,Sandro
1,Sanidhya
1,Sanish
1,Sanjeev
1,Santana
1,Santo
1,Sarath
1,Sarjoon
1,Sarmad
1,Sarthak
1,Sary
1,Satchel
1,Satnam
5,Saul
1,Savipal
1,Savraj
3,Sawyer
1,Sayer
1,Sayidali
1,Scot
52,Scott
1,Seamas
2,Seamus
59,Sean
1,Sean-Michael
22,Sebastian
#,Baby Boy Names
4,Sebastien
1,Seena
1,Seerath
1,Seiver
1,Senan
1,Seneca
1,Sergei
4,Sergio
59,Seth
1,Seung-Young
1,Sevrin
1,Sewell
1,Sewoong
1,Shadi
1,Shadman
1,Shadrach
1,Shadyn
3,Shae
1,Shahid
1,Shahil
1,Shahtaj
2,Shahzaib
1,Shakeel
2,Shakil
1,Shamir
1,Shamsher
1,Shamus
17,Shane
1,Shannon
1,Shariff
1,Sharnjeet
11,Shaun
34,Shawn
2,Shay
1,Shayaan
2,Shayde
3,Shayden
6,Shaye
1,Shaylund
13,Shayne
5,Shea
1,Shea-Brandon
2,Shelby
25,Sheldon
1,Shemar
1,Sheridan
1,Shervin
1,Sheydon
1,Shi-Hao
#,Baby Boy Names
1,Shilo
1,Shirwa
1,Shivam
1,Shivankar
1,Shivdullar
2,Shivneel
1,Shloima
1,Shmuel
1,Shohil
1,Shrey
1,Shylo
1,Shyne
1,Shyowa
1,Siddharth
1,Sidharth
5,Sidney
1,Siegfried
1,Sil
4,Silas
1,Silver
1,Simardeep
1,Simeon
20,Simon
1,Simran
1,Sirtaj
1,Siu
2,Skiler
16,Skylar
1,Skylen
17,Skyler
1,Slade
1,Slaven
1,Sloan
1,Sloane
1,Smith
1,Solomon
1,Son
4,Sonny
1,Soo-Been
4,Soren
1,Spain
1,Spence
83,Spencer
1,Spenser
1,Sphencer
1,Stan
4,Stanley
1,Stanton
3,Steele
#,Baby Boy Names
11,Stefan
1,Stefano
1,Steffan
2,Stephan
26,Stephen
4,Sterling
2,Stevan
61,Steven
1,Steven-Lee
2,Stewart
1,Stone
1,Storey
2,Storm
1,Stran
8,Stuart
1,Suhaib
1,Suhrab
1,Sukhbir
2,Sukhman
1,Sukhmanav
1,Sukhmeet
2,Sukhpreet
1,Sukhpuneet
1,Sukhraj
1,Sukhveer
1,Sulaiman
1,Sullivan
1,Sultan
1,Sumanth
1,Sumeet
1,Sumiran
1,Summit
1,Sumnit
1,Sundance
1,Suneel
1,Sunjot
1,Suraj
1,Suthearath
1,Sutherland
1,Sutter
1,Suvo
1,Sword
2,Sydney
1,Syed
1,Sylace
2,Sylas
1,Sylvan
1,Sylvester
1,Symon
#,Baby Boy Names
1,Szymon
1,Taciah
1,Tadde
1,Tadiwanashe
1,Tae
1,Taevis
1,Taggert
1,Tahir
1,Tahj
1,Tahmid
1,Tai
1,Tairas
1,Taishi
3,Tait
1,Taiten
1,Taitom
1,Taku
1,Tal
2,Talen
4,Talon
1,Tameen
1,Tamir
1,Taner
1,Tanith
68,Tanner
1,Tannyn
1,Tanvir
1,Tao
2,Taran
1,Taras
1,Tareck
6,Tarek
2,Taren
2,Tarik
2,Tariq
1,Tarn
1,Taro
2,Taron
1,Tarrace
1,Tarren
1,Tarrin
1,Tassvar
10,Tate
1,Tatum
1,Tavan
1,Taven
4,Tavis
1,Taydon
2,Tayen
#,Baby Boy Names
1,Taygen
1,Taylar
4,Tayler
1,Taylin
68,Taylor
1,Taytem
1,Tayton
1,Tayven
1,Tayz
1,Tazmen
1,Tazzmaine
5,Teagan
1,Teagen
1,Teague
1,Teagun
1,Tealyn
2,Ted
1,Teddy
1,Tee
3,Teegan
1,Teejay
1,Tee-Jay
4,Tegan
1,Tegin
1,Tegwyn
1,Tehgann
1,Teigan
1,Teigen
1,Teigyn
1,Tejay
1,Tejvir
1,Teo
1,Terell
2,Teren
6,Terence
5,Terran
4,Terrance
4,Terrell
1,Terrence
1,Terris
1,Terry
2,Terryl
1,Tevaugn
1,Tevin
1,Thachery
1,Thaiar
1,Thair
1,Thaiye
1,Thaler
#,Baby Boy Names
1,Thames
2,Thane
1,Thanh
1,Tharidu
1,Thaviro
1,Thayne
2,The
1,Theadore
2,Theo
4,Theodore
1,Theoran
1,Theoren
1,Theorn
2,Theron
1,Theryn
1,Theunis
1,Thibaut
1,Thien-An
1,Thieu
137,Thomas
1,Thong
1,Thor
1,Thunder
1,Thyme
1,Tiago
1,Tian
1,Tiberius
1,Tie
2,Tiegan
1,Tiegen
1,Tien
1,Tieren
1,Tiger
1,Tighe
1,Tim
1,Timi
1,Timon
34,Timothy
1,Tindy
3,Titus
2,Tobias
1,Tobin
1,Toby
8,Todd
1,Tolga
1,Tolulope
4,Tom
6,Tomas
1,Tomer
#,Baby Boy Names
7,Tommy
1,Tonki
7,Tony
1,Toren
2,Torin
1,Torrin
1,Tosh
1,Tovin
1,Trace
1,Tracy
3,Trae
1,Traiye
1,Traven
43,Travis
1,Tray
1,Trayden
1,Traye
2,Trayton
4,Tre
1,Trenan
1,Trennon
13,Trent
2,Trenten
3,Trentin
7,Trenton
1,Trentyn
1,Trestine
1,Treston
1,Treven
19,Trevor
21,Trey
1,Treyson
2,Treyton
1,Trey-Zain
1,Trez
1,Tristain
76,Tristan
27,Tristen
5,Tristian
11,Tristin
2,Triston
2,Tristyn
2,Triton
15,Troy
1,T-Roy
3,Trung
1,Truong
1,Trydel
1,Tryone
#,Baby Boy Names
1,Tryrese
3,Trystan
2,Tryston
3,Tucker
1,Tully
1,Tural
2,Turner
1,Tustan
60,Ty
1,Tyberius
1,Tyce
6,Tye
1,Tylar
2,Tylen
266,Tyler
1,Tyller
6,Tylor
1,Tylus
1,Tymoteusz
1,Tyr
2,Tyran
2,Tyree
1,Tyreece
1,Tyreek
1,Tyrees
1,Tyreese
5,Tyrel
18,Tyrell
3,Tyren
7,Tyrese
1,Tyrik
2,Tyrin
1,Tyriq
1,Tyron
11,Tyrone
1,Tyrrell
4,Tyrus
2,Tysen
77,Tyson
1,Tysonn
1,Tyvan
1,Tyver
1,Udham
1,Umair
1,Umar
1,Uriah
1,Usama
1,Usamah
1,Vaibhav
#,Baby Boy Names
1,Val
2,Valentino
1,Vasilios
1,Vaskor
2,Vaughan
5,Vaughn
1,Venedict
2,Vernon
17,Victor
1,Vikram
2,Vikramjit
1,Viktor-Ivan
1,Viktors
1,Vince
1,Vincen
30,Vincent
1,Vincenzo
1,Vinnidict
1,Vishal
1,Vishaljot
1,Vivek
1,Vladimir
1,Vuitton
1,Vuk
2,Vy
1,Waail
1,Wa'ays
1,Wacey
1,Wacy
14,Wade
1,Wahrmun
1,Wal
2,Waleed
2,Walid
7,Walker
1,Walking
1,Wallace
4,Walter
1,Walter-Allan
1,Wanekia
1,Waqar
6,Warren
1,Waseem
1,Wasseem
1,Waycee
1,Wayde
1,Waylon
5,Wayne
1,Wayson
#,Baby Boy Names
1,Welat
1,Wes
16,Wesley
1,Wesly
1,Westin
2,Weston
1,Whyat
1,Wilber
1,Wilbur
1,Wilfred
1,Wilfredo
5,Will
1,Willam
5,Willem
148,William
1,Willis
1,Wilmer
5,Wilson
1,Wing
4,Winston
1,Wolf
1,Wolfgang
1,Wranell
1,Wren
1,Wyat
55,Wyatt
2,Wylee
3,Wylie
1,Wynston
4,Xander
11,Xavier
1,Xayne
1,Xenn
1,Xiathane
1,Yaldar
1,Yanos
1,Yash
2,
1,Yassin
1,Yat
2,Yauheni
1,Yehia
1,Yehoshoa
1,Yi
1,Yibel
1,Ymer
1,Yom
1,Yonadav
1,Yonah
#,Baby Boy Names
1,Younis
2,Yousif
1,Youssef
1,Yuki
1,Yukio
1,Yuksel
2,Yun-Cong
1,Yusuf
2,Zaarek
1,Zacary
1,Zacchary
1,Zach
5,Zachari
197,Zachariah
14,Zachary
1,Zachery
4,Zachiary
1,Zack
15,Zackariah
1,Zackary
7,Zackerie
1,Zackery
1,Zackhery
2,Zade
2,Zafir
1,Zaid
1,Zain
1,Zain-Ul-Abedin
1,Zakarea
1,Zakari
1,Zakaria
1,Zakariah
1,Zakarriya
1,Zakary
2,Zakery
1,Zakhary
1,Zakie
1,Zakir
1,Zakkary
1,Zamaan
2,Zamir
2,Zana
9,Zander
1,Zane
1,Zane-Lee
2,Zared
1,Zarek
1,Zayd
1,Zayn
#,Baby Boy Names
1,Zayne
1,Ze
1,Zebulin
1,Zechariah
2,Zeeshan
1,Zeke
1,Zephaniah
1,Zeshan
2,Zeyad
2,Ziad
1,Zion
1,Zoey
1,Zohab
1,Zolton
1,Zulfiqar
1,Zuraiz
"Freq uenc
y",Zwelakhe
