Baby Boy Names Registered in 1996,
1,Michaelangelo
1,Michael-Angelo
26,Micheal
4,Michel
2,Michele
1,Michiel
1,Miciah
1,Mickell
3,Mickey
1,Mick-Milan
4,Miguel
1,Miguel-Bernard
2,Mikael
1,Mikalen
1,Mikauley
1,Mike-Cofie
2,Mikhail
1,Mikolai
1,Mikulas
1,Milad
8,Miles
2,Milo
1,Milos
1,Milton
#,Baby Boy Names
5,Minh
1,Mir
1,Miraan
1,Misha
1,Mitch
1,Mitchai
11,Mitchel
101,Mitchell
1,Mitchelle
7,Mohamad
14,Mohamed
7,Mohammad
1,Mohammadmsaid
13,Mohammed
1,Mohanad
1,Mohsin
1,Monal
1,Monish
3,Montana
1,Montel
1,Montgomery
45,Morgan
1,Morgen
1,Morgynn
1,Morrissey
1,Mosab
2,Moses
1,Mostafa
1,Moussa
3,Muhammad
1,Munesh
2,Murray
1,Murtaza
1,Muskwa
2,Mustafa
2,Mustapha
8,Myles
1,Myran
3,Myron
3,Nabil
1,Nahkie
1,Nahum
1,Nairn
1,Najib
1,Najori
1,Nam
1,Nandor
1,Naphtali
1,Narcis-Kyle
#,Baby Boy Names
5,Nash
1,Nashua
1,Nasim
1,Nasir
1,Nassir
148,Nathan
5,Nathanael
1,Nathaneal
2,Nathanial
38,Nathaniel
1,Nathanual
1,Nathen
1,Nathyn
1,Navid
1,Navjeet
2,Navjot
1,Navpaul
1,Navpreet
1,Navraj
1,Navreet
1,Navy
1,Nayef
1,Nazareth
1,Nazil
1,Neal
1,Neema
9,Neil
2,Neill
1,Neko
8,Nelson
1,Nemesio
2,Nevada
2,Nevin
1,Newell
1,Newton
1,Neyland
1,Nezar
1,Ngoc
1,Nhan
1,Nhat
1,Nhat-Huy
2,Niall
1,Nialls
1,Nicholai
235,Nicholas
1,Nicholas-Daniel
2,Nicholaus
5,Nick
1,Nickidemus
#,Baby Boy Names
16,Nickolas
2,Nico
1,Nicolaas
26,Nicolas
1,Nicolas-Lee
1,Nidhal
1,Nielson
7,Nigel
1,Nijaz
2,Nikita
3,Nikko
2,Nikkolas
1,Niklas
2,Niko
2,Nikola
5,Nikolai
11,Nikolas
1,Nikolaus
1,Nilkanth
1,Nino
1,Nishaan
1,Nissandeep
1,Nixon
1,Nizar
47,Noah
1,Noam
6,Noel
49,Nolan
1,Noland
1,Noor
1,Norbert
2,Norman
1,Nyle
2,Oakley
1,Oakly
1,Odeon
1,Oderin
1,Odilichukwu
7,Oliver
13,Omar
2,Omer
1,O'Neil
1,Oren
1,O'Rielly
1,Orin
2,Orion
1,Orlando
1,Orrie
1,Orrin
#,Baby Boy Names
1,Orry
3,Osama
1,Osborn
3,Oscar
1,Osman
1,Ostin
1,Otasowie
1,Otto
1,Oubaida
1,Ovando
33,Owen
3,Pablo
1,Padon
1,Paillan
1,Pandelis
1,Paolo
2,Pardeep
1,Paris
1,Parke
23,Parker
1,Parkor
1,Parmeesh
1,Parminder
1,Parmvir
1,Partap
3,Pascal
70,Patrick
1,Patryk
53,Paul
1,Paulus
1,Pavan
1,Pavel
1,Pawel
2,Payton
3,Pearce
1,Pearse
1,Pedro
1,Peirce
1,Percy
1,Perdeep
1,Perra
3,Perrin
1,Perron
1,Perry
3,Petar
51,Peter
2,Peyton
1,Phannary
1,Phaton
#,Baby Boy Names
1,Phelan
15,Philip
1,Philippe
11,Phillip
4,Phoenix
1,Phong-Quoc
1,Phuc-Quyen
3,Pierce
1,Pierre
1,Pierse
1,Piet
1,Pietro
1,Piom
1,Piotr
1,Pius
1,Plutus
1,Poulus
1,Prabh
1,Prabhjot
1,Prabhpaul
1,Pranish
1,Pratik
1,Prayan
2,Preet
1,Preetpaul
1,Presley
1,Presten
10,Preston
1,Przemyslaw
1,Purav
4,Quade
1,Quan
1,Quayd
1,Quazi
1,Quenten
14,Quentin
1,Quentine
1,Qui
1,Quin
1,Quincy
1,Quinlan
1,Quinlin
30,Quinn
1,Quinnlan
2,Quinnten
2,Quinten
3,Quintin
16,Quinton
3,Quoc
#,Baby Boy Names
1,Qwade
1,Raad
1,Raafat
1,Rabie
1,Rachael
1,Rackin
1,Radley
1,Raed
1,Raeven
1,Rafal
1,Raghav
1,Ragheed
3,Rahim
1,Rahman
1,Rahmeen
2,Rahul
2,Raiden
2,Raine
1,Rainy
1,Raistlin
2,Raj
2,Rajah
1,Rajan
1,Rajat
2,Rajbir
2,Rajdeep
1,Rajesh
1,Rajiv
2,Rajpal
1,Rajvinder
1,Raleigh
3,Ralph
1,Ramando
1,Rami
1,Ramiro
3,Ramy
1,Ramzie
1,Ramzy
1,Ranbir
2,Randal
3,Randall
2,Randell
1,Randon
24,Randy
1,Rane
1,Raner
1,Raoul
1,Raphael
1,Rashawn
#,Baby Boy Names
2,Rasheed
1,Rasul-Aman
1,Ratanak
1,Raveen
3,Raven
1,Ravinder
1,Ravindran
1,Raxon
1,Ray
1,Rayden
1,Raydin
1,Raye-Vaughn
1,Raylin
28,Raymond
1,Rayn
1,Rayton
1,Ray-Von
1,Read
2,Reagan
11,Reece
9,Reed
2,Reegan
3,Reese
5,Regan
1,Reggie
3,Reginald
1,Regis
23,Reid
3,Reilly
1,Rein
1,Remi
1,Remo
1,Remond
1,Ren
1,Renard
1,Renato
1,Renaud
3,Rene
2,Reno
1,Reuban
7,Reuben
1,Revin
1,Rey
1,Reynold
8,Rhett
1,Rhett-Leigh
8,Rhys
1,Ricardo
2,Riccardo
#,Baby Boy Names
1,Ricci
60,Richard
1,Richmond
4,Rick
1,Rickey
4,Ricky
1,Ricky-Lee
4,Riel
2,Rielly
1,Riess
1,Rikin
1,Rikuo
94,Riley
1,Rinesh
1,Rio
1,Rishabh
1,Rishi
2,Ritchie
5,River
1,Riyad
1,Rizan
1,Rizk
1,Rizzo
1,Roan
3,Robbie
1,Robby
1,Robel
107,Robert
5,Roberto
2,Robertson
8,Robin
1,Robson
1,Robyn
2,Roch
1,Rochdi
1,Rockford
2,Rocky
1,Rocque
3,Roderick
6,Rodney
1,Rodni
2,Rodrigo
1,Rodvie
1,Roenell
2,Rogan
5,Roger
2,Rohit
3,Roland
1,Rollen
#,Baby Boy Names
9,Roman
1,Romario
1,Romeo
1,Romono
1,Romy
1,Ron
1,Ronal
10,Ronald
5,Ronan
1,Ronyn
1,Roopinder
1,Roper
14,Rory
1,Roscoe
17,Ross
2,Rowan
1,Rowdy
2,Roy
7,Royce
1,Royden
1,Ruairi
1,Ruben
1,Rubinder
1,Rudi
1,Rudolf
1,Rudolph
1,Rudy
1,Rueben
1,Rupinder
1,Ruslan
3,Russel
9,Russell
1,Russom
1,Ruvem
1,Ry
1,Ryaan
289,Ryan
1,Ryan-Chase
1,Ryatt
2,Rydell
1,Ryden
5,Ryder
1,Ryeley
1,Ryen
1,Ryker
16,Rylan
6,Ryland
1,Ryle
6,Rylee
#,Baby Boy Names
1,Rylen
34,Ryley
3,Rylie
1,Rylon
1,Ryne
1,Ryohei
1,Ryver
1,Saad
1,Sabastian
1,Saber
1,Sabian
1,Saddiqali
1,Safa
1,Safar
3,Sagar
2,Sage
2,Sahil
2,Said
1,Sajid
1,Sajjan
1,Salah
1,Salim
1,Salman
1,Salvatore
4,Sam
1,Samair
2,Samir
1,Sammuel
2,Sampson
1,Samraj
1,Samrawi
2,Samson
2,Samual
109,Samuel
2,Sandis
1,Sandon
1,Sang
2,Sanjay
1,Sanjeshwar
1,Sanjot
1,Saren
1,Sarmad
1,Saro
1,Sash
2,Saul
2,Saurav
1,Saverio
1,Savian
7,Sawyer
#,Baby Boy Names
1,Saxon
1,Schuyler
1,Scot
85,Scott
1,Scout
2,Seamus
77,Sean
1,Seann
1,Sebastan
18,Sebastian
2,Sebastien
1,Sefton
1,Selby
1,Sempagala
1,Sennon
1,Sergio
1,Seri
21,Seth
1,Seve
1,Seyed
2,Shadow
1,Shadrack
4,Shae
1,Shaheed
1,Shaheer
1,Shahryar
1,Shakil
1,Shamus
1,Shamyah
1,Shandy
42,Shane
2,Shaneel
1,Shaneil
1,Shanepaul
2,Shannon
1,Shanon
1,Shareef
1,Sharmarke
10,Shaun
1,Shaune
1,Shaun-Michael
2,Shaw
1,Shawinder
41,Shawn
1,Shawn-Douglas
3,Shay
1,Shayden
2,Shaydon
1,Shaye
#,Baby Boy Names
1,Shayle
1,Shaylon
1,Shaymas
8,Shayne
3,Shea
6,Shelby
1,Sheldan
39,Sheldon
1,Shelten
3,Shemar
1,Sheraz
1,Sheridan
1,Sherwood
1,Sheydon
1,Sheyhan
1,Shezaz
1,Shian
1,Shihab
1,Shiv
1,Shivnesh
2,Shon
1,Shondene
1,Shranjit
1,Shyam
1,Shyheim
1,Shylow
1,Siak
1,Siddarth
7,Sidney
5,Silas
2,Silvio
2,Simeon
17,Simon
1,Simone
2,Simran
1,Simranjeet
2,Simranjit
1,Sina
1,Sine
1,Skaha
1,Sky
2,Skye
10,Skylar
13,Skyler
1,Skylock
1,Skylon
3,Slade
2,Sloan
1,Sohum
#,Baby Boy Names
1,Sokoun
1,Soloman
8,Solomon
1,Sonak
1,Sonamaiz
1,Sonny
1,Soraj
1,Soriano
1,Soul
2,Spence
72,Spencer
1,Stacey
1,Stacy
1,Stanely
1,Stanislaw
4,Stanley
1,Starr
1,Stasnee
1,Stecyk
1,Steele
15,Stefan
1,Steffan
3,Stephan
4,Stephane
1,Stephawn
52,Stephen
5,Sterling
3,Stetson
2,Steve
95,Steven
1,Stevie
2,Stewart
2,Stone
1,Stonewall
1,Stoney
2,Storm
1,Stran
2,Stratton
1,Strider
16,Stuart
1,Subhaan
1,Sudhanshu
1,Sukhchain
2,Sukhdeep
2,Sukhjit
1,Sukhjot
1,Sukhpal
1,Sukhpreet
5,Sukhraj
#,Baby Boy Names
4,Sumeet
1,Sumit
1,Sung
1,Sunjay
3,Sunny
1,Sunpreet
1,Sunvir
1,Supreet
1,Surbey
1,Surrey
1,Surya
1,Sushami
3,Sydney
1,Sylver
1,Tabhr
1,Tabias
1,Tadashi
1,Taeed
1,Taeryn
2,Taha
1,Taheer
1,Tai
2,Tait
1,Taji
2,Tajinder
1,Takaiden
1,Takoda
1,Talan
1,Talha
2,Taliesin
1,Talin
1,Tallon
1,Tallus
5,Talon
1,Talus
1,Talyn
1,Tameem
1,Tan
1,Tanbir
1,Taniel
1,Tanious
1,Tannen
99,Tanner
1,Tanton
1,Tanveer
7,Taran
2,Tarek
1,Tarik
5,Tariq
#,Baby Boy Names
1,Taron
2,Tarren
1,Tarri
1,Tarrin
1,Taryen
3,Taryn
1,Tashaun
1,Tasmyn
7,Tate
1,Tatroy
2,Tavin
1,Tavis
1,Tavish
1,Tavneet
6,Tayler
100,Taylor
1,Taz
1,Tazdyn
1,Taze
1,Taznama
7,Teagan
1,Teck
1,Ted
2,Teegan
4,Tegan
1,Teigan
2,Teighan
2,Tell
1,Tenzin
1,Teo
2,Teran
1,Teremy
2,Terence
1,Terill
1,Terome
3,Terrance
2,Terrell
5,Terrence
1,Terrill
2,Terron
6,Terry
1,Tery
1,Te-Sun
1,Tevin
1,Tevon
1,Teygan
1,Thaddeus
2,Thai
1,Thane
#,Baby Boy Names
1,Thang
2,Thanh
1,Thanh-Lam
1,Tharren
1,Thayle
1,Theerar
1,Theo
7,Theodore
4,Theoren
1,Therin
4,Theron
2,Thien
1,Thierry
1,Thip
118,Thomas
1,Thomis
1,Thong
1,Thoryn
2,Thunder
1,Thurman
1,Thyr
1,Tiernan
1,Tiess
2,Tim
1,Timmithy
45,Timothy
1,Tinh
4,Titus
1,Tj
1,To
1,Toben
4,Tobias
1,Toby
1,Tobyn-Robert
12,Todd
2,Tom
4,Tomas
1,Tomasz
1,Tomee
1,Tomislav
9,Tommy
11,Tony
3,Torin
1,Torry
1,Tory
1,Trace
1,Tracer
1,Trai
1,Tran
#,Baby Boy Names
1,Travell
1,Traven
82,Travis
2,Tray
1,Trayce
1,Trayden
1,Trayson
1,Trayton
3,Tre
1,Trea
1,Trecito
1,Treighton
1,Trennon
23,Trent
1,Trenten
1,Trentin
6,Trenton
1,Trever
1,Trevin
42,Trevor
1,Trevor-Anthony
1,Trevyn
10,Trey
1,Treyden
2,Treyton
1,Trez
1,Tri
96,Tristan
31,Tristen
1,Tristien
17,Tristin
8,Triston
2,Tristyn
2,Triton
1,Trong
24,Troy
5,Truman
1,Trumann
1,Trung
1,Truong
3,Trystan
2,Trysten
1,Trystin
1,Tryston
1,Tucker
1,Tuff
1,Tunner
3,Turner
1,Tushar
#,Baby Boy Names
52,Ty
7,Tye
1,Tyesear
1,Tyghe
1,Tyke
2,Tylan
1,Tyle
1,Tylen
1,Tylend
302,Tyler
1,Tyler-James
1,Tyler-Joel
1,Tyler-Powers
1,Tylerr
1,Tyles
1,Tyllan
4,Tylor
3,Tynan
1,Tyrade
1,Tyre
2,Tyree
10,Tyrel
26,Tyrell
1,Tyrelle
2,Tyren
1,Tyrie
1,Tyrin
2,Tyron
6,Tyrone
1,Tyrrell
3,Tyrus
1,Ty-Sean
1,Tysen
1,Tyshawn
60,Tyson
1,Tyvan
1,Tyvin
1,Ucef
1,Uchenna
1,Udhay
1,Umar
1,Usama
1,Usman
1,Utah
1,Valentin
1,Valentine
1,Van
1,Vance
1,Vanja
#,Baby Boy Names
1,Vaun
1,Venancio
1,Venedim
1,Venlice
1,Vernon
12,Victor
1,Vijay
1,Vijaypal
2,Vikram
1,Vinay
2,Vince
1,Vincenne
28,Vincent
1,Vincenzo
2,Vinh
2,Vinson
1,Virakyuth
1,Virgilio
1,Vishal
1,Vishay
1,Vishek
1,Vittorio
1,Vivek
1,Vladimir
1,Volkan
1,Von
1,Vook
1,Wace
4,Wacey
1,Wacy
8,Wade
1,Wael
1,Wakeem
1,Waleed
1,Walid
4,Walker
1,Wallace
4,Walter
1,Warden
1,Warisjit
9,Warren
1,Waseem
1,Wasim
1,Wassim
1,Watkin
2,Wayland
5,Waylon
8,Wayne
1,Wendell
#,Baby Boy Names
1,Wenjo
1,Wes
1,Wesam
1,Weslee
29,Wesley
1,Westmoreland
4,Weston
2,Westyn
1,Wilfred
1,Wilhelm
2,Will
1,Willem
119,William
1,William-Matthew
3,Willie
2,Willis
2,Willy
1,Wilson
1,Winson
9,Winston
1,Wiser
1,Wolf
1,Wolfgang
66,Wyatt
1,Wylan
1,Wyley
1,Wynn
1,Wynton
12,Xavier
1,Xian
1,Xuan
1,Yancy
1,Yannis
1,Yari
1,Yassine
1,Yiu-Tung
1,Yogesh
1,Yonael
2,Yonas
1,Yosief
1,Young
1,Young-Jin
1,Yousef
1,Youseff
1,Yousif
1,Youssef
1,Yunis
2,Yusuf
1,Yuvraj
#,Baby Boy Names
1,Yves
1,Zaakary
1,Zacarias
1,Zacary
2,Zach
1,Zacharia
1,Zachariah
1,Zacharias
4,Zacharie
1,Zacharry
194,Zachary
1,Zachary-Quaid
1,Zacheary
1,Zacheria
16,Zachery
3,Zack
9,Zackary
11,Zackery
1,Zackory
1,Zackry
1,Zahin
5,Zain
1,Zak
2,Zakariya
3,Zakary
1,Zakery
1,Zakir
1,Zakiree
1,Zakkery
1,Zakri
2,Zaman
1,Zameer
1,Zandis
17,Zane
1,Zarley
1,Zayd
2,Zayne
1,Zechariah
1,Zeeshan
1,Zehlon
1,Zeiss
1,Zenan
1,Zenon
1,Zeth
1,Zetland
1,Zhen
1,Zheng-Wen
3,Ziad
1,Zion
#,Baby Boy Names
1,Ziyaan
1,Ziyan
1,Zoey
1,Zuhair
1,Zvezdan
1,Zzak
