#,Baby Girl Names
1,Aabish
1,Aadrienne
1,Aagyadeep
1,Aahliya
2,Aahna
1,Aaima
1,Aaina
2,Aaira
1,Aaisha
1,Aa-Ishah
1,Aalaa-Ahmad
1,Aaleen
1,Aaleyah-Mae
1,Aalina
1,Aaliya
34,Aaliyah
1,Aamani
1,Aamna
2,Aania
1,Aanibah
1,Aanvi
3,Aanya
1,Aara
1,Aaralyn
1,Aariana
1,Aarisha
1,Aariz
1,Aarna
1,Aaron
3,Aarya
1,Aaryana
1,Aasah
1,Aasay
1,Aasha
1,Aashi
2,Aashna
1,Aashvi
1,Aasiyah
1,Aasleen
1,Aava
1,Aayat
3,Aayla
1,Aaylah
1,Aayliah
3,Abagail
2,Abagayle
1,Abbagail
1,Abbee
10,Abbey
1,Abbeygail
#,Baby Girl Names
5,Abbie
1,Abbiegale
1,Abbielle
1,Abbigael
6,Abbigail
1,Abbigaille
19,Abby
8,Abbygail
2,Abbygale
1,Abbygayle
1,Abby-Lynn
1,Abdiel
2,Abeeha
3,Abeer
1,Abeera
2,Abeerah
1,Abena
1,Abhinaya
1,Abiagael
1,Abiana
1,Abiar
3,Abigael
173,Abigail
1,Abigaile
3,Abigale
1,Abigale-Jadyn
7,Abigayle
1,Abigayl-Lynn
3,Abiha
1,Aboyewa
1,Abreeza
1,Abrey
2,Abriana
6,Abrielle
1,Abrigalla
4,Abuk
3,Abygail
3,Acacia
1,Acadia
1,Acaidia
1,Achola
1,Achouya
1,Achsah
7,Ada
1,Adah
2,Adaira
1,Adaleena
1,Adaleigh
1,Adalia
3,Adalina
#,Baby Girl Names
1,Adaline
10,Adalyn
4,Adalynn
1,Adalyse
1,Adamarys
3,Adanna
1,Adarsha
1,Adasyn
1,Adaya
1,Addasyn
2,Addelyn
1,Addelynn
2,Addilyn
1,Addisen
94,Addison
1,Addison-Lynne
1,Addisson
10,Addisyn
1,Addy
1,Addysen
14,Addyson
1,Addysson
1,Addysyn
1,Adedimeji
1,Adedoyin
1,Adekemi
1,Adel
2,Adela
1,Adelade
11,Adelaide
1,Adelaine
1,Adelane
9,Adele
2,Adèle
1,Adeleine
1,Adelheid
1,Adelia
1,Adelin
3,Adelina
3,Adeline
1,Adell
4,Adelle
12,Adelyn
6,Adelynn
1,Adeola
1,Aderayo
1,Adessa
1,Adesyn
1,Adetola
