#,Baby Boy Names
1,Aaban
1,Aadarsh
1,Aadhil
1,Aadhiteya
1,Aadhya
1,Aadineer
1,Aadon
1,Aagman
1,Aahaan
3,Aahil
1,Aaiden
1,Aakesh
6,Aarav
1,Aaren
1,Aaric
1,Aarik
1,Aariz
64,Aaron
1,Aarsh
5,Aaryan
4,Aayan
1,Aazmir
1,Abas
5,Abbas
1,Abd
1,Abdallah
1,Abdalrahman
1,Abdalrhman
3,Abdel
1,Abdelaziz
1,Abdelhamid
1,Abdelkareem
1,Abdelmajid
1,Abdelnasir
1,Abdelrahman
2,Abdelrhman
1,Abdi
1,Abdifatah
5,Abdirahman
1,Abdisamad
1,Abdu
7,Abdul
1,Abdulahi
1,Abdulaziz
1,Abdul-Aziz
1,Abdulbaki
1,Abdulkareem
17,Abdullah
3,Abdullahi
1,Abdullha-Khalil
#,Baby Boy Names
1,Abdulmajeed
1,Abdulqadir
1,Abdulqaioom
1,Abdulqudus
1,Abdulrahman
1,Abdul-Rehman
1,Abdulsalam
1,Abdurahman
2,Abdurrahman
1,AbdurRahman
1,Abdusalam
4,Abe
1,Abeil
10,Abel
4,Abhay
1,Abhaydeep
1,Abhayjeet
1,Abhayveer
1,Abhijit
4,Abhijot
1,Abhimanyu
4,Abhinav
1,Abhir
2,Abijot
1,Abinaash
1,Abir
1,Abishai
1,Able
2,Abner
1,Abot
7,Abraham
5,Abram
1,Abraz
1,Abryel
1,Abshir
1,Abu
1,Abubakar
1,AbuBakr
1,Abubakr
1,Abui
1,Abukar
1,Acacsio
3,Ace
1,Aceel
1,Acely
1,Acer
1,Acesin
1,Acesyn
1,Aceyn
1,Achakh
#,Baby Boy Names
2,Achilles
1,Adael
129,Adam
1,Adan
1,Adar
5,Addison
1,Adeel
1,Adeer
1,Adel
2,Adem
1,Ademide
1,Aden
2,Adesh
1,Adhiraj
1,Adhum
1,Adi
1,Adiel-Aky
4,Adil
1,Adin
1,Adiraj
1,Aditya
1,Adjiot
1,Adlee
1,Adler
1,Adley
1,Admir
2,Adnan
1,Adolf
1,Adon
1,Adonias
2,Adonis
1,Ador
49,Adrian
2,Adriano
3,Adriel
3,Adrien
1,Adriene
1,Advait
2,Adyaan
1,Aeber
3,Aedan
2,Aeden
1,Aeolus
1,Aerius
1,Aeron
1,Aerren
1,Aeshaan
1,Aeska
1,Aeson
1,Aevriel
#,Baby Boy Names
1,Affaan
1,Affam
3,Affan
1,Afraz
1,Aftanom
1,Afton
1,Aga
2,Agam
1,Agamjot
1,Agampreet
2,Agamveer
1,Agapito
1,Ahadu
1,Ahemjas
14,Ahmad
24,Ahmed
2,Ahmet
1,Ahsorn
1,Ahyan
56,Aidan
99,Aiden
1,Aidrien
1,Aidymn
3,Aidyn
1,Aijann
2,Aikam
1,Aikambir
1,Aikamveer
1,Aikem
1,Ainsley
1,Ainslie
1,Aion
1,Airik
1,Aissac
1,Aj
2,Ajak
1,Ajang
6,Ajay
1,Ajayveer
1,Ajeet
1,Ajeetpartap
1,Ajing
1,Ajit
1,Ajitesh
1,Ajmal
1,Ajok
1,Akaash
1,Akadike
1,Akain
1,Akash
#,Baby Boy Names
1,Akashnoor
1,Akeem
1,Akel
1,Akilias
1,Akinrinlola
1,Akira
1,Akol
1,Akoni
1,Akot
1,Akram
1,Aksel
1,Akshaj
1,Akshat
1,Alacai
1,Alador
1,Alain
1,Alakai
1,Alamean
8,Alan
1,Alaric
1,Alarijk
1,Al-Arsh
1,Alasdair
1,Alatise
4,Albert
1,Alberto
2,Alden
1,Aldous
1,Aldre
1,Aldren
1,Aldwin
12,Alec
1,Aleczander
6,Alejandro
1,Alejo
2,Alek
1,Aleks
1,Aleksa
2,Aleksander
2,Aleksandr
1,Aleksej
3,Alekzander
5,Alessandro
3,Alessio
42,Alex
215,Alexander
1,Alexander-Edvin
15,Alexandre
1,Alexandros
2,Alexandru
#,Baby Boy Names
2,Alexei
1,Alexey
3,Alexis
1,Alexis-Shane
3,Alexzander
3,Alfred
40,Ali
1,Ali-Abbas
1,Alias
1,Alijan
5,Alistair
2,Alister
1,Alizjah
1,Alkohta
3,Allan
9,Allen
1,Allias
1,Alngohoro
1,Alok
1,Alon
1,Alonso
1,Alpha
1,Alpha-Hamidou
1,Alphonse
1,Altay
