Baby Boy Names Registered in 1991,
1,Ramzi
1,Ranbeer
1,Rance
3,Randal
14,Randall
1,Randell
1,Randhir
1,Randolph
25,Randy
1,Ranie
1,Ranley
2,Raphael
1,Rasandeep
1,Rashad
1,Raven
1,Ravinder
1,Ravinderpaul
1,Rawad
1,Rawley
2,Ray
1,Raydon
1,Rayhaan
1,Rayman
38,Raymond
#,Baby Boy Names
1,Rayne
1,Rayson
1,Redmond
5,Reece
3,Reed
1,Reegan
1,Reese
3,Regan
1,Reggie
3,Reginald
1,Reichel
22,Reid
1,Reilley
2,Reilly
1,Reison
3,Remi
1,Renan
1,Renay
4,Rene
3,Reuben
2,Rex
1,Reynold
1,Rheal
1,Rhett
1,Rhettger
1,Rhodes
12,Rhys
1,Riad
2,Riaz
1,Ribal
2,Ricardo
1,Ricco
83,Richard
3,Richie
1,Richmark
6,Rick
1,Ricki
1,Rickneet
10,Ricky
3,Rico
1,Riel
1,Rielly
1,Riese
51,Riley
2,Rio
1,Riordan
1,Rishi
1,Ritson
1,Riyaz
#,Baby Boy Names
2,Rob
1,Robb
1,Robbert
3,Robbie
4,Robby
194,Robert
1,Roberto
13,Robin
1,Robinson
1,Robyn
1,Rocco
2,Rockford
1,Rocky
1,Roddy
1,Roderick
2,Rodger
8,Rodney
11,Roger
1,Rohin
1,Rohn
1,Roland
1,Rolland
5,Roman
1,Romaric
1,Romauldo
2,Rommel
1,Ron
21,Ronald
2,Ronin
6,Ronnie
2,Ronny
1,Rony
9,Rory
17,Ross
2,Rowan
1,Rowland
7,Roy
1,Royal
3,Royce
1,Royinder
2,Ruben
1,Rudi
2,Rudy
1,Rueben
1,Rui
2,Rupinder
2,Russel
33,Russell
1,Ruthvik
#,Baby Boy Names
406,Ryan
1,Rydell
8,Rylan
2,Ryland
3,Rylee
1,Ryleigh
11,Ryley
1,Ryly
1,Ryotaro
1,Sa
1,Saad
1,Sabastien
1,Sabear
1,Sacha
1,Sade
1,Sadeeq
1,Sadiq
1,Safa
1,Safwan
2,Sage
2,Sahil
1,Sajjadali
1,Salah
1,Salar
1,Saleem
1,Saleh
2,Salim
1,Salvador
2,Salvatore
11,Sam
2,Sameer
2,Samer
2,Sami
1,Samier
3,Samir
1,Sammer
1,Sammy
2,Samual
85,Samuel
1,Sanaa
2,Sandeep
1,Sandi
1,Sandro
2,Sandy
1,Sanjay
1,Sanjog
1,Sanpreet
2,Santino
1,Sarawanan
#,Baby Boy Names
1,Sarey
1,Sarik
1,Sascha
2,Sasha
1,Satbir
1,Satinder
1,Saugat
2,Sawan
2,Sawyer
2,Scot
174,Scott
1,Scout
1,Seamus
145,Sean
1,Seanery
1,Sean-Lucas
13,Sebastian
5,Sebastien
1,Seiji
1,Selby
1,Selwyn
2,Sepehr
1,Serge
20,Seth
1,Sever
1,Severn
1,Severyn
1,Shaan
1,Shadi
2,Shadow
5,Shae
1,Shahan
1,Shahil
1,Shahum
1,Shaine
1,Shajen
2,Shakil
1,Shale
1,Shandon
62,Shane
2,Shanil
2,Shaquille
1,Sharif
35,Shaun
1,Shaune
1,Shaw
93,Shawn
1,Shawnee
2,Shay
#,Baby Boy Names
2,Shayan
2,Shayde
1,Shayden
2,Shaylan
18,Shayne
8,Shea
1,Sheadon
11,Shelby
1,Sheldan
1,Shelden
38,Sheldon
1,Shelton
1,Shem
4,Sherman
2,Sherwin
1,Sheyd
1,Sheyden
1,Shilo
1,Shiloh
2,Shiva
1,Shivan
1,Shivinder
2,Shon
1,Shonald
1,Shooter
1,Shyam
1,Shylo
5,Sidney
1,Silas
1,Silvio
1,Simarjit
1,Simeon
20,Simon
2,Simran
1,Sina
1,Sirjackson
1,Sjonny
1,Skipton
1,Skye
8,Skylar
9,Skyler
1,Skylor
2,Slade
1,Slater
1,Sofian
1,Sohan
1,Soheipp
1,Sohrab
1,Soloman
#,Baby Boy Names
2,Solomon
2,Sonny
1,Sophat
1,Soren
1,Sorren
1,Sparrow
75,Spencer
1,Spenser
1,Srdan
2,Stacy
1,Stafford
1,Stan
9,Stanley
1,Stastny
1,Steen
25,Stefan
3,Stefano
1,Steffan
4,Steffen
1,Stefhan
16,Stephan
2,Stephane
107,Stephen
3,Sterling
1,Stetson
11,Steve
232,Steven
9,Stewart
1,Stian
1,Stirling
21,Stuart
1,Suet
1,Suhail
1,Sujinder
1,Sukhchain
1,Sukhinderpaul
1,Sukhjiwan
1,Sukhwinder
1,Sulaiman
1,Sulemon
1,Sullivan
6,Sumeet
1,Sunbir
1,Sunghwa
1,Sunil
1,Suraj
1,Sveenie
1,Sydney
2,Sylvester
#,Baby Boy Names
3,T.
2,Tad
1,Taha
1,Taharka
1,Taher
1,Tai
1,Taite
1,Talay
1,Talin
7,Talon
1,Tam
1,Tamataia
79,Tanner
1,Tannerjohn
1,Tannor
1,Tanveer
1,Taran
2,Tarandeep
1,Taras
5,Tarek
1,Tarel
1,Taren
1,Tarick
2,Tarik
1,Tariku
2,Tariq
1,Tarl
1,Taron
1,Tarquain
1,Tarquin
1,Tarrek
1,Tarren
1,Tarrin
2,Taryn
1,Tasker
3,Tate
1,Tatem
1,Taton
1,Tavian
1,Tavin
4,Tavis
1,Tayc
4,Tayler
160,Taylor
1,Taz
2,Teagan
1,Teagen
2,Teague
1,Ted
#,Baby Boy Names
2,Teddy
1,Tee
1,Teegan
1,Tee-Jaee
1,Tee-Jay
1,Teigan
1,Tein
1,Terance
1,Terell
9,Terence
1,Terone
1,Terrace
8,Terrance
1,Terrell
4,Terrence
1,Terrick
1,Terril
11,Terry
1,Tesfaldet
1,Tess
1,Tethloach
4,Tevin
1,Tevya
1,Tezlin
1,Thai
1,Thair
1,Thanh
1,Tharin
3,Theo
1,Theodor
11,Theodore
8,Theoren
1,Thereon
1,Theroen
1,Theron
1,Therrin
169,Thomas
1,Thompson
1,Tighe
1,Timmons
2,Timmy
2,Timo
89,Timothy
1,Tivon
1,TJ
3,Tobias
1,Toby
22,Todd
1,Tohler
#,Baby Boy Names
1,Tololima
3,Tom
1,Tomas
3,Tomasz
5,Tommy
14,Tony
3,Torey
1,Torin
1,Tormod
1,Torrance
2,Torren
2,Torrey
2,Torrie
1,Torvald
2,Tory
1,Toshio
1,Toshiro
3,Trace
1,Tracey
1,Trajan
169,Travis
1,Trayce
1,Traze
2,Tremayne
29,Trent
1,Trenten
8,Trenton
1,Trevan
1,Treven
2,Trever
1,Trevin
1,Trevon
85,Trevor
1,Trevor-James
1,Treyvis
1,Tri
1,Triffin
1,Trinh
23,Tristan
1,Tristian
48,Troy
1,True
2,Trung
1,Tryson
1,Trystin
1,Tsz
5,Tucker
1,Tumasino
24,Ty
#,Baby Boy Names
7,Tye
365,Tyler
8,Tylor
1,Tylyr
1,Tynan
1,Tynon
1,Tyr
1,Tyrane
10,Tyrel
18,Tyrell
2,Tyron
11,Tyrone
3,Tyrrell
1,Tyse
1,Tyseer
1,Tyshown
66,Tyson
1,Umber
1,Urian
1,Uzair
1,Vachel
1,Vagelis
1,Valentino
4,Vance
1,Vane
1,Vanson
1,Varinder
1,Vasilios
1,Vasily
1,Vaugh
3,Vaughn
1,Verdon
5,Vernon
1,Victon
19,Victor
1,Victorino
1,Vidal
1,Viet
1,Vikas
2,Vikramjit
1,Vikrant
2,Vimal
1,Vinal
2,Vince
36,Vincent
2,Vinh
1,Vinicio
1,Vinnara
1,Vinson
#,Baby Boy Names
1,Viorel
2,Virgil
1,Vittorio
1,Vivek
3,Vu
1,Vuong
3,Wacey
12,Wade
1,Wah
2,Wai
1,Waldemar
1,Waleed
1,Walied
2,Wallace
1,Wally
1,Walner
5,Walter
1,Wapunohtew
1,Waqar
16,Warren
1,Wasey
1,Wayde
1,Waylen
4,Waylon
13,Wayne
1,Wendal
1,Wendall
1,Wendel
1,Wendell
1,Wendle
2,Wesam
1,Weslee
35,Wesley
1,Weslie
5,Weston
1,Wilbur
1,Wilf
4,Wilfred
1,Wilfredo
1,Will
2,Willard
129,William
1,Willie
3,Willis
1,Willium
11,Wilson
1,Wilton
1,Wing
6,Winston
#,Baby Boy Names
1,Wolfgang
1,Wren
21,Wyatt
1,Wye-Hou
1,Wyette
1,Wynton
1,Wyot
1,Xavier
1,Xie
1,Yangyang
1,Yanni
2,Yannick
1,Yaobe
1,Yatlung
1,Yemane
1,Yiu-Kei
1,Yonah
1,Yonas
1,York
1,Yosef
2,Youssef
1,Yousseff
1,Yousuf
1,Yung-Hua
1,Yusef
1,Yvan
2,Yves
1,Zaahir
1,Zachare
1,Zacharey
2,Zacharia
7,Zachariah
1,Zacharias
2,Zacharie
127,Zachary
1,Zacheriah
4,Zachery
1,Zackariah
4,Zackary
5,Zackery
1,Zackry
1,Zahi
1,Zahid
3,Zain
4,Zakary
1,Zaki
1,Zakk
1,Zander
9,Zane
#,Baby Boy Names
1,Zeb
1,Zeeshan
1,Zefann
1,Zene
1,Zeshan
1,Zeyad
2,Ziad
1,Zoheb
,Zoltan
