Baby Boy Names Registered in 1993,
1,Olushina
1,Oluwatimilehin
1,Omaar
10,Omar
1,Omid
1,Onan
1,Onee
1,Onkar
1,Orest
1,Orin
1,Orion
1,Orren
1,Orrey
2,Orrie
2,Orrin
1,Orrsam
1,Ory
2,Osama
1,Osiris
3,Osman
1,Ossie
1,Otanga
1,Otto
17,Owen
1,Ozzy
3,Pablo
2,Padraic
1,Paisley
1,Palwinder
1,Pancho
1,Paneet
1,Papinder
1,Parambir
1,Paris
19,Parker
1,Parman
1,Parry
1,Partik
#,Baby Boy Names
1,Pascal
73,Patrick
1,Patrick-Olivier
61,Paul
1,Paul-Stanley
1,Pavanjot
1,Pavel
1,Pawanbir
2,Payton
1,Paz
1,Pearce
1,Pearson
1,Percy
1,Permvir
6,Perry
73,Peter
1,Petro
6,Peyton
20,Philip
5,Philippe
15,Phillip
1,Phillipe
1,Phillippe
2,Phong
1,Phyllip
1,Piacentino
3,Pierce
6,Pierre
1,Pieter
1,Praneel
1,Praneil
1,Prashanth
1,Pratik
18,Preston
1,Prince
1,Prisneel
1,Prit
1,Pritpal
1,Prubjot
1,Pui-Yan
1,Qaasim
2,Quade
2,Quaid
1,Quan
7,Quentin
1,Quenton
1,Quest
2,Quin
1,Quince
#,Baby Boy Names
1,Quincy
15,Quinn
1,Quinten
3,Quintin
6,Quinton
1,Quoc
1,Quyen
1,Qyinn
1,Raad
1,Rabe
1,Rabia
1,Race
1,Racey
1,Rada
1,Radford
1,Rae
4,Rafael
1,Rafferty
1,Ragnar
1,Rahat
1,Raheem-Tyronne
1,Rahil
2,Rahul
1,Raiden
1,Raied
1,Rainer
1,Raistlin
1,Raja
1,Rajan
1,Rajandeep
1,Rajdeep
1,Rajinesh
1,Rajneel
1,Raleigh
1,Ralph
1,Ramandeep
1,Rameez
1,Rami
2,Ramzi
1,Randal
8,Randall
1,Randall-Lee
1,Rande
1,Randeep
1,Randel
1,Randle
2,Randolph
1,Randon
24,Randy
#,Baby Boy Names
1,Ranjanpreet
1,Ranon
1,Ranson
1,Raphael
2,Rapheal
1,Rashaad
1,Rashad
1,Rasheed
1,Rashpal
1,Rattandeep
1,Raven
1,Ravi
1,Ravneet
1,Ray
1,Rayaan
1,Rayden
25,Raymond
1,Raymond-Mahmoud
1,Raynol
1,Raziq
1,Reagan
1,Reaghan
1,Real
1,Rease
1,Reaz
1,Redear
1,Redford
1,Reeaz
12,Reece
8,Reed
1,Rees
6,Reese
2,Regan
1,Reggie
4,Reginald
1,Regis-James
30,Reid
1,Reiden
3,Reilly
3,Reis
1,Reise
1,Remi
1,Renard
2,Rene
1,Rennox
1,Reno
1,Rens
8,Reuben
1,Reyd
#,Baby Boy Names
1,Reyhan
1,Rhease
2,Rhett
1,Rhyan
1,Rhyce
14,Rhys
1,Rhyse
1,Rian
1,Ricardo
1,Ricci
58,Richard
1,Richie
2,Richmond
2,Rick
1,Rickinder
1,Rickneal
5,Ricky
1,Ricquelle
1,Ried
1,Riel
2,Rielly
1,Riely
1,Riki
1,Rikky
89,Riley
1,Rion
1,Rishi
1,Rishwant
1,River
1,Rizwanali
1,Robben
1,Robbie
157,Robert
1,Robert-Matthew
2,Roberto
8,Robin
1,Robinson
1,Robrt
1,Rock
5,Rocky
2,Roderick
1,Rodger
3,Rodney
2,Rodrigo
1,Roel
7,Roger
3,Rohan
2,Rohit
1,Rolan
#,Baby Boy Names
4,Roland
1,Rolande
1,Rolf
1,Rolland
1,Romain
1,Roman
1,Romeo
1,Romyn
2,Ron
1,Ronak
22,Ronald
1,Ronatty
1,Roneel
1,Ronell
1,Roneo
1,Ronitra
1,Ronnie
13,Rory
10,Ross
5,Rowan
1,Rowdy
4,Roy
2,Royce
1,Ruben
1,Rubin
1,Rudey
1,Ruot
1,Russel
22,Russell
1,Russelle
1,Russill
352,Ryan
1,Ryann
1,Ryan-Nicky
1,Ryan-Wade
1,Ryeker
1,Ryen
3,Ryker
14,Rylan
5,Ryland
1,Ryle
2,Rylen
19,Ryley
1,Rylund
2,Ryne
1,Ryne-Erik
1,Ryohei
1,Ryon
1,Saad
#,Baby Boy Names
1,Sabastean
1,Sabin
1,Sabri
1,Sadele
2,Sadiq
1,Saed
1,Safeel
2,Sage
1,Sahib
1,Sahibjit
2,Sahil
1,Sahyad
1,Said
1,Sajeel
1,Sajid
1,Salah-Eldeen
2,Saleem
3,Salim
1,Salman
2,Salvatore
5,Sam
1,Samandrew
1,Samantha
1,Sambath
1,Sameer
1,Samer
1,Sami
1,Samir
1,Sammimwasim
2,Samson
2,Samual
83,Samuel
1,Samuele
1,Samy
1,Sancho
3,Sandeep
1,Sandy
1,Sanpreet
1,Sarrdar
1,Sasa
1,Satchyl
1,Satpaul
1,Satveer
1,Savio
9,Sawyer
1,Sayeed
1,Sayer
1,Scot
132,Scott
#,Baby Boy Names
1,Seamus
128,Sean
1,Sean-Michael
1,Sebasbian
19,Sebastian
4,Sebastien
1,Seeraj
1,Selvin
2,Serafino
1,Seskwun
9,Seth
4,Shad
2,Shaddy
2,Shadi
1,Shadoe
1,Shadow
1,Shadyn
1,Shae
2,Shael
1,Shafraz
1,Shah
1,Shahan
1,Shaheem
1,Shahir
1,Shahzeen
1,Shalvin
1,Shami
1,Shamus
54,Shane
1,Shaneal
1,Shann
1,Shannon
1,Shaquil
6,Shaquille
1,Sharrue
1,Sharvtar
1,Sharwyn
34,Shaun
1,Shaw
1,Shawanee
50,Shawn
1,Shawne
1,Shawn-Ken
3,Shay
1,Shaydon
1,Shayel
1,Shayn
24,Shayne
5,Shea
#,Baby Boy Names
7,Shelby
1,Sheldan
23,Sheldon
1,Shelten
2,Sheridan
1,Sherwin
1,Sherwyn
1,Shevlyn
1,Shey
1,Shezadali
1,Shilo
1,Shiloe
1,Shiloh
1,Shiv
1,Shoaib
1,Shyler
1,Sidaq
1,Sidarth
3,Sidney
2,Silas
1,Silver
1,Silviano
28,Simon
1,Simpson
1,Simranjeet
1,Sina
1,Sirach
1,Siraj
1,Sivan
4,Sky
2,Skye
6,Skylar
17,Skyler
1,Skylin
1,Sloan
1,Sloane
1,Solan
2,Solomon
2,Sonny
1,Soren
1,Sovannara
1,Spence
83,Spencer
1,Spenser
1,Spirit
1,Srijan
1,Stacey
10,Stanley
1,Stavros
#,Baby Boy Names
1,Steele
1,Steenan
18,Stefan
1,Stefan-Jon
1,Stefano
1,Stefen
1,Steffan
1,Stein
12,Stephan
10,Stephane
70,Stephen
7,Sterling
1,Stetson
2,Steve
148,Steven
1,Steventer
1,Stevie
7,Stewart
1,Stpehen
1,Stratton
17,Stuart
1,Stylar
1,Sufyan
1,Suglo
1,Sukdeep
1,Sukhdeep
1,Sukhjot
1,Sukhpal
1,Sukhpaul
1,Suliman
1,Sultan
1,Sumeet
2,Sundance
1,Sundara
1,Suneet
1,Sunny
1,Sunpreet
1,Surya
1,Sutherland
1,Sveinn
1,Sven-Eric
1,Swade
1,Sydney
1,Sylvin
1,Syr
1,Szymon
2,T.
1,Tad
1,Taede
#,Baby Boy Names
1,Tairyne
2,Tait
1,Taite
1,Tajh
1,Takoda
1,Taku
2,Talal
1,Talen
1,Taliesin
1,Talin
1,Tallan
1,Tallen
5,Talon
1,Taltson
1,Tamas
1,Tamer
1,Tammany
99,Tanner
1,Tannon
1,Tan-Tan
1,Tanveer
2,Tanvir
1,Tao
4,Taran
1,Taranveer
1,Taras
1,Taren
1,Tariq
1,Tarlin
1,Taro
1,Tarrell
1,Tarren
1,Tarron
2,Taryn
1,Tassie
2,Tate
1,Tavis
1,Taylan
7,Tayler
163,Taylor
1,Taylor-Jay
1,Tayt
1,Taze
3,Teagan
1,Teagen
1,Teague
1,Teal
1,Tecee
1,Ted
#,Baby Boy Names
1,Teddy
1,Tegan
1,Teghan
2,Teigan
1,Teighe
1,Tejinder
1,Tejinpal
1,Tell
1,Tenvir
2,Terance
1,Terell
6,Terence
1,Tergeon
1,Terin
1,Terran
8,Terrance
1,Terrell
1,Terren
5,Terrence
1,Terricc
1,Terrin
1,Terron
15,Terry
1,Teryn
1,Teshoma
1,Testi
1,Tevin
1,Tevita
1,Thaddaeus
1,Thaddeus
3,Thane
1,Thang
3,Thanh
1,Tharee
1,Thayne
4,Theodore
5,Theoren
120,Thomas
1,Thompson
1,Thong
1,Thorly
1,Thyson
1,Tiegan
3,Tien
1,Tigan
1,Tiger
1,Tim
1,Timmy
74,Timothy
#,Baby Boy Names
1,Timothy-Jay
1,Tin
1,Tino
1,Tirell
1,Titus
3,Tobias
1,Tobiasz
1,Tobin
1,Toby
17,Todd
1,Toluwalope
8,Tom
1,Tomas
7,Tommy
23,Tony
4,Torin
1,Torren
1,Torrie
1,Torrington
3,Tory
1,Tracy
1,Trae
1,Trafford
1,Trampus
1,Tran
1,Trandon
129,Travis
1,Travor
1,Travus
1,Trax
1,Trayel
1,Trekk
21,Trent
2,Trenten
5,Trenton
1,Treston
1,Treu
63,Trevor
1,Trexton
5,Trey
1,Triatan
3,Trieu
1,Trinity
1,Tristain
22,Tristan
2,Tristen
2,Tristin
1,Triston
1,Tritt
#,Baby Boy Names
1,Trond
28,Troy
3,True
1,Trueman
1,Truman
1,Trung
1,Trystan
1,Trystin
2,Tuan
1,Tucker
1,Tullio
1,Turner
28,Ty
1,Tyberias
1,Tyce
9,Tye
1,Tyerel
2,Tylan
2,Tylar
1,Tylen
374,Tyler
1,Tyler-Dean
1,Tyler-Jake
2,Tyler-James
1,Tyler-Michael
1,Tylin
10,Tylor
1,Tymen
1,Tymoteusz
1,Tymour
1,Tynan
1,Tyr
1,Tyree
11,Tyrel
10,Tyrell
3,Tyren
1,Tyres
1,Tyric
1,Tyrin
1,Tyron
13,Tyrone
1,Tyrrell
1,Tyrus
2,Tysen
60,Tyson
1,Tyvan
1,Umran
1,Urbane
2,Usman
#,Baby Boy Names
1,Uyrell
1,Vallas
6,Vance
3,Varun
1,Vathasin
1,Vaughan
2,Vaughn
1,Veaon
1,Vedur
1,Venceslav
1,Venzie
1,Verne
3,Vernon
1,Vickram
20,Victor
2,Viet
1,Vijay
1,Vikaas
1,Vikas
2,Vikram
1,Vikramdeep
1,Viktor
2,Vinay
1,Vince
30,Vincent
1,Vinncent
1,Vinny
1,Vinson
1,Viper
1,Vishaal
1,Vishal
1,Vittorio
2,Vivek
1,Vlady
1,Vu-Anthony
5,Wacey
19,Wade
1,Waheeb
1,Wahib
1,Wai-Yin
1,Wajiw
1,Waldo
1,Waleed
3,Walid
1,Walied
4,Walker
1,Wallace
2,Wally
5,Walter
#,Baby Boy Names
13,Warren
1,Wasim
1,Wassim
1,Wassime
1,Wayce
1,Waylan
5,Waylon
8,Wayne
1,Weijie
1,Wen
2,Wendel
2,Wendell
1,Wendle
20,Wesley
1,West
1,Westin
1,Westley
1,Weston
1,Weylan
1,Wheslay
1,Whitecloud
1,Whitman
1,Wilbur
1,Wilco
1,Wilfie
3,Wilfred
2,Wilhelm
1,Wilkin
2,Will
2,Willem
131,William
1,Williamwalker
1,Willie
1,Willis
1,Willson
6,Wilson
1,Windwalker
1,Wing
7,Winston
1,Witten
1,Wolf
1,Woodrow
1,Wren
1,Wyat
27,Wyatt
1,Wyatt-Bo
1,Wylee
1,Wylie
1,Wyndelle
#,Baby Boy Names
1,Xarius
5,Xavier
1,Xian
1,Yaakov
1,Yanir
2,Yannick
1,Yaroslav
1,Yash
1,Yasir
1,Yehuda
1,Yin
1,Ylli
1,Yoji
1,Yosaf
3,Yousef
4,Youssef
1,Zaccaria
1,Zaccery
1,Zacharey
6,Zachariah
1,Zacharias
1,Zacharie
155,Zachary
1,Zacherie
11,Zachery
8,Zackary
2,Zackery
1,Zaed
1,Zafeer
1,Zahe
2,Zaher
1,Zahoor
2,Zaid
1,Zain
3,Zak
5,Zakary
1,Zakery
1,Zakkary
1,Zaman
1,Zana
6,Zane
2,Zarley
1,Zebulon
2,Zechariah
1,Zheng
1,Zishaan
1,Ziyad
1,Zoltan
1,Zubair
