Baby Girl Names Registered in 1996,
8,Karly
1,Karlyn
1,Karmanpreet
2,Karmen
1,Karolan
2,Karolina
#,Baby Girl Names
1,Karri
1,Karrie
1,Karrisa
1,Kar-Yee
2,Karyn
1,Karyne
5,Kasandra
1,Kasandre
7,Kasey
2,Kasha
1,Kashataya
1,Kasheena
1,Kashna
1,Kashyla
4,Kasia
1,Kasienka
1,Kass
11,Kassandra
2,Kassi
1,Kassia
20,Kassidy
2,Kassie
2,Kassy
1,Katara
10,Katarina
1,Kataryna
22,Kate
2,Katelin
77,Katelyn
20,Katelynn
3,Kate-Lynn
1,Katelynne
1,Kateri
5,Katerina
3,Katey
2,Katharina
1,Katherin
1,Katherina
46,Katherine
1,Katheryn
29,Kathleen
1,Kathlene
2,Kathrina
43,Kathryn
9,Kathy
19,Katie
1,Kati-Eilish
2,Katja
1,Katle
3,Katlin
2,Katlyn
#,Baby Girl Names
4,Katlynn
1,Katreena
1,Katresa
1,Katrianne
1,Katriena
1,Katrin
30,Katrina
1,Katrina-Thi
1,Katriona
1,Katryna
1,Katurah
2,Katy
1,Katya
1,Kavina
1,Kavy
1,Kawthar
1,Kay
1,Kaya
1,Kayanna
2,Kaycee
1,Kayenta
1,Kayko
106,Kayla
1,Kayla-Anne
1,Kayla-Dawn
1,Kayle
3,Kaylea
45,Kaylee
5,Kayleen
9,Kayleigh
1,Kaylen
1,Kaylena
2,Kaylene
7,Kayley
1,Kayli
10,Kaylie
1,Kayliegh
7,Kaylin
6,Kaylyn
1,Kaylyne
2,Kaylynn
1,Kaymin
1,Kayna
1,Kayra
1,Kayshja
1,Kaytlen
2,Kaytlin
1,Kaytlyn
2,Kaytlynn
1,Kazsandra
1,Kealy
#,Baby Girl Names
2,Keana
4,Keandra
12,Keanna
1,Kearnan
2,Kearra
1,Kearstyn
1,Keaton
1,Kedra
1,Keegan
1,Keeghan
1,Keeleigh
3,Keeley
1,Keeley-Ann
1,Keelie
15,Keely
2,Keelyn
1,Keerti
6,Keesha
1,Kefaya
1,Keiana
1,Keighly
1,Keiona
4,Keira
1,Keiran
1,Keirana
1,Keira-Shae
14,Keisha
1,Keitha
1,Keiya
1,Keji
1,Kelbey
1,Kelby
1,Kelcey
1,Keli
1,Kellen
1,Kelley
3,Kelli
1,Kelli-Ann
8,Kellie
1,Kelli-rae
1,Kellsea
1,Kellsey
27,Kelly
1,Kelly-Anne
1,Kelminee
1,Kelsa
5,Kelsea
90,Kelsey
6,Kelsi
1,Kelsi-Ann
6,Kelsie
#,Baby Girl Names
1,Kelssie-Lynn
4,Kelsy
2,Kelti
1,Keltie
1,Kelyn
1,Kenadee
1,Kenadi
1,Kenan
4,Kendal
16,Kendall
66,Kendra
1,Kendrah
1,Kendra-Lee
1,Kendrina
2,Kendyl
1,Kenedy
1,Kenia
2,Kenisha
1,Kenna
1,Kennady
3,Kennedi
2,Kennedie
70,Kennedy
1,Kennesha
1,Kennidy
2,Kennisha
1,Kenya
1,Kenyenne
1,Kenys
2,Kenzie
1,Kera
1,Keri-Lyn
1,Keri-Lynn
1,Kerisa
1,Kerishia
1,Kerra
7,Kerri
1,Kerrie
1,Kerrigan
1,Kerrston
3,Kerry
1,Kerry-Ann
1,Kerstin
1,Kerstyn
1,Kescia
5,Kesha
4,Keshia
1,Kestrel
4,Keyana
1,Keyanna
1,Keyara
#,Baby Girl Names
1,Keyla
3,Keysha
1,Kezia
2,Keziah
1,Kha
1,Khadija
1,Khadijah
1,Khaila
1,Khaim
1,Khennedy
1,Khrystyna
1,Khrystyne
1,Kiaira
25,Kiana
9,Kianna
6,Kiara
1,Kiasha
1,Kiata
1,Kiaya
1,Kielan
1,Kienana
1,Kienna
6,Kiera
2,Kieran
1,Kiernan
4,Kierra
1,Kierstan
4,Kiersten
1,Kierstin
3,Kierstyn
1,Kiesha
1,Kiley
1,Kim
1,Kima
6,Kimberley
2,Kimberlin
35,Kimberly
1,Kimberlynn
1,Kimysha
1,Kindra
2,Kindred
17,Kira
1,Kira-lyn
1,Kirandeep
1,Kiranjot
2,Kiranpreet
1,Kirat
1,Kirena
1,Kirndeep
1,Kirpal
1,Kirsi
#,Baby Girl Names
44,Kirsten
3,Kirstie
3,Kirstin
1,Kirstina
2,Kirsty
4,Kirstyn
1,Kishanda
1,Kistin
1,Kitana
1,Kitara
1,Kiyana
1,Kjerstin
1,Kjirstiana
2,Klarissa
1,Klayre
1,K-Lyn
1,Koanne
2,Kobi
3,Kodi
1,Kolbey
3,Kolby
1,Kole
1,Kolme
1,Kora
1,Korah
1,Koree
2,Korey
1,Kori
1,Korianne
1,Korie
1,Kori-Lyn
2,Kortney
1,Kortni
1,Koryn
1,Kourteney
5,Kourtney
1,Kourtney-Brooke
1,Kourtnie
1,Kowther
1,Kreashyn
1,Krissa
2,Krissy
14,Krista
1,Kristeen
1,Kristeena
54,Kristen
1,Kristena
4,Kristi
2,Kristianna
1,Kristie
20,Kristin
#,Baby Girl Names
25,Kristina
6,Kristine
8,Kristy
8,Kristyn
1,Kristyna
1,Kristynn
1,Krysta
10,Krystal
1,Krystalyn
4,Krysten
1,Krysti
1,Krystin
4,Krystina
1,Krystyn
1,Ksenia
1,Kuera
1,Kuljeet
1,Kuna
1,Kuranda
1,Kursten
1,Kurstyn
1,Kya
1,Kyaisha
2,Kyanna
1,Kyara
1,Kyarah
1,Kyerra
2,Kyesha
1,Kyisha
32,Kyla
1,Kylah
1,Kylan
9,Kylee
6,Kyleigh
1,Kyler
1,Kyley
15,Kylie
1,Kylina
1,Kylla
1,Kyly
1,Kynderly-Ann
19,Kyra
1,Kyrianna
1,Kyrra
1,Kyrsten
1,Kyrsti
1,Kyrsti-Ann
1,Kyrstie
1,Kyrstin
1,Kyrstyanna
1,Kyu
#,Baby Girl Names
1,Kywana
9,Lacey
1,Lacey-Ann
1,Lacie
1,Lacy
1,Ladina
1,Lael
1,Laicey
1,Lainey
1,Laira
3,Lakeisha
1,Lakeyn
1,Lakisha
4,Lakota
1,La-Lia
1,Lam
1,Lamess
1,Lamiah
1,Lamis
1,Lan
3,Lana
1,Lanaya
1,Laneesha
1,Lanette
1,Langley
1,Lani
1,Lannie
2,Lara
1,Laranda
1,Lareena
1,Larisa
23,Larissa
1,Larissa-Shaza
1,Larrissa
1,Larysa
1,Latesha
1,Laticia
3,Latisha
1,Latonia
1,Launi
62,Laura
1,Lauranne
5,Laurel
1,Laurella
85,Lauren
2,Laurie
1,Laurisa
1,Laurissa
1,Lauryn
1,Lavina
1,LaVonnah
#,Baby Girl Names
1,Lawren
2,Layal
1,Layde
2,Layla
1,Laynee
1,Lc
34,Leah
1,Leah-Lynn
1,Leandra
3,Leann
2,Leanna
8,Leanne
1,Leashea
3,Lecia
5,Lee
1,Leeanne
3,Leena
1,Leia
1,Leigh
2,Leigha
4,Leila
1,Leilay
1,Leina
1,Lelayna
3,Lena
1,Lennon
10,Leona
1,Leonie
1,Leontine
1,Leora
1,Leoshia
1,Lesan
3,Lesley
7,Leslie
1,Letesha
1,Leticia
1,Levana
1,Lexa
1,Lexcee
1,Lexei
1,Lexey
5,Lexi
13,Lexie
1,Lexis
4,Lexus
1,Leya
4,Liana
1,Liane
1,Lianna
1,Lianne
2,Libby
#,Baby Girl Names
1,Lida
4,Lila
1,Lili
3,Lilian
1,Lilianne
1,Lilla
4,Lillian
1,Lilliane
10,Lily
2,Lina
1,Linaya
10,Linda
1,Lindey
1,Lindi
33,Lindsay
1,Lindsea
18,Lindsey
2,Lindsy
2,Lindy
1,Linea
1,Linna
4,Linnea
1,Linsay
1,Linsey
1,Linzie
22,Lisa
2,Lisanne
1,Liya
1,Liza
1,Liza-Jane
1,Lizel
1,Lizelle
5,Logan
1,Loganne
3,London
1,Loraine
1,Loralie
1,Loran
1,Loreena
1,Lorelle
1,Loren
1,Loretta
1,Lori
1,Lori-Anne
1,Lorina
1,Loris
2,Lorna
1,Lorr
4,Lorraine
1,Lorraye
1,Lorren
#,Baby Girl Names
1,Lorrisa
1,Lotte
4,Louisa
7,Louise
1,Lovedeep
1,Lovepreet
1,Loxly
1,Luam
4,Lucia
1,Lucienne
1,Lucille
1,Lucky
1,Lucy
1,Luella
2,Luisa
1,Luvella
1,Luxmy
1,Luyando
10,Lydia
1,Lyla
1,Lynaiya
1,Lyndan
1,Lyndee
6,Lyndsay
4,Lyndsey
1,Lyndsy
3,Lynette
1,Lynita
6,Lynn
1,Lynne
1,Lynshao
1,Lynsie
1,Lynzie
1,Lyric
2,Maaike
1,Mabel
1,Macalyn
2,Macey
1,Machaela
1,Machaila
1,Macinly
1,Mackaya
3,Mackayla
1,MacKenlee
1,Mackensie
1,Mackenzi
102,Mackenzie
3,MacKenzie
1,Mackilla
2,Macy
2,Madalyn
#,Baby Girl Names
1,Maddie
11,Maddison
1,Madel
3,Madelaine
9,Madeleine
1,Madelena
22,Madeline
2,Madelyn
1,Madhumitha
1,Madiha-Shah
1,Madihha
1,Madina
1,Madisen
171,Madison
1,Madison-Lee
4,Madisson
3,Madisyn
1,Madlaina
2,Madysen
5,Madyson
1,Maedia
4,Maegan
3,Maeghan
1,Maeve
2,Magaretha
2,Magdalena
1,Magdalene
1,Magdelena
10,Maggie
1,Maggie-Mae
4,Maha
1,Mahaelee
2,Maheen
1,Mahtaab
1,Mahvish
1,Mai
6,Maia
1,Maigan
1,Maili
1,Mairead
1,Mairynn
1,Maisie
1,Maja
1,Majeda
1,Majeeda
1,Majiah
1,Makaila
1,Makailey
24,Makayla
1,Makayla-Anne
1,Makaylin
#,Baby Girl Names
1,Makela
1,Makena
3,Makenna
1,Makensy
7,Makenzie
1,Makenzie-Jo
1,Makhaila
1,Malak
1,Malayah
1,Malayna
1,Malia
1,Malina
2,Mallory
2,Manal
2,Mandeep
1,Mandi
5,Mandy
3,Manisha
1,Manjot
5,Manpreet
1,Mansimran
2,Manvir
2,Mara
1,Maralynn
2,Maranda
2,Marcella
2,Marcy
1,Maresa
1,Marfa
22,Margaret
1,Margaretha
1,Margie
1,Margorie
1,Margot
1,Marguerite
30,Maria
1,Maria-Angela
1,Maria-Elena
17,Mariah
1,Mariahlyn
5,Mariam
4,Marian
3,Marianne
1,Maribelle
20,Marie
1,Marie-Eve
1,Mariefaith-Ann
1,Marieke
1,Mariel
1,Mariella
1,Marielle
#,Baby Girl Names
1,Marie-Louise
1,Marija
1,Marijke
1,Mariko
1,Marilena
1,Marilyn
1,Marim
23,Marina
3,Marion
1,Maris
9,Marisa
34,Marissa
1,Marium
1,Marizette
1,Marjan
2,Marjorie
3,Marlee
1,Marleigh
1,Marlena
3,Marlene
4,Marley
1,Marlie
2,Marlo
2,Marlowe
2,Marly
1,Marlynn
1,Marlys
1,Marlyss
3,Maron
1,Marquee
2,Marrisa
2,Marta
6,Martha
8,Martina
1,Martina-Marie
1,Martine
1,Martinha
1,Marty
1,Martyna
1,Marus
1,Marwa
29,Mary
1,Marya
2,Maryam
2,Maryann
2,Maryanne
1,Maryclare
1,Marydale
1,Maryellen
1,Mary-Jayne
1,MaryKate
#,Baby Girl Names
1,Mary-Kate
1,Mary-Louise
1,Mary-Margaret
2,Maryn
1,Maryssa
1,Maryum
1,Mashal
1,Masheyla
2,Mason
1,Matana
4,Mataya
1,Matea
1,Mateya
2,Matilda
4,Mattea
1,Maurenna
1,Maxime
1,Maxine
1,May
15,Maya
1,Mayar
1,Maye
1,Mayeesa
2,Maygan
1,Maygen
1,Maylynn
1,May-Lyric
1,Maysah
1,Maysen
2,Mayson
1,McKae
1,Mckaila
1,Mckailyn
4,Mckayla
3,McKayla
1,McKaylyn
12,Mckenna
3,McKenna
10,Mckenzie
7,McKenzie
3,Mckinley
1,McRae
41,Meagan
2,Meagen
12,Meaghan
1,Meaghann
1,Meara
1,Medeena
1,Medina
1,Meegan
1,Meg
#,Baby Girl Names
190,Megan
1,Megan-Rose
2,Meggan
34,Meghan
1,Meghana
1,Megisis
1,Mei
1,Meigan
1,Mekaleh
2,Mekayla
18,Melanie
1,Melany
1,Meleah
1,Melek
1,Meley
3,Melina
6,Melinda
1,Melinda-Rae
1,Melisa
1,Melisandre
108,Melissa
1,Melissa-Ann
1,Mellisa
2,Mellissa
7,Melody
1,Melorie
1,Melynda
1,Mena
1,Menna
1,Meranda
12,Mercedes
1,Mercedi
1,Mercy
6,Meredith
1,Mereme
1,Meriah
2,Merissa
1,Merly
1,Merna
1,Merrie
1,Merrit
1,Mersedez
1,Meryn
1,Mette
1,Meyyammai
1,Mhralnisa
7,Mia
1,Miaeshia
6,Micaela
3,Micah
1,Micaila
#,Baby Girl Names
2,Micayla
33,Michaela
1,Michaella
2,Michala
1,Michallie
2,Michayla
3,Micheala
2,Michele
85,Michelle
1,Michellle
1,Mickalua
5,Mickayla
1,Mieke
1,Miguela
1,Mika
28,Mikaela
1,Mikah
1,Mikai
2,Mikaila
3,Mikala
48,Mikayla
1,Mikayla-Lee
1,Mikay-Lynne
1,Mikeila
1,Mikela
1,Mikenna
1,Mikenzie
4,Mikhaila
1,Mikhala
1,Mikhayla
1,Mikkayla
1,Mikyla
1,Mikylah
1,Mikylla
1,Mila
1,Milan
1,Milana
1,Milanna
1,Milissa
2,Mimi
2,Mina
1,Minah
2,Mindy
1,Minh
1,Minnie
48,Miranda
1,Mirelle
5,Miriam
4,Misty
1,Miya
2,Moira
#,Baby Girl Names
1,Mollie
10,Molly
1,Mona
1,Monahil
1,Monajeya
1,Moneka
28,Monica
10,Monika
5,Monique
13,Montana
1,Moorea
91,Morgan
1,Morgana
2,Moriah
2,Morrigan
1,Mouffac
1,Muneet
1,Muniah
1,Munjot
1,Munroop
1,Murphy
1,Mursal
1,Musa
1,Muskoka
1,My
1,Myah
1,Mychaela
1,Mychalla
1,My-Han
1,Myia
1,Mykaela
2,Mykala
1,Mykayla
1,Myken
1,Mykenzie
1,Mylynn
1,Myra
3,Myranda
1,Myrissa-Lee
1,N.
1,Naazdeep
1,Nabila
1,Nabrissa
2,Nada
1,Nadea
2,Nadeen
16,Nadia
1,Nadia-Franchesca
12,Nadine
1,Nadja
2,Nadya
#,Baby Girl Names
1,Naheera
1,Najwa
1,Nakira
4,Nakita
1,Nala
1,Nalani
1,Nambi
1,Namneet
8,Nancy
1,Naohmi
21,Naomi
1,Nareman
1,Narissa
1,Nascha
1,Nasime
1,Nasrine
1,Natacia
1,Nataea
5,Natalia
42,Natalie
1,Natalja
1,Natallie
4,Natalya
90,Natasha
1,Natasha-Ashley
1,Natasha-Jean
1,Natasha-Rae
3,Natashia
5,Nathalie
1,Natika
1,Natja
1,Nava
1,Navdeep
1,Naveen
1,Navia
1,Navkiran
1,Navneal
3,Navneet
2,Navreen
2,Navreet
1,Nawale
1,Nayab
1,Nazo
1,Neala-Rea
1,Neco-Lea
1,Neena
2,Neesha
1,Neetu
2,Neha
1,Nelleke
1,Nelli
#,Baby Girl Names
2,Nellie
1,Nellinda
2,Nena
1,Nessa
1,Nevada
1,Ngan
1,Ngo
5,Ngoc
1,Ngoc-Yen
1,Niall
1,Niamh
1,Nichelle
1,Nichol
1,Nichola
5,Nichole
1,Nicholina
2,Nicki
2,Nickole
1,Nico
1,Nicoda
8,Nicola
187,Nicole
3,Nicolette
1,Nicolletta
1,Nicquole
2,Nida
1,Nida-Baig
2,Niharika
1,Nika
1,Nikala
2,Nikayla
2,Nikeah
1,Nikeeta
2,Niki
1,Niki-Lee
6,Nikita
2,Nikka
9,Nikki
1,Nikkie
1,Nikkita
1,Nikla
1,Nikol
4,Nikole
2,Nikolina
1,Nimarn
8,Nina
1,Ninar-Wala-A
1,Nipin
1,Nirmeen
1,Nisa
2,Nisha
#,Baby Girl Names
1,Nishia
1,Nisreen
1,Nitika
1,Noah
1,Noel
1,Noella
8,Noelle
2,Noemi
1,Noha
1,Noorah
1,Noor-Elhoda
1,Norah
1,Normagene
1,Nouer
2,Nour
1,Nureen
1,Nurmeen
1,Nurserina
1,Nyabel
1,Nyall
1,Nyambura
1,Nyamuoch
1,Nyesha
1,Nyjah
1,Nymisha
2,Ocean
1,Ocean-Marie
1,Octavia
1,Odeliah
1,Odelle
1,Odessa
2,Oksana
1,Oladele
2,Olga
1,Olimpia
44,Olivia
1,Olivia-Jaine
1,Olla
1,Olubusola
1,Olyveia
1,Oolahnee
1,Oolentina
1,Oona
1,Oralee
1,Oriana
1,Oribel
1,Orlana
1,Orly
1,Osamuskwasis
1,Paege
80,Paige
#,Baby Girl Names
3,Paisley
2,Paityn
1,Paizlee
1,Paizley
1,Pam
7,Pamela
1,Pamella
1,Paramveer
1,Pardeep
6,Paris
1,Parke
2,Parker
1,Parmjot
1,Pascale
1,Patience
8,Patricia
1,Patrina
4,Paula
1,Paulena
2,Paulette
6,Paulina
3,Pauline
1,Pava
1,Pavendeep
1,Pawan
1,Paxton
3,Payten
10,Payton
1,Paytyn
1,Peiv
1,Penina
1,Penny
1,Perri
1,Persephone
3,Petra
5,Peyton
1,Pheben
1,Phillsan
2,Phoebe
3,Phoenix
1,Phoi
2,Phyllis
1,Pier
1,Pieternella
2,Piper
2,Pooja
1,Prabhjot
1,Prairie
1,Pramandeep
1,Precious
1,Preet
#,Baby Girl Names
3,Presley
1,Princess
7,Priscilla
2,Priya
2,Priyanka
1,Pronia
2,Puneet
1,Purnima
2,Queenie
1,Quiana
1,Quin
1,Quincey
1,Quinlyn
4,Quinn
1,Rabina
19,Rachael
1,Rachael-Lynn
1,Rachanjeet
1,Racheal
146,Rachel
2,Rachele
24,Rachelle
1,Rachna
1,Racquel
4,Rae
1,Raeann
3,Rae-Ann
4,Raeanne
1,Raeannon
1,Raechel
1,Raechelle
1,Raeefa
1,Rae-El
4,Raegan
1,Rael
1,Raelee
1,Raeleen
2,Raelene
1,Raeliene
2,Raelyn
3,Raelynn
3,Rae-Lynn
1,Raelynnda
2,Raelynne
1,Raenelle
1,Raffela
1,Raha
1,Rahaf
1,Rahima
1,Railean
1,Railey
#,Baby Girl Names
1,Raili
1,Railynne
3,Raina
1,Rainbow
3,Raine
1,Raisa
1,Rajel
1,Rajpreet
1,Rakel
1,Raman
2,Ramandip
1,Ramanjit
1,Ramleen
1,Ramona
1,Rana
1,Randa
1,Randee
8,Randi
1,Randi-Lee
1,Randi-Linn
1,Randi-Lynn
1,Randip
1,Randy
1,Ranee
2,Rania
2,Ranya
4,Raquel
1,Rasha
1,Rashell
1,Rashelle
1,Rasna
12,Raven
1,Ravneet
1,Rawa
1,Rawia
3,Raya
2,Rayan
1,Rayana
1,Rayann
2,Rayanna
5,Rayanne
1,Raye
1,Rayel
2,Rayelle
1,Rayla
1,Rayleen
1,Rayleena
2,Raylena
2,Raylene
2,Rayn
5,Rayna
#,Baby Girl Names
1,Raynbo
4,Rayne
1,Rayne-Joy
1,Rayven
1,Razia
4,Reagan
2,Reann
4,Reanna
6,Reanne
1,Reauna
1,Reay-anne
1,Reba
1,Rebacca-Lynn
1,Reba-Jeane
1,Rebbecca
3,Rebeca
147,Rebecca
1,Rebecka
1,Rebecka.Mae-Ann
2,Rebeka
19,Rebekah
1,Rebeka-Lynn
2,Rebekka
1,Rebekkah
1,Reeann
1,Reece
1,Reem
1,Reema
1,Reena
3,Reese
5,Regan
4,Regina
1,Reglynn
1,Rehama
1,Reighan
3,Reilly
1,Reina
1,Remington
1,Remy
2,Rena
3,Renae
1,Renai
1,Renata
1,Renate
1,Renatha
1,Renay
1,Rence
3,Rene
1,Renea
12,Renee
1,Resha
#,Baby Girl Names
1,Reyd
1,Reynan
1,Rhayne
4,Rhea
1,Rheagan
1,Rhena
1,Rhianna
1,Rhianne
4,Rhiannon
3,Rhoda
1,Rhona
1,Rhonda
1,Rhyan
1,Rhyanna
1,Ria
1,Riana
2,Riane
3,Rianna
1,Rianne
1,Riannon
1,Richann
1,Richel
2,Richelle
1,Rickal
1,Ricki
1,Ricki-Lynn
1,Riel
1,Rieley
1,Rielle
1,Riketa
1,Rikki
12,Riley
1,Riley-May
1,Rim
1,Rineem
1,Rio
1,Ripendeep
1,Ripley
3,Rita
1,Rithika
4,River
1,Rivver
1,Riya
1,Rkaelyn
1,Robbi
1,Robbie
1,Robert
5,Roberta
10,Robin
37,Robyn
1,Robynn
#,Baby Girl Names
1,Rochel
14,Rochelle
1,Rodrica
1,Roenne
1,Rola
1,Roman
1,Romana
1,Romany
1,Romina
1,Romy
1,Rona
1,Ronda
1,Ronia
1,Ronna
1,Ronny
2,Rosa
1,Rosalie
1,Rosalind
1,Rosalle
1,Rosalynn
1,Rosa-Lynn
5,Rosanna
3,Rose
2,Roseanna
2,Roselyn
2,Rosemarie
1,Rose-Marie
1,Rosemary
1,Roshani
1,Rosina
1,Roslin
1,Rouwaide
7,Rowan
2,Rowanne
1,Roxana
2,Roxanna
7,Roxanne
1,Roylynn
1,Rozanda
1,Rubi
2,Ruby
1,Rumaiza
2,Ruth
2,Ryan
1,Ryana
3,Ryann
2,Rylea
8,Rylee
1,Rylene
7,Ryley
3,Rylie
#,Baby Girl Names
1,Ryliegh
1,Rylin
1,Ryshon
1,Saadie
1,Saania
1,Saarat
1,Sabiha
2,Sabina
1,Sabine
1,Sabreina
1,Sabrene
63,Sabrina
1,Sabrine
2,Sadaf
1,Sadia
11,Sadie
1,Sadika
1,Safa
1,Safeena
1,Saffa
1,Safiya
1,Safiyya
7,Sage
1,Sagrid
3,Sahar
1,Sahara
1,Saige
1,Saja
1,Sajal
1,Sajida
1,Sakura
1,Salam
1,Saleena
3,Salina
9,Sally
218,Samantha
1,Samantha-Shae
1,Samar
5,Samara
1,Samatha
1,Sambil
1,Sammantha
1,Sana
1,Sanaa
2,Sandeep
1,Sandie
10,Sandra
2,Sandy
1,Saniya
1,Sanjot
1,Sanneke
#,Baby Girl Names
6,Santana
1,Saoirse
1,Saphia
1,Saphira
2,Sapphire
61,Sara
1,Sara.Jacoba
1,Sara-Anne
236,Sarah
1,Sarah-Dawn
1,Sarah-Jean
1,Sarah-Kathryn
1,Sara-Jean
1,Sara-Lyn
1,Sarena
4,Sarina
1,Saruka
5,Sasha
1,Saskia
1,Saulena
2,Savana
4,Savanah
5,Savanna
1,Savannagh
48,Savannah
1,Saveen
1,Saville
1,Sawera
1,Saydie
1,Sayler
2,Scarlet
1,Seagun
1,Seahannia
2,Sean
2,Seana
1,Seanae
6,Seanna
1,Searra
1,Segen
1,Segolene
1,Sehar
1,Seianna
1,Seija-Lisa
1,Sela
1,Selah
1,Seleena
12,Selena
7,Selina
1,Seloy
1,Selwynne
1,Semantha
#,Baby Girl Names
1,Senaya
1,Seneva
1,Senita
1,Sera
1,Serab
1,Serafina
1,Sereaha
17,Serena
1,Serenity
1,Seriena
1,Serrah
1,Sesen
1,Shabo
1,Shaddia
1,Shaden
1,Shado
8,Shae
1,Shaelee
1,Shaeli
1,Shaelin
14,Shaelyn
4,Shae-Lyn
14,Shaelynn
13,Shae-Lynn
1,Shaelynne
3,Shae-Lynne
1,Shafreen
1,Shahnea
1,Shaileen
1,Shailley
2,Shailyn
1,Shai-Lyn
11,Shaina
1,Shakeeba
1,Shakira
1,Shala
1,Shalacia
1,Shalaina
1,Shalako
4,Shalan
1,Shalana
1,Shalanda
1,Shalane
1,Shalayla
1,Shalayna
2,Shalayne
1,Shaleen
1,Shaleenpreet
1,Shalegh
1,Sha-Leigh
1,Sha'Les
#,Baby Girl Names
2,Shaley
1,Shalini
1,Shallae
1,Shallaine
1,Shallan
5,Shalyn
1,Sha-Lyn
1,Sha-Lynn
1,Shalysa
1,Shama
1,Shamaila
1,Shambrae
5,Shana
2,Shanae
1,Shanda
2,Shandel
3,Shandra
1,Shane
3,Shanea
1,Shanee
1,Shaneen
1,Shaneese
1,Shaneill
1,Shanel
2,Shanell
6,Shanelle
1,Shanese
2,Shanessa
1,Shang
61,Shania
1,Shania-Lynn
2,Shanice
1,Shanika
1,Shanine
1,Shaniqueka
1,Shanise
1,Shanita
1,Shanlee
2,Shanley
5,Shanna
2,Shannah
1,Shannara
1,Shannelle
1,Shannesa
1,Shannet
1,Shanneya
1,Shannice
33,Shannon
1,Shansa
8,Shantel
4,Shantelle
#,Baby Girl Names
1,Shantia
1,Shanya
1,Shanyce
1,Shaquina
1,Shara-Lee
1,Sharan
2,Sharayah
1,Sharee
1,Shareen
1,Shareena
1,Sharensukmin
1,Sharilyn
1,Sharise
2,Sharissa
3,Sharla
1,Sharlene
1,Sharley
1,Sharlie
1,Sharly
1,Sharmaine
1,Sharnelle
8,Sharon
1,Shatanna
1,Shatique
1,Shaugn
2,Shauna
2,Shaundra
1,Shaune
1,Shaunese
1,Shaunice
2,Shauntel
1,Shavaun
12,Shawna
1,Shaw-Nae
5,Shawnee
1,Shawnelle
1,Shawney
2,Shawni
1,Shawnnie
1,Shawntaya
1,Shawntelle
2,Shay
1,Shayane
2,Shayann
1,Shayanna
1,Shaydel
1,Shayden
6,Shaye
39,Shayla
1,Shaylan
1,Shayla-Rae
#,Baby Girl Names
1,Shaylea
3,Shaylee
1,Shay-Lee
2,Shayleen
1,Shaylen
1,Shaylena
7,Shaylene
1,Shayley
2,Shaylin
1,Shaylinn
1,Shayln
2,Shaylyn
1,Shaylyne
5,Shaylynn
1,ShayLynn
1,Shaylynne
24,Shayna
3,Shayne
1,Shaynna
4,Shea
2,Shealyn
1,Shealynn
1,Shea-Lynn
1,Sheela
6,Sheena
1,Sheiby
6,Sheila
1,Shelaine
1,Shelan
3,Shelbey
1,Shelbi
1,Shelbie
77,Shelby
1,Shelby-Lynn
1,Shelina
1,Shellbea
1,Shellby
3,Shelley
4,Shelly
1,Shelly-Rae
1,Shenandoaha
1,Shenara
1,Shenay
1,Shenisse
1,Shennaya
1,Shenyce
1,Sheraza
1,Shereen
1,Sherfina
1,Sheri
5,Sheridan
#,Baby Girl Names
2,Sherilyn
2,Sherise
2,Sherri
3,Sherry
1,Sheryl
1,Sherylynn
1,Shetal
1,Shetha
1,Shettal
1,Shevaun
1,Sheyde
1,Shiann
1,Shi-Ann
2,Shianna
5,Shianne
1,Shielow
1,Shiera
1,Shila
4,Shilo
1,Shinaha
1,Shinaya
1,Shindawin
1,Shing
1,Shing-Yan
1,Shinia
1,Shinowa
1,Shiraya
1,Shireen
2,Shirley
1,Shivagni
1,Shivneet
1,Shona
1,Shondie
1,Shoshana
1,Shoshanna
1,Shoshonee
1,Shoshonii
1,Shou-Xin
1,Shra
1,Shreffey
1,Shreya
1,Shushila
1,Shyan
1,Shyann
1,Shyanna
8,Shyanne
10,Shyla
1,Shyler
1,Shylo
1,Shyloh
2,Shylow
#,Baby Girl Names
1,Shylyn
1,Shy-Lynne
1,Shynal
1,Shynelle
1,Shyra
1,Si
2,Sian
3,Sianna
1,Sidnee
4,Sidney
7,Sienna
37,Sierra
1,Signe
2,Signy
1,Sigrhe
1,Sigrid
2,Siham
1,Silken
1,Silva
1,Silvana
2,Silvia
1,Simmone
4,Simone
11,Simran
1,Simrat
1,Simrata
1,Simrin
2,Simrit
1,Sinclaire
1,Sindy
3,Sinead
1,Sinjan
5,Siobhan
1,Siri
1,Ske
1,Skiela
1,Skila
5,Sky
12,Skye
1,Skyhan
2,Skyla
12,Skylar
1,Skylar-Mackay
1,Skyleesha
5,Skyler
1,Sky-Rose
1,Smriti
1,Smyrna
1,Snjezana
6,Sofia
1,Sofierae
#,Baby Girl Names
1,Sol
1,Somer
1,Somer-Lee
1,Sommer
1,Sonali
1,Sondos
7,Sonia
5,Sonja
1,Sonny
1,Sonora
5,Sonya
1,Sonyta
23,Sophia
11,Sophie
1,Sorcha
1,Sorscha
1,Souha
1,Souhlleyda
1,Sovanny
5,Spencer
1,Srgun
8,Stacey
1,Staci
1,Stacie
5,Stacy
2,Star
1,Starla
1,Starlet
1,Starline
1,Starling
1,Starr
1,Stefani
1,Stefania
5,Stefanie
