Baby Boy Names Registered in 2006,
1,Jaidon
1,Jaimen
1,Jaipal
1,Jaipreet
1,Jaise
#,First Name
1,Jakan
61,Jake
1,Jakeb
1,Jakem
2,Jaken
27,Jakob
1,JaKob
1,Jakoby
1,Jakoda
3,Jakub
2,Jal
1,Jalal
1,Jaleal
1,Jaleel
4,Jalen
1,Jalil
1,Jamaine
3,Jamal
1,Jamar
3,Jameel
1,Jameil
1,Jamen
124,James
1,James-Jeffrey
7,Jameson
12,Jamie
1,Jamil
3,Jamin
1,Jamisen
2,Jamison
1,Jamshaid
1,Jamuel
3,Jan
1,Jan-Michael
1,Janu
1,Japdeep
1,Japjot
1,Japnoor
1,Jarayne
37,Jared
5,Jaren
2,Jaret
1,Jarett
1,Jarin
1,Jarl
1,Jarlath
#,First Name
1,Jarod
1,Jarom
3,Jarome
4,Jaron
1,Jarrad
4,Jarred
2,Jarren
2,Jarret
5,Jarrett
1,Jarrick
1,Jarrie
1,Jarrik
1,Jarrod
1,Jarrot
4,Jarvis
2,Jaryn
11,Jase
1,Jasen
2,Jashan
2,Jashandeep
1,Jasjeet
1,Jasjot
2,Jaskaran
1,Jaskaran-Singh
2,Jasman
1,Jasmandeep
1,Jasmanjot
1,Jasmeet
1,Jasmeher
1,Jasnoor
53,Jason
18,Jasper
1,Jasraj
1,Jassirit
1,Jaten
1,Javan
1,Javen
1,Javier
1,Javier-Omid
2,Javon
1,Javonté
5,Jawad
7,Jax
3,Jaxen
1,Jaxin
73,Jaxon
#,First Name
1,Jaxsen
15,Jaxson
1,Jaxten
2,Jaxton
2,Jaxx
2,Jaxxon
1,Jaxyn
11,Jay
1,Jayan
20,Jayce
1,Jaycel
2,Jaydan
3,Jayde
1,Jaydell
120,Jayden
2,Jaydin
5,Jaydon
1,Jaye
1,Jay-J
1,Jayk
1,Jayke
1,Jaykob
3,Jaylen
1,Jayler
3,Jaylin
1,Jaylon
2,Jayme
1,Jaymen
1,Jaymin
2,Jayneil
2,Jayse
2,Jaysen
4,Jayson
1,Jaystin
1,Jayston
1,Jay-T
1,Jayton
1,Jazeb
1,Jazen
1,Jazz
1,J'den
5,Jean
1,Jeanathan
2,Jean-Luc
1,Jean-Marc
1,Jean-Paul
#,First Name
1,Jean-Vital
1,Jebediah
1,Jedadiah
2,Jedd
1,Jed-Ethan
3,Jeevan
1,Jeevanjit
6,Jeff
2,Jefferson
1,Jeffery
21,Jeffrey
1,Jeffrey-Roni
1,Jeje
1,Jeno
1,Jensen
1,Jenson
1,Jens-Peter
1,Jephthah
1,Jerae
2,Jerald
1,Jeramiah
1,Jeran
1,Jerard
1,Jered-Daniel
2,Jerek
1,Jerell
1,Jerelle
16,Jeremiah
1,Jeremie
1,Jeremmi
54,Jeremy
1,Jeremy-James
1,Jeric
3,Jericho
2,Jermaine
1,Jermiah
1,Jerod
1,Jeroen
7,Jerome
1,Jeromy
1,Jerrhan
6,Jerry
1,Jerryck
1,Jerwin
1,Jerzy
2,Jesiah
#,First Name
1,Jess
70,Jesse
7,Jessie
1,Jessie-James
2,Jessy
1,Jet
1,Jeter
1,Jethro
6,Jett
1,Jettln
2,Jevan
1,Jevin
2,Jevon
1,Jhet
1,Jhett
1,Jhon
1,Jiakai
1,Jiali
2,Jian
1,Jian-Carlos
2,Jibreel
3,Jibriel
1,Jignesh
1,Jihad
1,Jim
1,Jimi
1,Jimin
1,Jimmie
7,Jimmy
1,Jimu
1,Jin
1,Jinde
1,Jing-Ho
1,Jinh
1,Jinhun
1,Jinton
1,Jinu
1,Jiro
1,Jitamanyu
1,JJ
1,J'mel
3,Joah
8,Joaquin
1,Joash
1,Joban
1,Jobanvir
#,First Name
1,Jobe
2,Jock
1,Joden
1,Jodhbir
1,Jodhveer
1,Jodhvir
2,Jody
9,Joe
1,Joedy
1,Joeffrey
35,Joel
1,Joël
1,Joelle
1,Joep
1,Joeryia
2,Joesph
9,Joey
1,Joffrey
7,Johan
2,Johann
76,John
10,Johnathan
4,Johnathon
1,John-Benedict
1,John-Evan
1,Johnnie
1,Johnno
5,Johnny
1,Johran
1,Joktan
1,Jon
48,Jonah
18,Jonas
1,Jonatan
54,Jonathan
3,Jonathon
2,Jonathyn
1,Jonel
1,Jonell
1,Jonnie
1,Jonny
1,Jonpatrick
1,Joonie
1,Joram
2,Joran
88,Jordan
#,First Name
1,Jordee
1,Jordell
2,Jorden
1,Jordie
1,Jordin
5,Jordon
1,Jordon-lee
3,Jordy
1,Jordyn
2,Jorel
1,Jorell
2,Jorge
1,Jori
1,Jorryn
4,Jory
2,Josaiah
1,Jose
1,José
1,Josef
81,Joseph
1,Joseph-Samuel
1,Josey
11,Josh
245,Joshua
1,Joshuah
1,Joshua-Teagan
2,Joshwa
1,Josia
26,Josiah
1,Josip
1,Jotham
2,Jovan
1,Jovanjeet
1,Joven
1,Jovi
2,Juan
1,Juaquin
1,Juarez
9,Judah
16,Jude
3,Judson
1,Juelz
1,Juenp
1,Jujhar
32,Julian
1,Julían
#,First Name
1,Julian-James
1,Julian-Philippe
2,Julien
1,Julio
10,Julius
1,Jullian
1,Junaid
1,Junayd
1,JunJia
1,Junlin
1,Jupinder
1,Jurzy
2,Justen
15,Justice
101,Justin
1,Justin-Kenneth
7,Justus
2,Justyce
1,Jwokdoj
1,Jy
1,Jyles
1,J'zyn
3,Kabir
2,Kacey
1,Kacper
1,Kadam
3,Kadan
22,Kade
63,Kaden
1,Kadence
1,Kader
3,Kadin
3,Kadyn
2,Kaedan
11,Kaeden
1,Kaedon
20,Kael
1,Kaelan
1,Kaeleb
1,Kaelem
1,Kaelen
1,Kaemen
1,Kaesyn
4,Kage
1,Kagen
2,Kahil
#,First Name
1,Kahl
1,Kahlil
33,Kai
1,Kaice
1,Kaid
3,Kaidan
31,Kaiden
1,Kaidyn
1,Kaienne
2,Kaige
3,Kail
1,Kailan
2,Kailer
1,Kaillum
2,Kain
1,Kainan
3,Kaine
1,Kaithen
1,Kaius
5,Kalan
34,Kale
56,Kaleb
1,Kaleden
1,Kal-El
1,Kalelle
2,Kalem
6,Kalen
1,Kaler
3,Kalib
1,Kalil
1,Kalin
1,Kalixto
1,Kallan
1,Kalle
3,Kallen
1,Kallum
1,Kalobe
1,Kalub
2,Kalum
1,Kalvin
1,Kalym
2,Kamal
5,Kameron
1,Kamin
1,Kamren
1,Kamron
#,First Name
1,Kamyar
1,Kane
1,Kanishk
1,Kaniyen
1,Kannaa
1,Kannyn
2,Kanye
1,Kanyon
1,Karam
5,Karan
3,Karanveer
1,Karanveer-Singh
2,Karanvir
1,Karden
3,Kareem
1,Kariim
4,Karim
1,Karish
7,Karl
1,Karlos
3,Karman
1,Karmdeep
1,Karmon
2,Karsen
13,Karson
5,Karsten
6,Karter
1,Kartik
1,Karver
1,Kary
2,Kase
4,Kasen
4,Kasey
10,Kash
1,Kashtin
2,Kashton
1,Kashtyn
1,Kasim
1,Kason
1,Kasper
1,Kassidy
1,Kassius
1,Kastden
1,Kastin
1,Katsuhiro
1,Kaulen
#,First Name
1,Kauner
2,Kavan
1,Kavi
1,Kavisha
1,Kayce
1,Kaycee
1,Kayd
1,Kaydan
59,Kayden
1,Kaydin
1,Kaydron
1,Kaydyn
1,Kayhan
1,Kay-J
1,Kayl
1,Kaylan
6,Kayle
2,Kayleb
2,Kaylem
1,Kaylib
1,Kaylo
1,Kaylum
1,Kaylzeah
2,Kayman
2,Kayne
1,Kayode
1,Kaysar
1,Kaysea
1,Kaysen
1,Kayson
1,Kaysun
1,Kayto
1,Kaze
1,Kazen
1,Kazio
1,Kazumasa
1,Kazz
1,Kazzer
10,Keagan
4,Keagen
1,Keagin
1,Kealey
1,Keamon
2,Keanan
3,Keane
1,Keanno
#,First Name
1,Keanon
1,Keantae
1,Keanu
2,Keaten
1,Keatin
14,Keaton
1,Kebron
1,Keean
2,Keedan
1,Keefe
1,Keefer
41,Keegan
4,Keelan
1,Keelin
17,Keenan
1,Keeneye
1,Keenian
1,Keenin
1,Keenon
2,Keeran
1,Keeton
1,Keets
2,Kegan
1,Kei
1,Keian
1,Keiden
1,Keidis
2,Keifer
3,Keigan
1,Keigen
2,Keil
2,Keilan
9,Keiran
1,Keirden
1,Keiren
1,Keirin
1,Keiron
1,Keiryn
1,Keishaun
3,Keith
4,Kelan
1,Keland
1,Keldon
1,Kelen
2,Kellan
1,Kellaneo
#,First Name
4,Kellen
1,Keller
1,Kellin
7,Kelly
2,Kelsey
1,Keltic
5,Kelton
1,Kelvyn
1,Kemper
1,Ken
1,Kenai
1,Kendall
3,Kendrick
1,Kendrid
1,Kenechukwu
1,Ken-Gabriel
1,Kenith
1,Kennedey
18,Kenneth
1,Kenny
1,Kensei
3,Kent
9,Kenton
1,Kenyen
1,Kenyin
1,Kenynè
5,Kenyon
2,Keon
1,Kerek
1,Kerian
1,Kerric
2,Keshav
1,Keshawn
1,Keshin
1,Kesin
1,Kesler
1,Kessler
2,Keston
1,Keton
1,Ketyn
2,Keven
39,Kevin
1,Keyan
1,Keyanu
1,Keydon
1,Keylin
#,First Name
1,Keyon
1,Keyvan
1,Khaleb
1,Khaled
1,Khälen
5,Khalid
2,Khalil
1,Khalin
1,Khang
1,Khanh
1,Khedit
1,Khorason
1,Khylle
1,Khyver
9,Kian
1,Kidus
1,Kiean
3,Kiefer
2,Kiel
1,Kienan
2,Kienen
21,Kieran
2,Kieren
1,Kiernan
1,Kiestin
1,Kilan
1,Kilien
1,Killian
1,Kilo
1,Kinden
1,King
2,Kingsley
4,Kingston
1,Kinley
1,Kinsleigh
3,Kiran
2,Kirby
1,Kiri
1,Kirk
1,Kirstian
1,Kirstopher
1,Kirtveer
1,Kirubell
2,Kishan
1,Kîsik
1,Kiun
#,First Name
1,Kiva
1,Kivan
1,Kiyan
1,Klaas
1,Klo
1,Knoa
1,Knox
1,Koah
3,Koal
10,Kobe
1,Koben
3,Kobi
1,Kobryn
6,Koby
4,Koda
1,Koden
1,Kodi
1,Kodice
9,Kody
1,Koehin
1,Koehn
1,Koel
15,Koen
1,Koeyn
1,Kofi
1,Kofie
11,Kohen
2,Kohl
1,Kohlor
1,Kohta
2,Kolbe
11,Kolby
5,Kole
1,Kolin
1,Kolos
1,Kolt
7,Kolten
7,Kolton
1,Koltyn
1,Kolven
1,Kona
1,Konai
1,Koner
1,Konlan
1,Konner
2,Konnor
#,First Name
3,Konrad
2,Konstantinos
1,Konyae
3,Kooper
7,Korben
9,Korbin
3,Korbyn
1,Kormac
2,Kory
1,Kose
1,Koul
1,Krae
1,Kreig
6,Krish
1,Krishal
1,Krishan
2,Krishna
9,Kristian
1,Kristjan
1,Kristján
2,Kristofer
1,Kristoffer
3,Kristopher
1,Krrish
1,Kruz
1,Kshitij
1,Kuanen
1,Kue-Hwan
1,Kulraj
1,Kumail
1,Kuol
1,Kuothnyuer
1,Kur
1,Kurby
1,Kuren
2,Kurt
11,Kurtis
1,Kuruk
1,Kusha
1,Kwentyn
1,Kwok-Qiang
1,Kwynton
7,Kyan
1,Kyden
8,Kye
1,Kyelen
#,First Name
1,Kyez
3,Kylan
1,Kylar
67,Kyle
1,Kylen
21,Kyler
2,Kynan
2,Kyran
1,Kyrell
2,Kyren
1,Kyrian
1,Kyron
1,Kyshawn
2,Kyson
1,Kysyn
1,Kyzer
1,Labinot
1,Lacavaler
1,Lachey
6,Lachlan
1,LaDainian
1,Ladainion
1,Ladd
1,Laeon
1,Lahiru
1,Lain
1,Laine
1,Laird
1,Lakai
2,Laken
1,Lakota
1,Lance
1,Landan
12,Landen
1,Lander
3,Landin
75,Landon
1,Landy
4,Landyn
15,Lane
1,Larenz
3,Larry
3,Lars
1,Larson
1,LaShay
1,László
#,First Name
1,Latrelle
3,Lauchlan
1,Laughlin
1,Laurens
1,Lavindu
1,Lavon
6,Lawrence
2,Lawson
6,Layne
1,Layth
7,Layton
1,Lazar
1,Lazarus
1,Lazzare
1,Leander
1,Leandro
1,Leathen
1,Leban
1,Lee
1,Leeam
1,Leelan
5,Leeland
2,Leelin
1,LeeLin
1,Leiam
3,Leif
1,Leigham
4,Leighton
2,Leiland
2,Leith
1,Leithen
1,Leks
54,Leland
1,Lelend
1,Lemuel
1,Lennert
1,Lennin
2,Lennon
4,Lennox
17,Leo
5,Leon
5,Leonard
3,Leonardo
1,Leonel
3,Leopold
1,Leroy
#,First Name
1,Lester
1,Lethaniel
1,Letrel
1,Létrell
2,Lev
1,Levente
60,Levi
1,Leviathan
1,Levon
4,Lewis
1,Lex
1,Lexx
1,Leyland
1,Leyten
1,Leythan
5,Leyton
1,Lezander
211,Liam
2,Lian
2,Liddel
1,Lieff
1,Liem
1,Lilas
25,Lincoln
1,Lincon
5,Linden
1,Linken
5,Linkin
2,Linkoln
1,Linus
1,Lleyton
1,Lloyd
1,Loagen
1,Lobjot
9,Lochlan
1,Lochlin
1,Locke
1,Loek
1,Loewen
240,Logan
2,Logen
1,Loghan
1,Login
1,Lohnito
2,Loïc
2,Loki
#,First Name
1,Lokosang
4,London
2,Lonnie
1,Lonson
1,Lord
1,Loren
3,Lorenzo
1,Lorin
1,Lorne
1,Lorrin
5,Louis
1,Louis-Félix
1,Lovedeep
1,Lovenoor
1,Loveveer
1,Lowan
1,Lowell
4,Lowen
1,Lowyn
1,Loyd
1,Lual
20,Luc
18,Luca
154,Lucas
1,Lucean
5,Lucian
2,Lucien
3,Lucius
2,Lucus
1,Luhan
5,Luis
1,Luiz
1,Luk
13,Luka
39,Lukas
1,Lukasz
117,Luke
1,Lukus
1,Lunden
1,Luqman
1,Lusala
1,Luther
1,Lux
1,Luziano
1,Lyem
3,Lyle
#,First Name
6,Lynden
8,Lyndon
1,Lynkon
1,Lyon
1,Lyran
5,Lyric
1,Lyth
1,Maahir
1,Maan-David
1,Maaz
1,Mac
1,Mace
1,Macean
1,Macen
1,MacEwan
1,Maceyn
1,Maciej
1,Mack
1,Mackaden
1,Mackay
5,Mackenzie
1,MacKenzie
1,Macklin
1,Maclaren
1,MacLean
1,Maclean
1,Maclin
1,MaCoy
1,Macson
1,Macy-Brett
1,Madai
1,Madan
4,Madden
2,Maddix
2,Maddon
13,Maddox
1,Maddux
1,Maddyx
1,Madex
1,Madox
1,Madric
1,Madyx
1,Maeson
5,Magnus
1,Maguire
1,Mahaan
#,First Name
3,Mahad
1,Mahamed
2,Mahdi
1,Mahekun
1,Mahetaj
1,Mahid
2,Mahir
1,Mahki
4,Mahmoud
1,Mahon
2,Maison
1,Majd
1,Majok
1,Makai
1,Makhi
1,Makinnis
1,Maklin
2,Maksim
1,Maksymus
1,Makuac
1,Malachai
14,Malachi
2,Malachy
3,Malakai
1,Malakas
1,Malaki
20,Malcolm
2,Maleek
3,Malek
5,Malik
1,Malikie
1,Malique
1,Malith
1,Malykhi
1,Malyki
1,Manaal
1,Manasseh
1,Manav
1,Mani
1,Manjot
1,Mankaran
1,Mannan
1,Mannix
1,Manny
1,Manpinder
1,Manraj
#,First Name
1,Mansell
1,Mansha
1,Manshaan
2,Mansoor
1,Mansukh
2,Manuel
5,Manveer
7,Marc
1,Marc-Albern
1,Marc-Andre
1,Marc-Andrei
1,Marcas
3,Marcel
1,Marcello
1,Marchello
12,Marco
4,Marcos
54,Marcus
13,Marek
1,Marino
1,Mario
1,Mariol
1,Marion
2,Marius
33,Mark
1,Markez
1,Markjomel
8,Marko
1,Mark-Ron
14,Markus
1,Marlo
1,Marlon
1,Marnix
3,Marques
1,Marseilles
4,Marshal
15,Marshall
1,Marshel
12,Martin
1,Martin-Yoann
1,Marty
1,Martyn
1,Marvin
2,Marwan
1,Masab
1,Masaharu
#,First Name
1,Masan
1,Masato
1,Mase
3,Masen
1,Masin
1,Maslin
108,Mason
1,Masroor
3,Massimo
1,Matais
1,Mateen
1,Matej
21,Mateo
2,Mateus
3,Mateusz
1,Mathaios
1,Matheson
1,Matheu
19,Mathew
9,Mathias
2,Mathieu
1,Mathius
1,Mathok
1,Mathys
4,Matias
1,Matieu
1,Matio
1,Matshilonda
5,Matt
2,Mattaeus
1,Mattais
1,Mattayus
17,Matteo
1,Matteus
1,Matthais
1,Mattheao
229,Matthew
1,Matthews
5,Matthias
4,Matthieu
1,Matthiew
5,Mattias
1,Mattityahu
1,Mattius
3,Matus
2,Maurice
#,First Name
1,Mauricio
1,Maurits
1,Maury
6,Maverick
1,Maverik
1,Mavik
1,Mavricky
32,Max
1,Maxam
1,Maxamillion
1,Maxen
2,Maxence
1,Maxi
8,Maxim
1,Maximiliaan
4,Maximilian
4,Maximillian
1,Maximo
6,Maximus
1,Maxton
23,Maxwell
1,Maxx
1,Maxxan
1,Maxxim
1,Mayank
1,Mayceo
1,Mayer
1,Mayom
1,Mayra
1,Maysen
1,Mayven
1,Mazzin-Mohammed
1,Mbanwi
1,McArthur
1,McCaulley
1,McCoy
1,McCrae
1,McEwan
2,McKay
1,McKenzie
1,McKinnley
1,Meharjot
1,Meherab
1,Mehmet
1,MehrAli
2,Mehtab
#,First Name
5,Mekhi
1,Mekyah
1,Meldin
6,Memphis
1,Menas
1,Mensur
3,Merek
1,Meric
1,Merlin
1,Merrek
5,Merrick
4,Merrik
1,Merton
1,Mervyn
1,Meysyn
1,Mic
2,Mica
1,Micael
24,Micah
109,Michael
18,Micheal
1,Michel
1,Mick
1,Mickai
9,Miguel
1,Mihai
1,Miikka
1,Mikaeel
1,Mikael
1,Mikai
1,Mikail
1,Mikail-Mirandad
1,Mikale
3,Mike
1,Mikeel
2,Mikka
1,Mikkel
1,Miko
1,Mikyus
1,Milad
2,Milan
1,Milano
17,Miles
1,Millen
5,Miller
3,Milo
#,First Name
2,Milton
1,Min
1,Mina
1,Miracle
1,Mirza
1,Misha
1,Mitch
3,Mitchel
27,Mitchell
1,Mitchelle
1,Miyaki
1,Moe
10,Mohamad
15,Mohamed
13,Mohammad
1,Mohammad-Ali-Abdelrahman
16,Mohammed
1,Mohanad
1,Mohanned
1,Mohayat-Din
1,Mohibullah
1,Mohid
1,Mohit
1,Mohmed
1,Mohsin
1,Moïse
1,Momo
1,Monem
1,Montgomery
1,Monydhar
17,Morgan
2,Morley
1,Morningsky
1,Morphious
1,Morrison
3,Moses
1,Moshe
2,Mostafa
1,Moty
1,Mou
1,Mourad
1,Moussa
1,Msizi
1,Muayid
1,Muhaidin
24,Muhammad
#,First Name
3,Muhammed
1,Muhanad
1,Muhanned
1,Muhiedin
1,Muhyadin
3,Mujtaba
1,Mukarb
1,Munachi
1,Muneeb
1,Munib
1,Munis
1,Munther
1,Muoch
1,Muotdid
4,Murray
1,Murtadha
1,Murtaza
3,Musa
1,Musah
1,Mustaan
6,Mustafa
1,Mustapha
1,Muthias
1,Muttaqi
1,Myatt
1,Myeehkun
1,Mykal
15,Myles
1,Mylin
1,Mytchal
1,Naayel
1,Nabeel
1,Nader
1,Nadir
3,Nahom
1,Nahom-Befekadu
1,Naimatullah
1,Nakima
1,Namari
1,Namraj
1,Nana
1,Nanthaniel
1,Naode
2,Narcisse
1,Nareg
1,Nasean
#,First Name
1,Naser
10,Nash
1,Nasir
1,Naslund
3,Nasser
1,Nassif
1,Natanya
1,Natas
25,Nate
218,Nathan
3,Nathanael
1,Nathaneil
1,Nathanel
6,Nathanial
62,Nathaniel
5,Nathen
1,Natnael
1,Natorius
1,Naufil
1,Navdeep
1,Navid
1,Navjot
1,Navpreet
2,Navraj
1,Naweed
2,Nayan
1,Nazar
1,Nazareth
1,Nazem
1,Neakuteleab
2,Neal
1,Neale
1,Nedal
1,Nedim
1,Neekon
1,Neel
2,Neelan
1,Nehaan
1,Nehemiah
8,Neil
1,Neiltaj
1,Nels
4,Nelson
1,Nene
2,Neo
1,Nery
#,First Name
1,Nevada
2,Nevaeh
2,Nevan
1,Nevek
1,Neven
2,Nevin
1,Nevyn
1,Nexon
1,Ngawang
1,Nguan
1,Niall
1,Nibron
1,Nicah
133,Nicholas
7,Nick
1,Nickalas
1,Nicklaus
1,Nickohlus
8,Nickolas
1,Nicky
2,Nico
1,Nicodemus
2,Nicola
1,Nicolai
29,Nicolas
1,Nicolino
1,Nidal
3,Nigel
1,Nigral
2,Nihal
1,Nîkânkâ
2,Nikash
4,Nikhil
3,Nikita
1,Nikki
1,Niklas
3,Niko
2,Nikola
2,Nikolai
15,Nikolas
1,Nikolaus
3,Niles
1,Nils
1,Nirjyot
1,Nirvaan
2,Nishaan
#,First Name
5,Nixon
1,Nnamdi
1,Noa
225,Noah
1,Noah-Kai
1,Noam
1,Nobaldeep
1,Noble
1,Nodin
1,Noé
3,Noel
1,Noelyn
1,Noirik
92,Nolan
3,Nolen
1,Nooh
1,Noraiz
1,Norman
1,Norwin
1,Noureldin
1,Nova
1,Nozzey
1,Nulat
1,Nvuselelo
1,Nyan
1,Nyawelo
1,Nyle
1,Nyok
1,Nyshawn
1,Oakland
1,Oaklee
7,Oakley
1,Obadiah
1,Obinna
2,Ocean
1,Ochiel
1,Octavian
1,Odeh
3,Oden
5,Odin
1,Ofri
1,Oghenerukevwe
1,Ojay
1,Okello
1,Ole
47,Oliver
#,First Name
3,Olivier
1,Olt
1,Oluwadurotimi
1,Oluwasegun
1,Oluwaseun
3,Om
27,Omar
1,Omed
1,Omni
1,Omraan
1,Oranye
2,Oren
1,Orin
1,Orinn
5,Orion
4,Orlando
1,Orrin
2,Orson
1,O'ryan
7,Oscar
1,Oscer
3,Oskar
1,Osman
1,Otis
2,Otto
1,Owan
158,Owen
1,Oyama
1,Oyesiku
1,Ozaer
1,Ozzy
1,Pace
2,Pacey
1,Paden
1,Paisyn
2,Palmer
1,Pancho
2,Paolo
1,Paras
1,Parav
1,Parbir
77,Parker
1,Parman
1,Parmdeep
1,Parmjit
1,Parrami
#,First Name
3,Parth
1,Parthiv
1,Parveshbir
1,Patani
1,Patricio
46,Patrick
2,Patryk
31,Paul
1,Paul-Antony
1,Paulo
1,Pavel
1,Pavit
1,Pavle
1,Pawanveer
4,Paxton
9,Payton
1,Pearce
1,Pedro
1,Pei
1,Peppe
1,Percy
1,Pernell
1,Perry
1,Peshraw
1,Petar
1,Pete
46,Peter
1,Petion
1,Petro
1,Petros
15,Peyton
1,Pheonix
1,Phi
2,Philemon
14,Philip
1,Philip-Ivan
2,Philippe
8,Phillip
1,Phineaus
1,Phinehas
24,Phoenix
1,Phoenyx
8,Pierce
1,Pierceson
1,Pilot
2,Piotr
#,First Name
1,Pipehgwance
1,Piranavann
1,Pito
11,Porter
1,Prabhdeep
1,Prabhgun
1,Prabhjot
2,Prabhroop
1,Prabjot
1,Pranavan
1,Pranit
1,Pranjal
5,Presley
32,Preston
1,Preston-Lee
1,Princeraj
1,Priyansh
1,Promesse
1,Promise
3,Prosper
1,Pryce
1,Pryor
2,Pukhraj
2,Puneet
1,Qahyim
1,Qamar
2,Qasim
1,Qazi
1,Qendrim
1,Qian
1,Quade
1,Quaid
1,Quenten
10,Quentin
3,Quincy
6,Quinlan
1,Quinlyn
41,Quinn
1,Quinnten
1,Quint
3,Quinten
6,Quintin
8,Quinton
2,Quintus
1,Qutab
1,Quynn
#,First Name
1,Raafat
2,Raahil
1,Race
1,Rachid
1,Raddix
1,Radek
1,Radih
1,Radison
1,Radley
1,Radu
2,Radwan
1,Radzil
1,Raed
1,Raef
4,Rafael
1,Rafe
1,Rafee
1,Rafiel
3,Raheem
1,Rahul
6,Raiden
2,Raidon
1,Raikkonen
1,Rain
4,Raine
2,Rainen
1,Rainie
2,Rainier
1,Raisi
2,Raistlin
1,Raith
1,Raiyyan
1,Rajat
1,Rajkamaldeep
1,Rajveer
1,Rakan
1,Rakeem
1,Ralph
1,Ralph-Julien
1,Ram
1,Ramanjot
1,Ramez
3,Rami
1,Ramin
1,Ramond
1,Ramsey
#,First Name
1,Ramy
1,Ramzi
1,Ran
2,Randall
2,Randeep
1,Random
1,Randsen
3,Randy
1,Ranen
1,Ranger
1,Rannon
2,Ransley
1,Ranteg-Singh
2,Ranvir
4,Raphael
1,Raphaël
1,Rapheal
1,RaShawn
1,Rasnoor
1,Rathik
1,Raul
1,Raushan
2,Raven
1,Rawley
3,Ray
2,Rayaan
2,Rayce
4,Rayden
3,Rayhan
1,Raylen
8,Raymond
1,Rayne
2,Rayyan
1,Rayyen
1,Rayz
3,Reagan
1,Redha
1,Redik
1,Redmond
1,Ree
13,Reece
1,Reech
11,Reed
1,Reef
1,Reegan
1,Reelan
#,First Name
1,Reen
13,Reese
1,Reetak
1,Reeve
4,Regan
1,Reghan
1,Reginald
1,Reginold
1,Rehaan
1,Rehan
1,Rehman
1,Rehmat
22,Reid
1,Reif
1,Reigan
4,Reilly
1,Reint
2,Reis
1,Remco
1,Remi
1,Remington
1,Remy
2,Rémy
1,Renald
1,Renato
1,Renauld
1,Rennek
1,Reno
1,Renton
1,Renxuan
1,Reo
1,Reshawn
8,Reuben
1,Rex
1,Reyad
1,Reyd
1,Reygon
1,Reyhn
1,Rhayver
1,Rhede
20,Rhett
1,Rho
1,Rhoan
1,Rhownen
1,Rhune
1,Rhyan
#,First Name
1,Rhyatt
1,Rhyd
1,Rhyder
1,Rhyle
1,Rhyley
17,Rhys
1,Ri
1,Riad
1,Riak
1,Rian
1,Riaz
1,Ribal
2,Ricardo
2,Rich
22,Richard
1,Richmond
3,Rick
1,Rickul
4,Ricky
1,Riddik
1,Ridge
1,Ridhey
1,Ridley
1,Ridwan
1,Riel
1,Rigby
1,Riggs
1,Rigin
1,Rikin
138,Riley
1,Riller
1,Rinaldo
1,Rinold
1,Rionel
1,Riordan
1,Ripandeep
1,Rishav
1,Rishi
1,Ritik
13,River
1,Rivers
1,Rkan
6,Roan
4,Robbie
3,Robel
46,Robert
#,First Name
1,Robert-John
1,Roberto
3,Robin
1,Robinpreet
2,Robson
2,Rocco
1,Rockwell
3,Rocky
2,Rod
1,Rodden
1,Roderic
2,Roderick
2,Rodney
1,Rodolphe
1,Rodrick
1,Rodrigo
1,Roehl
1,Roenen
2,Rogan
1,Rogelio
2,Roger
2,Roghan
1,Rohaan
1,Rohail
9,Rohan
1,Rohdy
1,Rohit
1,Rohith
1,Rohnan
1,Roko
2,Roland
1,Rolando
1,Rolen
1,Roma
20,Roman
3,Rome
2,Romeo
1,Romin
1,Romyn
3,Ron
2,Ronak
4,Ronald
20,Ronan
1,Ronelo
1,Ronik
13,Ronin
#,First Name
1,Rony
15,Rory
7,Ross
1,Rouge
1,Rourke
2,Roushdi
33,Rowan
1,Rowdy
1,Rowen
2,Rowyn
3,Roy
4,Royce
1,Rubayat
1,Ruben
1,Rubin
1,Rudra
4,Rudy
1,Rudyard
3,Rueben
1,Rufus
1,Rune
1,Rupert
1,Rushton
1,Russel
12,Russell
1,Rustin
151,Ryan
1,Ryas
2,Ryatt
3,Ryden
74,Ryder
1,Ryeden
1,Ryel
1,Ryen
1,Ryersen
1,Ryic
1,Rykan
2,Ryken
17,Ryker
1,Rykker
64,Rylan
6,Ryland
1,Ryle
7,Rylee
1,RyLee
1,Rylee-Kris
#,First Name
1,Ryleigh
4,Rylen
2,Ryler
18,Ryley
7,Rylie
4,Rylin
1,Rylyn
1,Ryson
2,Ryver
2,S.
4,Saad
1,Sa'Ad
1,Saagar
1,Saahil
1,Saajan
1,Saajid
3,Sabastian
1,Sabian
1,Sabiq
1,Saboor
1,Sacha
1,Sachalsultan
1,Sachin
1,Sachit
1,Sadak
1,Sadin
1,Sadiq
1,Saeed
1,Saelun
1,Safan
1,Sagal
9,Sage
1,Saghir
1,Sahaj
1,Sahajvir
1,Sahasro
1,Sahej
7,Sahib
1,Sahibdeep
4,Sahil
1,Sahtu
1,Sai
1,Saiche
2,Said
1,Saiden
1,Saied
#,First Name
2,Saif
1,Saifan
2,Saige
1,Saihaan
1,Sailor
1,Sairaj
1,Sajan
1,Sajanvir
1,Sajed
1,Sakai
