Baby Boy Names Registered in 1994,
1,Micaiah
342,Michael
4,Michal
1,Michall
23,Micheal
1,Micheil
3,Michel
1,Mickey
6,Miguel
1,Mihskakwan
1,Miinahgiizis
2,Mikael
1,Mikail
1,Mikal
2,Mike
1,Mikeal
1,Mikel
1,Mikell
2,Mikhael
1,Mikkel
1,Mikolas
1,Milan
8,Miles
1,Miller
3,Milos
1,Milton
1,Ming
1,Ming-Jia
3,Minh
1,Misha
2,Mitch
12,Mitchel
136,Mitchell
1,Mitchelle
1,Moayed
6,Mohamad
24,Mohamed
#,Baby Boy Names
1,Mohamed-Ahmad
5,Mohammad
1,Mohammad-Jamal
10,Mohammed
1,Mohamoud
1,Mohamud
1,Mohanad
1,Mohit
1,Mohneet
1,Mohsen
1,Monish
1,Montana
1,Montgomery
1,Montiel
40,Morgan
1,Morgen-Lee
1,Mos-Ab
1,Moses
1,Mostafa
1,Motaz
1,Mouhammad
1,Mouleddeen
1,Mounir
1,Moussa
1,Moustafa
1,Moustfa
1,Mozammil
1,Mozes
1,Muayad
1,Muhammad
1,Mukhujjal
1,Mumui
1,Munavar
1,Munir
1,Munir-Sirage
1,Munthir
1,Murnic
1,Murphy
5,Murray
1,Musavir
1,Muskosis
1,Mustafa
1,Mychal
11,Myles
1,Myron
1,Myrone
1,Nabil
2,Nadeem
3,Nader
#,Baby Boy Names
1,Nadir
1,Naeem
1,Nagib
1,Nahmmy
1,Naim
1,Naime
1,Naji
3,Nam
1,Namir
2,Nash
2,Nasser
1,Natan
1,Nataniel
137,Nathan
5,Nathanael
1,Nathaneil
2,Nathanial
33,Nathaniel
1,Nathann
2,Nathon
1,Natnael
1,Nauman
1,Navaneet
1,Navarone
1,Naveenjyote
1,Navjeet
1,Navjit
1,Navjit-Singh
1,Navjot
1,Navneel
1,Navraj
1,Navtej
1,Nawaz
1,Neal
1,Neddre
1,Nehemiah
1,Neiko
23,Neil
1,Nels
8,Nelson
1,Nepin
1,Nepthali
1,Nevada
2,Nevin
1,Newlee
1,Ngoc
1,Nhat
1,Nial
2,Niall
#,Baby Boy Names
242,Nicholas
2,Nicholaus
2,Nick
2,Nickalas
1,Nickalaus
1,Nickey
1,Nickilas
12,Nickolas
1,Nickoli
1,Nickolson
1,Nicky
1,Nico
1,Nicola
1,Nicolaas
1,Nicolai
24,Nicolas
1,Nicollas
1,Nicson
12,Nigel
1,Nikel
1,Nikesh
2,Nikhil
1,Nikita
1,Nikko
1,Nikkolas
1,Niko
1,Nikodemos
1,Nikola
1,Nikolaos
5,Nikolas
1,Nikolaus
1,Nile
1,Nima
1,Ninep
1,Nino
2,Nishant
1,Nitaish
1,Nitesh
1,Nitin
1,Nitish
1,Nixon
14,Noah
2,Noble
4,Noel
35,Nolan
1,Nolin
1,Nolyn
1,Norlan
5,Norman
#,Baby Boy Names
1,North
1,Numan
1,Nykola
1,Nykolai
1,Obyda
1,Ocean
1,Odai
1,Okie
1,Okpoti
1,Oladejo
6,Oliver
2,Olivier
11,Omar
1,Omron
1,Ondra
1,Onkar
1,Orion
2,Orrin
2,Osama
6,Oscar
1,Osman
1,Oswaldo-Jose
1,Otis
23,Owen
1,Ozgur
3,Palmer
2,Paolo
1,Parakhone
23,Parker
1,Parmeet
1,Parminder-Pal
2,Parmveer
1,Parnell
3,Pascal
1,Pasqualino
1,Pataric
1,Patenaude
1,Patric
91,Patrick
1,Patrik
1,Patryc
1,Patryk
63,Paul
1,Paul-Andre
1,Paulus
1,Pavale
2,Paxton
1,Payce
4,Payden
#,Baby Boy Names
4,Payton
2,Pearce
1,Pederben
1,Pedro
1,Perrin
3,Perry
76,Peter
3,Peyton
1,Phelim
16,Philip
1,Philipae
2,Philippe
18,Phillip
1,Phoenix
1,Phong
1,Phuoc
1,Pierce
1,Prabhchaten
1,Prabhdeep
1,Prabhjot
1,Prabjot
2,Pranav
1,Praneet
1,Pranil
1,Prasertsak
1,Prasheel
1,Pravin
17,Preston
1,Prince
1,Pui
1,Punit
1,Q
1,Quaid
1,Qualan
1,Quan
2,Quang
10,Quentin
2,Quenton
1,Quero
1,Quincy
2,Quinlan
2,Quinlin
13,Quinn
1,Quinnlan
7,Quinten
6,Quintin
15,Quinton
1,Quoc
1,Rabih
#,Baby Boy Names
1,Raegan
2,Rafael
2,Raghav
1,Rahil
3,Rahul
1,Raichle
1,Raine
1,Rajan
1,Rajdeep
1,Rajinder
2,Ralph
3,Ramandeep
1,Rameshpaul
2,Rami
1,Ramiro
1,Ramndeep
1,Ramneek
2,Ramon
1,Ramsey
1,Ramsin
1,Ramy
2,Rance
1,Rand
4,Randal
9,Randall
1,Randeep
1,Randen
1,Randle
1,Randolf
2,Randolph
23,Randy
1,Ranjit
1,Ranjot
1,Ranno
1,Ranodlph
2,Raphael
1,Rapheal
1,Rashaun
1,Rashid
2,Raven
2,Ravinder
1,Ravineel
1,Ravinesh
1,Rawad
3,Ray
1,Raymon
26,Raymond
1,RAYMOND
2,Raynesh
#,Baby Boy Names
1,Red
11,Reece
3,Reed
1,Reegan
1,Rees
2,Reese
8,Regan
1,Regen
2,Reginald
2,Rehman
22,Reid
1,Reideer
2,Reilly
1,Reinhold
1,Reino
1,Reis
1,Remington
1,Ren
6,Rene
1,Renee
3,Reno
1,Reuben
2,Rex
1,Rey
1,Reysan
1,Reza
1,Rheal
3,Rhett
1,Rhiley
1,Rhory
1,Rhykel
13,Rhys
1,Riad-Nam
1,Riaz
1,Ric
5,Ricardo
58,Richard
2,Richie
1,Richmond
2,Rick
1,Rickesh
6,Ricky
2,Rico
1,Rider
1,Ridley
2,Riel
2,Rielly
1,Riely
1,Riey
#,Baby Boy Names
1,Rifahie
93,Riley
1,Rio
1,Riordan
2,Rishi
1,Ritchard
2,River
3,Rizwan
1,Rob
2,Robbie
132,Robert
5,Roberto
8,Robin
1,Robinson
2,Robyn
1,Roche
1,Rock
1,Rocky
1,Rocky-Gabriel
1,Roddy
3,Roderick
1,Rodgerick
8,Rodney
1,Rody
1,Roelf
1,Roger
1,Rohan
2,Roland
5,Roman
1,Romeo
1,Romile
1,Ron
13,Ronald
2,Ronan
1,Ronell
1,Ronik
4,Ronnie
1,Ronny
1,Roozbeh
7,Rory
13,Ross
1,Rowaid
1,Rowan
1,Rowaun
1,Rowdy
5,Roy
1,Royce
1,Royden
3,Rudy
#,Baby Boy Names
2,Rueben
1,Rulon
1,Running
1,Rupert
1,Rushton
1,Ruskin
3,Russel
28,Russell
1,Rusty
1,Rwot
323,Ryan
1,Ryandeep
1,Ryane
3,Ryden
4,Ryder
2,Ryen
1,Ryerson
3,Ryker
20,Rylan
1,Ryland
2,Rylea
3,Rylee
1,Rylee-Jay
27,Ryley
1,Rylie
1,Rylin
1,Rylun
1,Ryn
2,Saad
1,Saagar
1,Saager
2,Sabastian
1,Sabastin
1,Sabre
1,Sabrina
2,Safeer
2,Sage
2,Sahil
1,Saie
1,Saif
1,Sajan
1,Saleem
2,Salman
1,Salvador
1,Salvatore
10,Sam
1,Sama
1,Sameer
2,Samer
#,Baby Boy Names
3,Samir
1,Samiwallah
1,Samm
2,Sammy
1,Sampson
2,Samson
2,Samual
85,Samuel
1,Sandon
2,Sanjay
1,Santiago
1,Santino
1,Santo
1,Sarbpreet
1,Sartaj
1,Sascha
2,Sasha
1,Satbir
1,Satvinder
1,Saul
1,Saunders
1,Saverio
1,Savin
8,Sawyer
1,Sayer
1,Schuylar
1,Schyler
1,Scot
106,Scott
1,Scyler
2,Seamus
89,Sean
2,Sean-Michael
1,Sean-Patrick
12,Sebastian
6,Sebastien
1,Selby
1,Sepp
1,Serge
1,Sergio
22,Seth
1,Seville
1,Shaakir
2,Shaan
1,Shad
1,Shady
4,Shae
1,Shael
1,Shafat
#,Baby Boy Names
1,Shaffer
1,Shafir
1,Shah
1,Shahid-Shahidul
1,Shahzad
1,Shajer
1,Shakeel
1,Shamal
1,Shameen
1,Shamez
1,Shamus
1,Shan
50,Shane
1,Shaniel
1,Shanish
1,Shaquelle
8,Shaquille
1,Sharook
1,Shau
21,Shaun
1,Shaunovan
51,Shawn
4,Shay
1,Shaydon
2,Shaye
1,Shay-Ed
1,Shayenne
1,Shaylyn
13,Shayne
4,Shea
1,Shean
1,Sheen
7,Shelby
2,Shelden
34,Sheldon
1,Sheldons
1,Sheltin
2,Shelton
1,Sheridan
1,Sherman
1,Shirdi
1,Shivam
1,Shivdeep
1,Shjon
1,Shooter
1,Shun
1,Shyelo
1,Shylo
1,Si
#,Baby Boy Names
1,Sible
1,Siddharth
1,Siddhartha
2,Sidney
1,Sierra
1,Siew
1,Silas
1,Simeon
11,Simon
1,Simran
1,Simrit
1,Sina
1,Skiler
2,Sky
1,Skye
10,Skylar
14,Skyler
1,Skylin
1,Slade
1,Sloane
1,Sohbat
4,Solomon
1,Somerled
1,Sonam
1,Soorajdeep
78,Spencer
1,Spenser
1,Stacey
6,Stanley
1,Starchild
2,Steele
1,Steen
16,Stefan
1,Stefane
5,Stefano
1,Steffan
1,Steffen
1,Stepan
6,Stephan
3,Stephane
76,Stephen
1,Stephon
6,Sterling
1,Sterlyng
1,Stevan
3,Steve
122,Steven
1,Steven-Anton
1,Stevie
#,Baby Boy Names
4,Stewart
1,Stiel
2,Storm
1,Stoyan
1,Straten
1,Stryder
14,Stuart
1,Subeg
3,Suede
1,Suhail
1,Sujan
1,Sukhdeep
1,Sukhjit
1,Sukhman
1,Sukhpaul
1,Sukhraj
1,Sukhvir
1,Sullivan
1,Suminderpal
1,Sun
1,Sundeen
1,Suneet
2,Sunil
1,Sunjit
4,Sunny
1,Sunveer
1,Surafeil
1,Surinder
1,Surjeet
1,Sydney
1,Syed
1,Sylvano
1,Symon
4,T.
1,Taaron
1,Tabor
1,Taher
1,Tai
1,Taison
1,Tait
1,Tajinder
1,Taketo
1,Talal
1,Talan
1,Talbryn
1,Tallon
4,Talon
1,Talor
1,Tamaze
#,Baby Boy Names
1,Tamer
1,Tannar
1,Tannen
103,Tanner
1,Tannon
6,Taran
1,Taranjot
1,Taras
1,Tarek-Ali
2,Taren
1,Tarik
2,Tariq
1,Taro
3,Taron
1,Tarrant
3,Tarren
1,Tarrin
1,Tarunveer
1,Taryn
1,Tashawn
3,Tate
1,Taton
1,Taven
1,Tavon
2,Taylen
3,Tayler
1,Taylon
132,Taylor
1,Tayo-Samuel-Antonio
1,Tayte
2,Taz
1,Teagan
2,Teague
2,Ted
3,Teegan
1,Tegan
1,Teiler
1,Tejvir
1,Teke
1,Tenderson
1,Teng
1,Tenzin
1,Teodros
1,Terance
1,Teren
2,Terence
1,Terenty
1,Tero
1,Terrace
#,Baby Boy Names
9,Terrance
1,Terrek
1,Terrel
1,Terren
4,Terrence
1,Terrick
1,Terrince
1,Terris
1,Territ
9,Terry
1,Terry-James
1,Tethloach
1,Teven
1,Tevin
1,Tevon
1,Thaddeus
1,Thaine
1,Thaison
1,Thanhan
1,Thayne
1,Theo
14,Theodore
2,Theoren
1,Theoron
1,Theothoros
1,Theren
3,Theron
1,Thi
2,Thien
123,Thomas
1,Thomas-Jordan
1,Thong
2,Thor
1,Thorn
1,Thoucan
1,Thunder
1,Thurman
1,Tibor
1,Tieg
1,Tieran
1,Tiernan
1,Tighearnan
3,Tim
1,Timber
2,Timon
1,Timotheus
64,Timothy
1,Ting-Fung
5,Titus
#,Baby Boy Names
1,Tiyam
1,Tj
1,Toan
6,Tobias
1,Tobin
2,Toby
12,Todd
1,Tolga
1,Tom
3,Tomas
1,Tomasz
4,Tommy
1,Tommy.Nelson
9,Tony
1,Toran
1,Tori
1,Torie
2,Torin
1,Torran
1,Torrance
1,Torrell
1,Torrie
1,Torrin
4,Tory
1,Tosh
1,Toshinori
1,Toshiya
1,Towson
2,Trace
1,Tracen
1,Tracy
2,Trae
1,Trai-Dean
1,Traiton
1,Tramaine
1,Traven
127,Travis
1,Trayce
1,Trayvon
4,Tre
1,Trea
1,Treiva
1,Tremaine
1,Tremayne
1,Trendon
27,Trent
1,Trenten
8,Trenton
1,Tre-Shawn
#,Baby Boy Names
1,Treston
72,Trevor
10,Trey
1,Treygen
1,Treyton
1,Treytun
1,Trez
1,Triffon
23,Tristan
1,Tristen
1,Triston
1,Trofim
26,Troy
1,Truan
1,Truman
1,Trung
1,Tuan
2,Tucker
1,Tulsen
1,Tumaini
4,Turner
51,Ty
1,Tyan
7,Tye
1,Tygan
1,Tylar
2,Tylen
343,Tyler
1,Tyler.Robert
1,Tylon
9,Tylor
1,Tylr
1,Tynan
1,Tyr
2,Tyran
8,Tyrel
19,Tyrell
2,Tyren
1,Tyried
7,Tyrone
1,Tyrrell
1,Tyshawn
65,Tyson
1,Tyson-Lee
1,Tze
1,Ulysses
1,UNKNOWN
2,Uriah
1,Usama
#,Baby Boy Names
1,Uzay
1,Vallardade
1,Vallas
2,Van
1,Vance
3,Vaughn
1,Venedict
1,Vern
2,Vernon
1,Vi
1,Vickren
1,Victal
16,Victor
1,Vijay
1,Vikes
2,Vikram
1,Vikrant
1,Vilius
2,Vince
35,Vincent
1,Vincenzo
1,Vinny
1,Virgil
1,Vitaliano
1,Vittorio
1,Vodin
1,Volodimir
1,Wacey
13,Wade
1,Wa-Ell
1,Wahbi
1,Walat
1,Waleed
1,Waley
1,Walfred
5,Walker
2,Wally
9,Walter
2,Ward
1,Warner
16,Warren
1,Waseskwan
1,Wau
1,Waycee
1,Waylan
6,Waylon
9,Wayne
1,Wei
2,Wendel
#,Baby Boy Names
4,Wendell
1,Wesam
18,Wesley
1,Wesley-Scott
1,Wesson
3,Westley
1,Weston
1,Wezen
1,Whalen
1,Whilow
1,Wihkes
1,Wiktor
1,Wil
3,Wiley
1,Wilfred
4,Wilhelm
2,Will
1,Willard
2,Willem
151,William
1,Williams
3,Willis
2,Willy
1,Willy-K.
6,Wilson
1,Wing
2,Winston
1,Winter
1,Winthrop
1,Wm.
1,Woody
1,Wriley
51,Wyatt
1,Wylan
1,Wyle
4,Wylie
1,Wyndall
4,Xavier
1,Yahya
1,Yannis
1,Yany
1,Yared
1,Yaw
1,Yin
1,Yoab
1,Yonathan
1,Yousef
3,Youssef
1,Youssf
#,Baby Boy Names
1,Yusuf
1,Yuta
1,Zac
1,Zacary
1,Zach
1,Zacharia
9,Zachariah
1,Zacharie
185,Zachary
1,Zachary-Joseph
21,Zachery
1,Zachuary
1,Zack
5,Zackary
4,Zackery
1,Zackery-Ty
1,Zahi
1,Zahoor-Ul-Haq
1,Zakariah
6,Zakary
1,ZaKary
1,Zakery
1,Zakhary
1,Zakir
1,Zakry
1,Zameer
1,Zamir
7,Zane
1,Zayde
1,Ze
1,Zeb
1,Zebediah
3,Zechariah
1,Zeenan
1,Zeke
1,Zellazny
1,Zeman
1,Zenon
1,Zev
1,Zeyad
1,Zhang-Ming
1,Zhengbo
3,Ziad
1,Zicky
1,Zoe
1,Uzay
1,Vallardade
1,Vallas
1,Van
#,Baby Boy Names
1,Vance
1,Vaughn
122,Venedict
1,Vern
1,Vernon
1,Vi
1,Vickren
1,Victal
1,Victor
1,Vijay
3,Vikes
1,Vikram
2,Vikrant
1,Vilius
1,Vince
1,Vincent
2,Vincenzo
1,Vinny
1,Virgil
1,Vitaliano
7,Vittorio
2,Vodin
1,Volodimir
1,Wacey
2,Wade
1,Wa-Ell
159,Wahbi
1,Walat
7,Waleed
3,Waley
1,Walfred
1,Walker
1,Wally
1,Walter
1,Ward
1,Warner
2,Warren
1,Waseskwan
2,Wau
27,Waycee
2,Waylan
2,Waylon
2,Wayne
1,Wei
3,Wendel
1,Wendell
10,Wesam
11,Wesley
1,Wesley-Scott
#,Baby Boy Names
20,Wesson
2,Westley
1,Weston
2,Wezen
1,Whalen
1,Whilow
1,Wihkes
1,Wiktor
2,Wil
1,Wiley
1,Wilfred
1,Wilhelm
1,Will
1,Willard
1,Willem
17,William
1,Williams
1,Willis
1,Willy
1,Willy-K.
10,Wilson
1,Wing
1,Winston
1,Winter
2,Winthrop
12,Wm.
1,Woody
2,Wriley
2,Wyatt
1,Wylan
42,Wyle
263,Wylie
5,Wyndall
1,Xavier
1,Yahya
1,Yannis
1,Yany
1,Yared
1,Yaw
11,Yin
1,Yoab
2,Yonathan
16,Yousef
1,Youssef
3,Youssf
1,Yusuf
1,Yuta
2,Zac
1,Zacary
#,Baby Boy Names
1,Zach
1,Zacharia
1,Zachariah
1,Zacharie
1,Zachary
8,Zachary-Joseph
1,Zachery
1,Zachuary
1,Zack
1,Zackary
1,Zackery
4,Zackery-Ty
1,Zahi
2,Zahoor-Ul-Haq
1,Zakariah
1,Zakary
2,ZaKary
1,Zakery
1,Zakhary
1,Zakir
1,Zakry
1,Zameer
1,Zamir
3,Zane
1,Zayde
1,Ze
2,Zeb
2,Zebediah
1,Zechariah
1,Zeenan
1,Zeke
3,Zellazny
1,Zeman
2,Zenon
1,Zev
1,Zeyad
2,Zhang-Ming
1,Zhengbo
1,Ziad
4,Zicky
1,Zoe
