Baby Girl Names Registered in 1991,
#,Baby Girl Names
3,Karleigh
1,Karlena
8,Karlene
4,Karley
11,Karli
1,Karliana
8,Karlie
1,Karlie-Marie
1,Karli-Marie
1,Karlina
1,Karlon
15,Karly
4,Karlyn
1,Karmela
2,Karmen
1,Karmyn
1,Karolina
1,Karolyn
1,Karolyne
1,Karra
1,Karson
2,Karyn
2,Karyssa
3,Kasandra
1,Kasara
1,Kasarah
1,Kaselle
4,Kasey
1,Kashia
2,Kasi
1,Kasie
1,Kasondra
25,Kassandra
5,Kassi
1,Kassidee
2,Kassidy
5,Kassie
1,Kassondra
8,Katarina
2,Katarzyna
19,Kate
1,Kate-Anne
3,Katelan
9,Katelin
1,Kateline
1,Katelinn
79,Katelyn
1,Katelynd
1,Katelyne
10,Katelynn
1,Katelynne
#,Baby Girl Names
1,Kate-Lynne
1,Kateri
4,Katerina
1,Katey
2,Katharina
6,Katharine
1,Katheren
2,Katherina
93,Katherine
1,Katherinna
4,Katheryn
55,Kathleen
1,Kathlein
1,Kathlin
1,Kathrina
2,Kathrine
49,Kathryn
1,Kathryne
1,Kathrynn
4,Kathy
1,Kathyrn
1,Kati
1,Kati-Ann
29,Katie
2,Katlin
8,Katlyn
6,Katlynn
1,Katreena
1,Katrice
1,Katricia-Lynn
1,Katrin
59,Katrina
2,Katrine
3,Katryna
1,Katsni
1,Kattie
3,Katy
2,Katya
1,Kaura-Lea
1,Kawther
4,Kaycee
1,Kayda
1,Kayelynn
272,Kayla
1,Kayla-Dawn
1,Kaylah
1,Kaylamary
1,Kayla-May
1,Kaylan
1,Kaylana
1,Kayla-Rae
#,Baby Girl Names
1,Kayle
1,Kaylea
1,Kaylean
31,Kaylee
6,Kayleen
1,Kayleena
1,Kaylee-Rose
8,Kayleigh
1,Kaylen
5,Kaylene
7,Kayley
6,Kaylie
7,Kaylin
1,Kaylita
6,Kaylyn
5,Kaylynn
1,Kaylynne
1,Kayma
2,Kaytlin
2,Kaytlyn
2,Kaytlynn
1,Kaytlynne
1,Kealy
2,Keanna
4,Keara
1,Kearsten
1,Kearston
2,Keeley
1,Keelin
8,Keely
1,Keera
1,Keesa
1,Keesha
1,Keeshay
1,Keeva
1,Keiferli
1,Keiko
2,Keira
2,Keisha
1,Keishee
2,Kelcey
2,Kelci
2,Kelcie
2,Kelcy
1,Kelda
1,Kellee
2,Kelley
9,Kelli
7,Kellie
1,Kellie-Ann
1,Kellie-Anne
#,Baby Girl Names
1,Kellie-Marie
1,Kellsy
47,Kelly
1,Kelly-Ann
2,Kelsea
1,Kelsea-Rae
190,Kelsey
9,Kelsi
12,Kelsie
3,Kelsy
1,Kelta
2,Kelti
9,Keltie
2,Kelty
1,Kendal
5,Kendall
4,Kendell
1,Kendie
1,Kendis
53,Kendra
1,Kendyl
1,Keneisha
1,Kennan
8,Kennedy
4,Kenzie
5,Keri
1,Kerianne
1,Kerilyn
1,Kerra
1,Kerra-Lynn
10,Kerri
1,Kerrianne
1,Kerrie
1,Kerri-Lynn
1,Kerrin
1,Kerrstyn
11,Kerry
1,Kersten
2,Kerstin
1,Kerstyn
1,Kertisha
1,Keryl
1,Kesha
1,Keshena
7,Keshia
1,Keslin
1,Kessa
1,Kestrel
1,Kestyn
1,Keturah
1,Keven
#,Baby Girl Names
3,Kevyn
1,Keyanna
1,Keyly
1,Keyona
1,Kezia
1,Khamara
1,Khatidja
1,Kholood
1,Khrista
1,Khrystal
1,Khushpreet
1,Kiah
4,Kiara
2,Kiarra
1,Kiello
5,Kiera
1,Kieran
2,Kierra
3,Kiersten
1,Kierstin
1,Kieu
1,Kiidra
1,Kila
1,Kiley
5,Kim
1,Kimarie
1,Kimberle
5,Kimberlee
2,Kimber-Lee
29,Kimberley
105,Kimberly
1,Kimerly
1,Kimia
1,Kimiko
1,Kinda
1,Kindrie
1,Kinsey
1,Kiomi
1,Kiona
8,Kira
2,Kiran
1,Kirandeep
1,Kiranjit
1,Kirbi
4,Kirby
1,Kiri-Christina
1,Kirklin
65,Kirsten
2,Kirsti
12,Kirstie
10,Kirstin
#,Baby Girl Names
8,Kirsty
3,Kirstyn
1,Kit
2,Kitty
2,Kiya
1,Kizza
1,Klaudia
1,K-Lynn
1,Kodi
1,Kodi-Jean
1,Kohl
1,Kokoro
1,Kolbey
3,Kolby
2,Koral
1,Kora-Lee
1,Korbi
1,Koreen
4,Kori
1,Korina
1,Korrine
2,Kortney
1,Kortni
1,Kory
2,Kourtney
1,Kourtnie
1,Kricket
1,Kripa
1,Krisha
1,Krishelle
1,Krishlene
1,Krislena
1,Krissten
2,Krissy
39,Krista
2,Kristal
1,Krista-Lynn
2,Kristan
1,Kristel
67,Kristen
1,Kristena
12,Kristi
1,Kristia
1,Kristia-Anne
1,Kristian
2,Kristianna
14,Kristie
1,Kristilee
37,Kristin
49,Kristina
21,Kristine
#,Baby Girl Names
1,Kristol
20,Kristy
5,Kristyn
5,Krysta
22,Krystal
2,Krystaline
4,Krysten
1,Krystiana
1,Krystie
3,Krystin
3,Krystine
2,Krystle
2,Krystyna
1,Kumiko
2,Kya
1,Kye
34,Kyla
11,Kylee
2,Kylen
1,Kylene
23,Kylie
1,Kylie-Ann
1,Kymberlee
1,Kyndra
1,Kynisha
9,Kyra
1,Kyra-Ann
1,Kyrie
1,Kyrsten
1,Kyrstie
1,La
1,Lace
1,Laceigh
26,Lacey
2,Laci
2,Lacie
6,Lacy
1,Laena
1,Lail
1,Lain
2,Laine
1,Lainey
1,Lais
1,Lakeisha
1,Lameas
6,Lana
1,Lanaya
1,Lancy
1,Lane
1,Lanissa
1,Lannette
#,Baby Girl Names
10,Lara
1,Larenn
2,Larisha
34,Larissa
1,Laronda
1,Larramie
2,Larrisa
1,Larrissa
1,Larrissa-Mae
2,Larysa
5,Laryssa
1,Lashanda
1,Latanya
3,Latasha
1,Latesha
1,Laticia
1,Latifa
1,Latisha
2,Latoya
104,Laura
1,Lauraine
1,Lauralee
3,Laura-Lee
1,Laura-Marie
11,Laurel
3,Laurelle
119,Lauren
1,Laurena
1,Laurene
1,Lauri
1,Lauriane
5,Laurie
1,Laurie-Anne
2,Laurin
4,Lauryn
1,Lavannah
1,Lavonna
1,Lavonne
1,Layla
1,Layna
1,Layne
2,Le
2,Lea
1,Leaetta
1,Leagh
66,Leah
1,Leaha
1,Lea-Marie
1,Leandra
1,Leann
4,Leanna
#,Baby Girl Names
26,Leanne
1,Le-Anne
1,Leauna
1,Lechell
1,Lee
1,Leeaira
3,Lee-Ann
1,Leeanne
1,Lee-Anne
1,Leela
2,Leena
1,Leezanne
1,Leigah
4,Leigh
1,Leigha
1,Leila
1,Lelannie
11,Lena
1,Lenka
1,Lenore
2,Leona
2,Leonie
1,Leonna
1,Lequyen
1,Lesa
1,Lesday
4,Lesley
15,Leslie
1,Leslie-Jane
1,Letayah
1,Letecia
2,Letisha
2,Letitia
1,Lexi
1,Lexus
1,Lexy
1,Lexya
1,Leyna
4,Lia
1,Liana
2,Lianna
1,Lianne
1,Lida
1,Liia
1,Liisa
3,Lila
1,Lilian
1,Lillena
4,Lillian
1,Lilly
4,Lily
#,Baby Girl Names
3,Lina
19,Linda
1,Linden
100,Lindsay
45,Lindsey
2,Lindsy
3,Lindy
1,Linea
1,Linette
1,Linh
6,Linnea
3,Linsey
1,Linsi
80,Lisa
1,Lisa-Anne
1,Lisa-Marie
1,Lisha
1,Lison
1,Little
1,Liza
1,Liza-Jane
1,Lizette
1,Lizzie
1,Llanna
1,Llorenda
3,Logan
1,Loissa
1,Lona
1,Londa
1,Loni-May
3,Lora
2,Loralee
1,Loralyn
1,Lorelei
1,Lorelle
2,Loren
1,Lorena
1,Lorene
1,Lorenza
3,Loretta
11,Lori
2,Lorianne
1,Lori-Anne
1,Lorilee
1,Lori-Lynn
1,Lorina
2,Lorinda
4,Lorissa
2,Lorna
4,Lorraine
1,Lorrinda
#,Baby Girl Names
1,Louann
1,Louanna
1,Lou-Anne
5,Louisa
6,Louise
1,Louise-Marie
1,Louma
1,Lovene
1,Lovette
1,Luana
2,Lucia
3,Lucie
1,Lucie-Claude
1,Lucienne
2,Lucille
1,Lucinda
6,Lucy
1,Luisa
1,Lunden
1,Lundie
1,Luvena
1,Luzia
1,Ly
1,Lychelle
1,Lyda
6,Lydia
2,Lyla
1,Lyna
1,Lynae
1,Lynda
1,Lyndal
1,Lyndel
1,Lynden
4,Lyndsay
1,Lyndsay-Jordan
7,Lyndsey
1,Lynea
1,Lynell
6,Lynette
7,Lynn
1,Lynnaya
1,Lynndsie
3,Lynne
1,Lynoya
2,Lynsey
1,Lynsie
1,Lyric
1,Lyris
1,Lyrissa
1,Mabel
1,Macey
#,Baby Girl Names
1,Mackayla
22,Mackenzie
1,Mackie
1,Macy
1,Madaleine
1,Madalena
1,Madasyn
1,Maddie
1,Maddisen
8,Maddison
1,Maddyson
4,Madelaine
6,Madeleine
13,Madeline
1,Madelyn
2,Madina
2,Madisen
54,Madison
2,Madyson
1,Mae
5,Maegan
1,Magda
1,Magdalena
1,Magel
12,Maggie
1,Maha
1,Mahala
1,Mai
3,Maia
1,Maica
1,Maiella
1,Maile
1,Mailinh
1,Maimuna
1,Mairead
1,Mairi
1,Maite
1,Maja
1,Majell
1,Majken
1,Makaila
1,Makayla
1,Makendra
1,Makenzie
1,Makrina
1,Mala
2,Malak
1,Maleah
1,Maligne
2,Malika
1,Malinda
#,Baby Girl Names
1,Malisha
1,Mallorie
10,Mallory
1,Malory
1,Manal
1,Manda
1,Mandeep
2,Mandi
1,Mandolin
6,Mandy
1,Manefa
2,Manisha
1,Manit
1,Manjari
1,Manjeet
2,Manjot
1,Manpreet
1,Manraj
1,Manreet
1,Marah
1,Maranda
1,Marben
2,Marcela
4,Marcella
1,Marcey
1,Marci
3,Marcia
4,Marcie
2,Marcy
1,Mardou
1,Maren
1,Marena
10,Margaret
3,Margaretha
1,Margarita
1,Margaux
1,Margo
4,Margot
2,Marguerite
1,Mari
37,Maria
26,Mariah
1,Mariah-Jane
1,Mariah-Lynn
9,Mariam
1,Mariamanda
3,Marianna
6,Marianne
2,Marica
35,Marie
1,Marie-Claire
#,Baby Girl Names
1,Marie-Claude
1,Marie-Denise
1,Marie-Frederick
2,Marie-Helene
2,Mariel
2,Marielle
2,Marie-Pier
1,Mariessa
1,Marieve
1,Marija
2,Marika
1,Mariko
1,Marilee
1,Marilena
5,Marilyn
1,Marilyne
1,Marin
22,Marina
1,Marinda
1,Mariola
3,Marion
1,Maris
10,Marisa
32,Marissa
1,Marissa-Rose
1,Marita
1,Marja
1,Marjorie
1,Marketa
2,Markie
1,Marla
2,Marlaina
1,Marlayna
3,Marlee
1,Marleesa
2,Marlena
3,Marlene
1,Marley
1,Marli
1,Marlise
2,Marlo
1,Marlynn
1,Mar-Lynn
1,Marlyse
1,Marnie
1,Marrisa
1,Marta
1,Marteki
9,Martha
5,Martina
2,Martine
#,Baby Girl Names
1,Marvella
2,Marwa
1,Marwia
60,Mary
1,Marya
2,Maryann
1,Maryanne
1,Mary-Anne
1,Mary-Beth
1,Maryem
1,Mary-Jean
1,Mary-Jessie
1,Maryjo
1,Mary-Kathryn
1,Mary-Kim
1,Mary-Lynn
1,Maryna
1,Marynah
1,Mary-Rose
1,Maryse
1,Marysia
1,Masha
1,Mashayla
1,Mataya
1,Mathia
1,Matilda
2,Mattea
1,Matthew
1,Mattie
1,Maud
1,Maura
3,Maureen
1,Maurie
1,Mavish
2,Maxine
3,Maya
3,Mayada
1,May-Lee
1,Mayra
2,Mckayla
2,Mckenzie
1,McKenzie
49,Meagan
10,Meaghan
1,Meaghen
1,Meagyn
1,Measha-Marie
1,Meeca
1,Meelan
1,Meg
1,Megali
#,Baby Girl Names
248,Megan
2,Megann
2,Meggan
49,Meghan
1,Meghann
1,Meghean
1,Mehgan
1,Mei
1,Meirna
1,Mekaiah
1,Melanee
49,Melanie
1,Melannie
1,Melany
1,Melena
4,Melina
9,Melinda
3,Melisa
194,Melissa
1,Mella
3,Mellisa
3,Mellissa
8,Melody
2,Melony
4,Melyssa
1,Memphis
1,Mena
1,Menaka
1,Mercadies
7,Mercedes
1,Mercedes-Rae
4,Meredith
1,Merran
1,Merril
1,Merrily
1,Meryl
1,Meryl-Lyn
1,Mesa
1,Mhairi
6,Mia
1,Mianna
3,Micaela
1,Micaila
1,Micayla
7,Michaela
1,Michala
1,Micheala
1,Michel
2,Michela
9,Michele
1,Michella
#,Baby Girl Names
178,Michelle
1,Michelle-Andree
1,Michiko
1,Michlyn
1,Michyla
1,Mickaela
1,Mickala
1,Mickayla
1,Mickella
1,Micquelle
1,Midori
1,Mieka
4,Mika
7,Mikaela
2,Mikaila
1,Mikasa
3,Mikayla
1,Mik-El
1,Mikelle
1,Mikenlee
1,Miki
1,Mikki
1,Mila
1,Mildred
1,Millicent
1,Millisa
1,Mimi
2,Mindy
1,Mio
2,Miquela
2,Mira
52,Miranda
2,Miriah
3,Miriam
1,Miriame
1,Mirinda
1,Miryah
1,Mischa
1,Mishala
2,Mishayla
1,Misheila
1,Mishka
1,Missy
1,Misti
6,Misty
1,Mistyana
1,Mistylee
1,Mithra
1,Mizuka
1,Moe
3,Moira
#,Baby Girl Names
1,Molieka
2,Mollie
13,Molly
2,Mona
1,Mong
16,Monica
12,Monika
15,Monique
1,Monira
3,Montana
1,Montanna
1,Morah
64,Morgan
1,Morgana
1,Morganna
1,Morganne
1,Moria
2,Moriah
1,Morning
2,Morningstar
1,Morven
1,Moyra
1,Muge
1,Mumtaz
1,Munisha
1,Muriam
1,Murphy
1,Murriel
3,My
1,Mya
1,Mychaela
1,Myka
1,Mykayla
1,Myla
1,Mylan
1,Mylandra
1,Mylthie
1,Myra
1,Myra-Brie
3,Myranda
1,Myreen
1,Myriah
1,Myrina
1,Mystic
2,Nabila
1,Nada
1,Nadean
1,Nadene
10,Nadia
17,Nadine
1,Nadiya
#,Baby Girl Names
1,Naeela
1,Nagat
1,Nahil
1,Naina
1,Naiomi
4,Nakita
1,Nalisa
13,Nancy
1,Nanyen
1,Naomahlathi
28,Naomi
1,Nashina
1,Nasim
1,Nastasia
1,Natalee
6,Natalia
39,Natalie
1,Natalis
1,Natalka
1,Natalya
109,Natasha
1,Natasha-Dawn
1,Natashia
1,Natasia
1,Nataya
3,Nathalie
1,Nathania
1,Natiesha
1,Natisha
1,Natishka
1,Natsumi
1,Natyscha
1,Naushin
2,Navdeep
1,Naveen
3,Navneet
1,Navpreet
1,Naween
1,Neasa
1,Neda
1,Neelam
1,Neelum
2,Neena
1,Neetika
1,Neha
2,Neissa
1,Nelissa
1,Nella
1,Nellie
1,Nellie-Paige
1,Nemia
#,Baby Girl Names
2,Nena
1,Nenneya
1,Neonila
1,Nepin
1,Nerissa
1,Neshaan
1,Neshama
2,Nevada
1,Nga
1,Ngaire-Anne
2,Ngoc
1,Nguyet-Nhi
1,Nhi
1,Nhu
1,Nica
1,Niccela
1,Nichelle
1,Nichol
2,Nichola
12,Nichole
1,Nicholl
1,Nichol-La
3,Nicholle
1,Nicisha
1,Nickneet
1,Nickola
1,Nickole
2,Nicol
4,Nicola
276,Nicole
2,Nicoleen
7,Nicolette
2,Nicolle
1,Nicollette
1,Nidhi
1,Nidia
1,Nikara
1,Niketa
2,Niki
7,Nikita
1,Nikitan
9,Nikki
1,Nikki-Dawn
2,Nikkita
1,Nikkol
1,Nikola
2,Nikole
1,Nilden
1,Nimat
6,Nina
1,Nina-Louise
#,Baby Girl Names
1,Niomie
1,Niroshi
1,Nirvanna
1,Nissa
1,Nissren
1,Nitanis
1,Nitasha
1,Nixen
1,Nkemakolam
1,Noel
1,Noelani
5,Noelle
1,Noemi
1,Nokomi
3,Nora
1,Norahani
2,Noreen
2,Norma
1,Nova
1,Novak
1,Nura
1,Nykita
1,Nykita-Marie
1,Nykkol
2,Nyla
1,Nyomi
1,Nyssa
2,Nytasha
1,Oakley
1,Oana
2,Ocean
1,Odessa
2,Ofelia
1,Oksana
1,Ola
1,Olga
1,Olimpiada
51,Olivia
1,Olivin
1,Omolola
1,Omyah
1,Ondrea
1,Opal
1,Opinder
1,Oralee
1,Oriana
1,Oriel
1,Orysia
1,Paayal
2,Page
52,Paige
#,Baby Girl Names
1,Paloma
24,Pamela
1,Pamila
1,Pana
1,Paoyu
1,Parbhjeet
1,Parveen
3,Pascale
1,Patia
3,Patience
1,Patrica
22,Patricia
1,Patrizia
1,Patsy
17,Paula
1,Paulette
8,Paulina
1,Paulinda
8,Pauline
1,Pavenjoot
1,Pawandeep
2,Payge
1,Pearl
1,Peetinder
1,Pegah
1,Peggy
1,Pei
1,Penelope
2,Penny
1,Perry
1,Persis
1,Petra
1,Petra-Ann
1,Petra-Celli
1,Phan
1,Phelan
4,Phoenix
1,Phylicia
1,Pianky
2,Piper
1,Pondy
1,Pooja
1,Porscha
1,Porschea
1,Prabhjot
1,Prabpreet
1,Praneeka
1,Praveen
1,Pravini
1,Preet
1,Preeti
#,Baby Girl Names
1,Preetkamal
1,Preetpaul
1,Premita
1,Presley
1,Preslie
1,Prianka
1,Pricilla
7,Priscilla
4,Priya
1,Priyadarshani
1,Priyakna
1,Pullave
3,Puneet
1,Qixia
1,Quadelle
1,Querida
3,Quincy
1,Quinlan
1,Quinn
1,Quyen
2,Rabia
12,Rachael
1,Racheal
105,Rachel
20,Rachelle
1,Racquel
2,Rae
1,Raeanda
1,Raeann
4,Rae-Ann
5,Raeanne
3,Rae-Anne
2,Raechel
1,Raeesa
3,Raegan
1,Raehann
1,Raeleen
6,Raelene
1,Raelle
2,Raelyn
3,Rae-Lynn
1,Raena
1,Raenna
1,Raeshelle
1,Raewyn
1,Raife
1,Rain
3,Raina
1,Rainbow
1,Raine
1,Rainee
#,Baby Girl Names
1,Raisa
1,Rajneek
1,Rajveen
1,Raman
1,Ramanjit
1,Ramiza
1,Ramneek
1,Ramneet
1,Ramona
4,Rana
1,Randa
1,Randalin
1,Randall
1,Randee
20,Randi
1,Randi-ann
1,Randi-Dawn
2,Randie
2,Randi-Lee
1,Randi-Lyn
1,Randi-Lynn
1,Randy
1,Ranee
1,Ranita
1,Ranna
2,Ranya
1,Raphaele
4,Raquel
1,Rasela-Pierina
1,Rasha
1,Ratinder
1,Rava
1,Raveen
1,Raveena
12,Raven
2,Ravinder
1,Ravneet
2,Raya
1,Rayal
1,Rayanne
1,Raychael
1,Rayel
1,Rayelle
1,Rayleen
2,Raylene
4,Rayna
2,Rayne
1,Rayven
1,Reachel
1,Reachelle
2,Reagan
#,Baby Girl Names
1,Reaghan
1,Reah
1,Reann
2,Reanna
5,Reanne
5,Reba
4,Rebeca
198,Rebecca
1,Rebeccah
1,Rebecca-Joye
1,Rebecca-Lou
2,Rebecka
2,Rebeka
11,Rebekah
2,Rebekka
1,Rebekkah
2,Rechelle
1,Reesa
1,Reeva
2,Regan
1,Regeena
1,Regine
1,Rehaab
1,Rehab
1,Reilly
1,Reima
1,Reina
1,Reinette
1,Reiza
3,Rema
1,Reme
2,Remi
1,Remilekun
1,Rena
1,Renae
1,Renata
1,Renay
1,Renaye
3,Rene
23,Renee
1,Renessa
1,Reneta
1,Rennette
1,Resam
1,Reshma
1,Rett
1,Reyna
5,Rhea
1,Rheanna
1,Rhekia
1,Rhian
#,Baby Girl Names
1,Rhiana
3,Rhianna
1,Rhiannan
2,Rhianne
7,Rhiannon
1,Rhianon
3,Rhoda
1,Rhodielyn
5,Rhonda
2,Ria
1,Riane
1,Riann
1,Rianna
1,Riannon
1,Richele
11,Richelle
3,Ricki
1,Ricki-Lynn
1,Rickki
1,Rihanna
1,Rikki
1,Rikki-Lee
1,Rikki-Leigh
1,Rikki-Lynne
3,Riley
1,Riona
6,Rita
1,Roanne
1,Roba
3,Roberta
1,Robi
19,Robin
1,Roburta
48,Robyn
1,Robynne
16,Rochelle
1,Roddinna
1,Rohini
1,Roise
1,Roisin
1,Rolanda
1,Rolene
1,Romy
1,Rona
2,Ronda
1,Ronni
1,Rory
5,Rosa
1,Rosalie
3,Rosalind
1,Rosalyn
#,Baby Girl Names
1,Rosann
5,Rosanna
3,Rosanne
1,Rosathya
4,Rose
1,Roseanna
1,Roseanne
1,Rose-Anne
1,Rose-Eva
1,Roselynn
2,Rosemarie
2,Rosemary
2,Rosie
1,Roslynn
1,Rosslynn
1,Rosylynn
1,Rowanne
1,Rowen
1,Rowena
1,Rowida
8,Roxanne
1,Roxie
1,Roxy
1,Roya
1,Rozanne
1,Ruby
1,Rukiya
1,Rupali
1,Ruquaiyeh
6,Ruth
1,Ruth-Ann
1,Rya
1,Ryan
1,Ryanna
1,Ryanne
2,Rylee
1,Ryleigh
1,Rylie
1,Saada
2,Saadia
3,Sabina
1,Sabine
1,Sable
1,Sabrena
1,Sabrene
29,Sabrina
1,Sabrine
3,Sacha
1,Sadey
2,Sadie
1,Sadie-Avalon
#,Baby Girl Names
1,Sadiya
1,Safaa
1,Safia
1,Safiya
3,Sage
1,Sahara
1,Sahra
1,Saia
1,Saidee-Anne
1,Saidy
2,Saige
1,Sajda
1,Sajida
1,Sajneet
3,Salima
1,Salina
1,Salinda
4,Sally
1,Samah
1,Samanda
329,Samantha
1,Samantha-Jo
1,Samantha-Lee
1,Samanthan
3,Samara
1,Samarah
1,Samatha
1,Samia
1,Sammatha
1,Sammia
1,Sammi-Joe
1,Sammi-Rae
3,Sana
1,Sancia
2,Sandeep
1,Sandeep-Kaur
1,Sandi
21,Sandra
1,Sandrina
4,Sandy
2,Sania
1,Sanije
1,Sanja
1,Sanjana
1,Sanna
3,Santana
1,Santos
1,Saphire
1,Sapideh
95,Sara
359,Sarah
#,Baby Girl Names
1,Sarah-Jane
1,Sarah-Joanne
1,Sarah-Marie
1,Sara-Jo
1,Saraya
1,Sarena
1,Saria
6,Sarina
1,Sarjenka
1,Sarra
2,Sascha
16,Sasha
1,Saskia
1,Satinder
1,Savala
4,Savana
1,Savanah
1,Savanaha
7,Savanna
10,Savannah
1,Savannah-Jean
2,Sawyer
1,Scaachi
1,Scarlet
1,Scarlett
1,Schantel
1,Scirocco
1,Scotia
1,Sean
4,Seanna
1,Sedem
1,Seeta
1,Segen
1,Seham
1,Sehr
4,Selena
6,Selina
1,Selinah
1,Semhar
1,Sena
1,Sequia
1,Sereana-Loveigh
8,Serena
1,Serene
1,Serenna
1,Sereta
1,Serica
1,Shabreena
1,Shadia
2,Shae
1,Shae-Ann
#,Baby Girl Names
2,Shaela
1,Shaelene
1,Shaelyn
1,Shae-Lynn
1,Shaghayegh
1,Shahala
1,Shahina
1,Shahlaa
1,Shahleen
1,Shail
1,Shailey
1,Shaima
5,Shaina
1,Shaista
1,Shala
1,Shalaine
1,Shalayne
1,Shalea
4,Shaleen
4,Shalene
1,Shalina
1,Shalini
1,Shalisa
1,Shalissa
1,Shaliza
1,Shalla
2,Shallyn
1,Shalom
1,Shalyn
1,Sham
1,Shamala
1,Shamsher
4,Shana
1,Shanae
1,Shanah
1,Shanai
1,Shanarita
1,Shanda
1,Shandal
4,Shandel
3,Shandelle
1,Shandhi
1,Shandi
1,Shandon
1,Shandrea
1,Shaneece
1,Shaneen
1,Shaneese
3,Shanel
8,Shanelle
1,Shani
#,Baby Girl Names
1,Shanice
1,Shaniece
1,Shanika
1,Shaniqua
1,Shanise
1,Shanita
1,Shanlee
1,Shanley
5,Shanna
1,Shannah
1,Shannaye
1,Shannel
1,Shannelle
49,Shannon
1,Shannyn
1,Shanta
1,Shantal
1,Shantee
7,Shantel
1,Shantele
2,Shantell
1,Shantelle
1,Shanti
1,Shantyl
2,Shara
1,Sharai
1,Sharan
1,Sharelle
2,Shari
1,Sharidan
1,Sharise
1,Sharissa
10,Sharla
1,Sharleanne
2,Sharlee
1,Sharleen
1,Sharlene
1,Sharly
1,Sharmaine
1,Sharnjeet
1,Sharolyn
1,Sharolyne
13,Sharon
1,Sharon-Rose
1,Sharrese
1,Sharyl
1,Shasha
3,Shasta
1,Shaughn-Marie
14,Shauna
1,Shaunarae
#,Baby Girl Names
1,Shaunee
1,Shauni
1,Shauntel
1,Shauntelle
2,Shawn
21,Shawna
2,Shawnee
1,Shawnee-Dawn
1,Shawnee-Lynn
1,Shawney
2,Shawntel
1,Shay
1,Shayanne
2,Shaye
21,Shayla
1,Shaylan
1,Shayla-Rae
1,Shayle
1,Shaylea
5,Shayleen
1,Shaylen
1,Shaylena
10,Shaylene
3,Shaylin
1,Shaylina
2,Shaylyn
1,Shaylynn
1,Shaymaa
7,Shayna
1,Shayne
1,Shayona
1,Shazeen
1,Shazia
2,Shea
1,Shealene
1,Shealyn
1,Shealynne
15,Sheena
1,Sheena-Marie
1,Sheetal
13,Sheila
1,Sheilagh
1,Sheilla
1,Shekyra
1,Shelaina
1,Shelane
1,Shelayna
2,Shelbee
5,Shelbi
3,Shelbie
146,Shelby
#,Baby Girl Names
1,Shelby-Ann
1,Shelesa
1,Shelina
1,Shelisa
1,Shelise
1,Sheliza
1,Shellaine
6,Shelley
1,Shellie
1,Shelly
1,Shelyse
1,Shen
1,Shena
1,Shenae
1,Sheneeka
1,Shennay
1,Shera
1,Sherae
1,Shera-Lee
1,Sherece
4,Sheree
1,Shereen
2,Sheri
1,Sheri-Ann
1,Sherianne
1,Sherice
1,Sheridin
1,Sherilyn
1,Sherilynn
1,Sherise
1,Sheriza
5,Sherri
1,Sherrie
6,Sherry
1,Shery
2,Sheryl
1,Sherylann
1,Sheyenne
1,Sheyln
1,Shianna
6,Shianne
1,Shicole
1,Shieeda
1,Shillelagh
2,Shilo
2,Shiloh
1,Shimah
1,Shinal
1,Shinnea
1,Shiralee
1,Shirine
#,Baby Girl Names
6,Shirley
1,Shivani
1,Shizuka
1,Shon
1,Shona
1,Shonna
1,Shontelle
2,Shyann
2,Shyanne
1,Shyenne
8,Shyla
1,Shylee
1,Shyler
2,Shylo
1,Shyloe
1,Shyloh
1,Shyrstyne
1,Si
1,Sian
4,Sidney
1,Sidonie
5,Sienna
9,Sierra
1,Silvia
1,Simanpreet
1,Simina
7,Simone
1,Simran
1,Simranjit
1,Sina
4,Sinead
1,Sineade
1,Sinette
1,Sinna
4,Siobhan
1,Sirena
2,Siri
10,Skye
2,Skyelar
6,Skylar
2,Skyler
2,Sloane
4,Sofia
1,Soja
1,Sokun
1,Solara
1,Soleil-Marie
1,Somanjit
1,Sommer
2,Sonam
1,Sonamdeep
#,Baby Girl Names
1,Sondous
6,Sonia
4,Sonja
1,Sonny
6,Sonya
1,Soojin
1,Sopeamony
14,Sophia
9,Sophie
3,Soraya
1,Sorcha
1,Sorsha
1,Sothea
1,Souad
1,Spencer
17,Stacey
1,Stacey-Lynn
8,Staci
2,Stacia
7,Stacie
15,Stacy
2,Starla
1,Starlit
1,Starr-Lynn
1,Starsha
6,Stefani
1,Stefania
15,Stefanie
1,Stefannie
1,Stefany
1,Steffani
3,Steffanie
3,Steffany
1,Steffi
1,Stenia
3,Stephani
294,Stephanie
2,Stephany
6,Stephenie
1,Stesha
4,Stevie
1,Stryanna
1,Suane
1,Suceil
1,Sue-Len
1,Sugar
1,Suhad
1,Sujin
1,Sukhdeep
1,Sukhjit
1,Sultana
#,Baby Girl Names
1,Sumar
1,Sumeet
2,Summar
7,Summer
1,Sundeep
1,Suneet
1,Sunny
2,Supriya
1,Suranjan
17,Susan
10,Susanna
2,Susannah
1,Susanne
1,Sussan
2,Suzan
3,Suzanna
9,Suzanne
1,Suzette
1,Swan
1,Swastika
66,Sydney
4,Sydni
1,Sylina
6,Sylvia
1,Sylvie
1,Sylwia
1,Symone
1,Syndney
1,Synthia
1,Syreena
1,Syrena
1,Szilvia
1,Szilvia-Margaret
4,Tabatha
1,Tabbathia
1,Tabby
1,Tabea
7,Tabitha
1,Tacita
1,Tacy
1,Taegan
1,Taeler
