Baby Boy Names Registered in 1992,
9,Omar
1,Ontonio
1,Ori
1,Orion
2,Orlando
3,Orrin
1,Ortal
1,Orton
1,Osama
2,Oscar
2,Osman
1,Osmond
1,Otmaro
1,Otto
1,Owain
23,Owen
1,Ozzy
1,P.
1,Paden
1,Padon
3,Paolo
1,Parabjit
1,Parampal
14,Parker
1,Parmveer
1,Parry
1,Pasquale
2,Patric
93,Patrick
1,Patrick-Michael
47,Paul
1,Pawel
1,Paxton
#,Baby Boy Names
1,Payden
2,Payton
1,Pearce
1,Peder
1,Pedro
1,Peightin
1,Pelham
1,Per
1,Percy
77,Peter
1,Petrus
1,Peytlen
29,Philip
4,Philippe
19,Phillip
1,Phillips
1,Phong
6,Pierce
2,Pierre
1,Piers
1,Piet
2,Pieter
1,Polo
1,Polydefkis
1,Porfirio
1,Prabal
1,Prabhdeep
3,Prabhjot
1,Prbhpreet
1,Prentiss
1,Prescott
1,Presley
15,Preston
2,Pritesh
1,Prixit
1,Prosper
1,Pryce
1,Pui-Hin
1,Qaseem
1,Quade
3,Quaid
1,Quan
1,Quarthon
7,Quentin
1,Quillan
2,Quincy
1,Quinlan
16,Quinn
1,Quinnton
#,Baby Boy Names
1,Quinten
4,Quintin
1,Quinto
9,Quinton
1,Quyen
1,R.Kyle
1,Ra
1,Raafy
1,Rabi
1,Raed
1,Raemen
1,Rafael
2,Rahim
4,Rahul
1,Raissen
2,Rajan
2,Rajdeep
3,Rajiv
1,Rajpavit
1,Rajpreet
1,Rajwinder
1,Ralph
1,Ramadan
3,Raman
1,Ramanpreet
2,Rami
1,Raminder
1,Ramsey
1,Rana
1,Rance
4,Randal
9,Randall
1,Randolf
35,Randy
1,Ranek
1,Ranidel
1,Ranin
1,Ranjeet
1,Ranjit
1,Ranjot
1,Raphael
1,Rashpal
1,Ravel
1,Ravi
1,Ravninder
1,Ravyn
1,Rawad
1,Rawson
2,Ray
#,Baby Boy Names
1,Rayan
1,Rayes
35,Raymond
1,Raymun
1,Rayne
1,Raynil
1,Real-Marc
8,Reece
5,Reed
1,Reese
5,Regan
5,Reginald
1,Rehoboam
17,Reid
1,Reilly
1,Reise
1,Reiss
1,Remi
1,Remie
3,Remington
1,Renard
3,Rene
1,Renn
4,Reno
1,Repindeep
2,Reuben
2,Reynard
1,Reynold
1,Rezerio
1,Rhyan
10,Rhys
1,Ric
5,Ricardo
1,Ricco
92,Richard
2,Richie
5,Rick
3,Ricky
1,Rico
1,Ridge
2,Riel
1,Riese
1,Rigil
1,Rihesh
1,Rikkie
71,Riley
1,Ringo
1,Rinzi
1,Ripan
#,Baby Boy Names
3,Ritchie
1,Roarke
1,Robby
177,Robert
2,Roberto
10,Robin
1,Robson
3,Robyn
1,Rocan
1,Rochelle
3,Rocky
3,Roddy
2,Roderick
1,Rodger
7,Rodney
1,Rodrigo
7,Roger
1,Rohid
1,Rohil
2,Rohit
1,Rolan
4,Roland
1,Rolando
1,Rollend
1,Romaine
10,Roman
1,Ron
13,Ronald
1,Ronan
1,Roniel
1,Ronit
1,Ronn
1,Ronnie
1,Ronny
1,Rooshil
14,Rory
17,Ross
1,Roswin
1,Rowan
6,Roy
2,Royce
1,Roydon
1,Rubdeep
1,Ruben
1,Rudolph
5,Rudy
2,Rueben
1,Runpal
1,Russ
#,Baby Boy Names
1,Russel
18,Russell
1,Rustin
1,Rusty
395,Ryan
1,Rydell
1,Ryden
3,Ryder
2,Rye
1,Ryeli
1,Ryker
1,Ryl
12,Rylan
2,Ryland
3,Rylee
1,Rylend
15,Ryley
1,Rylie
1,Rylin
1,Ryline
2,Ryon
1,Ryuhei
1,Ryun
1,Saba
1,Saeed
1,Saeid
4,Sage
1,Sahand
1,Sahib
1,Sahil
3,Said
2,Saif
3,Sajid
2,Salim
2,Salvatore
3,Sam
3,Sameer
1,Sami
2,Samir
1,Samitpal
6,Sammy
1,Samone
1,Samreet
3,Samson
2,Samual
69,Samuel
1,Samvit
1,Samy
3,Sandeep
#,Baby Boy Names
1,Sandy
1,Sang
1,Sanjay
1,Sanjesh
1,Sanumpreet
3,Sasha
2,Saul
1,Saverio
6,Sawyer
1,Sayed
1,Schelby
1,Schuyler
150,Scott
2,Seamus
148,Sean
1,Sean-Alek
16,Sebastian
4,Sebastien
1,Seger
1,Senate
1,Serbnoor
1,Sergei
1,Sergio
9,Seth
1,Severen
1,Shadaab
1,Shadi
1,Shadow
1,Shadrach
1,Shady
2,Shae
1,Shael
1,Shafi-Ur
1,Shahbaaz
3,Shaheed
1,Shaheen
1,Shahir
1,Shakiyl
1,Shalvin
1,Shanawaz
2,Shandon
69,Shane
1,Shaneet
1,Shanil
1,Shar
1,Sharanjeet
1,Shareef
28,Shaun
1,Shaundon
#,Baby Boy Names
1,Shaunessy
59,Shawn
1,Shawn-Douglas
1,Shawn-Ee
1,Shawnodese
1,Shay
1,Shaylan
14,Shayne
4,Shea
1,Sheamus
1,Sheila
9,Shelby
40,Sheldon
1,Shellbee
1,Shelton
1,Sherman
1,Shevin
1,Shilo
1,Shiva
1,Shivraj
1,Shogo
1,Shon
1,Shony
1,Shriranga
1,Shubhneet
1,Shylo
6,Sidney
1,Sietse
3,Silas
1,Silvan
1,Silverius
1,Simar
2,Simeon
27,Simon
2,Simranjit
1,Simson
1,Sinbad
1,Sinith
1,Skialen
1,Skye
10,Skylar
1,Skylar-John
11,Skyler
1,Slaiman
1,Smeet
1,Snowy
1,Sobhi
1,Soliman
2,Solomon
#,Baby Boy Names
5,Sonny
1,Souheil
1,Souksanh
1,Sounding
1,Soutthiphong
1,Spence
92,Spencer
3,Spenser
1,Spensor
2,Stacey
1,Stan
1,Stang
7,Stanley
1,Stavros
1,Steaven
1,Sted
1,Steel
1,Steele
18,Stefan
1,Stefan-Anthony
1,Stefane
4,Stefano
1,Steffan
1,Steffen
1,Steihl
7,Stephan
94,Stephen
1,Stephon
3,Sterling
5,Steve
184,Steven
2,Stevie
1,Stevie-Ray
1,Stevyn
7,Stewart
1,Stillman
3,Storm
1,Streater
21,Stuart
2,Styles
1,Sukhdev
1,Sukhman
1,Sukhmanveer-Singh
1,Sukhpal
1,Sukhraj
1,Sullivan
1,Sumare
1,Sumeet
1,Sunjit
#,Baby Boy Names
3,Sunny
1,Sunvir
1,Suraj
1,Surinder
1,Surindra
1,Syavash
2,Sydney
2,Syed
1,Sylvester
1,Syngen
2,T.
1,Tadeusz
1,Taelor
1,Taggart
1,Tahner
1,Tai
1,Taily
1,Taiten
1,Tajh
1,Tajinder
1,Takeshi
1,Takota
1,Talal
2,Talen
1,Talha
1,Tallan
1,Tallin
2,Talon
1,Talveer
1,Talyn
1,Tamem
2,Taner
1,Tanin
109,Tanner
1,Tannon
10,Taran
1,Taranjot
3,Tarek
1,Taren
1,Tarence
3,Tarik
3,Tariq
1,Tarl
1,Tarraf
1,Tarren
1,Taryk
1,Taryl
1,Taryne
1,Tashion
#,Baby Boy Names
4,Tate
1,Taufiq
1,Taurell
2,Tavis
1,Tavneet
1,Tawny
1,Taylan
1,Taylar
7,Tayler
161,Taylor
2,Tayte
2,Teagan
1,Teague
4,Ted
1,Tee-Jay
1,Teerayout
1,Teig
1,Teiganne
1,Teigen
1,Tejinder
2,Tejpal
1,Telford
1,Tenkai
1,Teran
9,Terence
1,Terik
1,Terin
1,Terran
11,Terrance
8,Terrence
1,Terrill
10,Terry
1,Tevan
2,Tevin
1,Tevyn
1,Thai
1,Thane
1,Thanh
1,Tharon
2,Thayne
2,Theo
10,Theodore
1,Theophanes
1,Theoran
6,Theoren
2,Theron
1,Thidause
1,Thien
1,Thinh
#,Baby Boy Names
137,Thomas
1,Thomas-James
1,Thorne
1,Thyler
1,Tiegh
2,Tien
1,Tieulong
1,Tiffan
1,Tighe
1,Tim
1,Timmothy
1,Timmy
1,Timotheus
74,Timothy
1,Tin
1,Ting
1,Tishawn
1,Tito-David
1,Titus
1,Tiz
1,Tjipke
2,Tobias
1,Tobie
1,Tobin
1,Toby
19,Todd
1,Tofic
3,Tom
5,Tomas
1,Tomasz
1,Tomislav
1,Tommas
3,Tommy
1,Tomy
1,Tona
1,Tonmoy
1,Tonny
9,Tony
1,Torbin
1,Torie
3,Torin
1,Torrance
1,Torregh
1,Torry
1,Torsten
3,Tory
1,Toryn
1,Totoytos
1,Trace
#,Baby Boy Names
1,Tracy
1,Trae
1,Traftan
1,Tran
1,Trask
1,Travin
162,Travis
4,Tre
2,Tremaine
28,Trent
6,Trenton
1,Trever
1,Trevino
80,Trevor
2,Trey
1,Trinity
21,Tristan
1,Tristen
1,Triston
35,Troy
1,Trung
1,Tryggvi
1,Trymer
1,Trystan
1,Trysten
1,T-Shawn
1,Tsun
2,Tucker
1,Tukasz
1,Tung
1,Turner
34,Ty
1,Tyan
1,Tyde
8,Tye
1,Tyke
1,Tylane
1,Tylen
402,Tyler
2,Tyler-James
1,Tylice
1,Tylin
10,Tylor
1,Tymour
1,Tynan
1,Tyral
1,Tyran
1,Tyree
7,Tyrel
#,Baby Boy Names
22,Tyrell
1,Tyrelle
2,Tyrin
1,Tyron
9,Tyrone
1,Tyrrel
1,Tyshawn
55,Tyson
1,Tyvin
1,Ulises
1,Umair
1,Umer
1,Urwa
1,Usama
1,Vachan
1,Valere
1,Valerio
1,Vallen
1,Van
2,Vance
1,Vanion
1,Vannary
1,Vasili
1,Vaughan
4,Vaughn
1,Veenesh
1,Vergil
3,Vernon
22,Victor
1,Viet
1,Vietson
1,Vikash
2,Vikram
1,Vikrum
1,Vilay
2,Vinay
5,Vince
33,Vincent
1,Vincenzo
1,Vinson
1,Viroth
1,Visakha
1,Vishaldeep
1,Vishavdeep
1,Vishavjit
2,Vittorio
1,Vivek
1,Vladimir
2,Wacey
#,Baby Boy Names
1,Wacy
13,Wade
1,Wai
1,Wajdy
2,Waleed
1,Walid
2,Walker
2,Wallace
8,Walter
1,Wambliwiyaka-Aku
1,Warner
16,Warren
1,Waseem
1,Wasyl
1,Wayde
3,Waylon
12,Wayne
1,Wendell
27,Wesley
1,Wesly
1,Westin
1,Westley
1,Weston
1,Whitecloud
1,Wick
1,Wilber
1,Wilfred
1,Wilfredo
2,Wilfrid
1,Will
1,Willard
1,Willhelm
130,William
1,Williams
4,Willie
1,Williem
3,Willis
1,Willson
1,Willy
9,Wilson
1,Windy
1,Winson
5,Winston
1,Wirth
1,Wisdom
1,Wolff
1,Woodrow
1,Woody
1,Wrayne
#,Baby Boy Names
1,Wren
22,Wyatt
1,Wylie
1,Wynn
1,Xan
4,Xavier
1,Xuan
1,Yahya
1,Yanick
1,Yanni
1,Yaroslav
1,Yasin
1,Yaw
1,Yazan
2,Yiu
1,Yonas
1,Yonatan
1,Younatan
4,Youssef
1,Yu
1,Yuan
1,Yubo
1,Yugmel
1,Yukihiro
1,Yuneeb
1,Yuri
1,Yussef
1,Yves
1,Zabih
1,Zacary
1,Zacharey
6,Zachariah
1,Zacharias
2,Zacharie
142,Zachary
13,Zachery
3,Zack
2,Zackariah
1,Zackarius
4,Zackary
3,Zackery
1,Zackrey
1,Zafeer
2,Zaid
1,Zain
3,Zak
2,Zakary
1,Zakir
1,Zander
#,Baby Boy Names
9,Zane
1,Zebbadiah
1,Zedekiah
1,Zennan
1,Zennon
1,Zenon
1,Zeshan
1,Zevan
1,Zia
4,Ziad
1,Zianel
1,Zishan
1,Zola
2,Zsolt
1,Zubayr
1,Zulfikaraly
