Baby Boy Names Registered in 1995,
1,Maurie
2,Maverick
1,Mawuko
1,Mawunyo
7,Max
1,Maxamillian
1,Maxie
1,Maxim
1,Maximilian
1,Maximillian
1,Maximillion
20,Maxwell
1,Mazhar
1,McCoy
1,Mckade
2,Mckay
1,McKenna
7,Mckenzie
1,McKoy
1,Mcmillan
1,Mel
2,Melvin
1,Menachem
2,Menno
#,Baby Boy Names
1,Mesa
8,Micah
1,Micah-Joel
300,Michael
1,Michael-Brian
1,Michal
30,Micheal
1,Michel
1,Michele
1,Mickey
1,Mieszko
9,Miguel
1,Mihai
1,Mikel
3,Mikhael
2,Mikhail
1,Milan
5,Miles
1,Miller
1,Milton
1,Miqueas
1,Mitch
1,Mitchal
1,Mitcheal
10,Mitchel
120,Mitchell
1,Mitchell-Mackenzie
1,Mitchil
1,Mobeen
1,Moe
6,Mohamad
12,Mohamed
5,Mohammad
8,Mohammed
4,Montana
1,Montgomery
1,Monty
42,Morgan
1,Morgen
1,Moritz
3,Moses
1,Moshe
1,Mostafa
1,Mouhamad
4,Muhammad
2,Muhammed
1,Mukund
5,Murray
1,Mustaf
#,Baby Boy Names
4,Mustafa
1,Mutasem
1,Myan
3,Mykel
1,Mykle
17,Myles
1,Myron
1,Mytchel
2,Nabeel
1,Nabil
1,Nadav
1,Nadeem
2,Nader
1,Nadim
1,Nadr
1,Naeem
1,Nafeez
1,Nahome
1,Nakehko
1,Nam
1,Naphtali
1,Narcisse
1,Naseem
2,Nash
1,Nasser
1,Nasser-Youssef
1,Nassim
1,Nassir
1,Nate
134,Nathan
5,Nathanael
1,Nathaneal
1,Nathaneil
2,Nathanial
37,Nathaniel
1,Nathanual
4,Nathen
1,Natrone
1,Navdeep
1,Navkaran
1,Navneel
1,Navpreet
1,Navraj
2,Nayef
1,Neal
1,Neall
1,Nedol
1,Negele
1,Nehaz
#,Baby Boy Names
11,Neil
12,Nelson
1,Nephi
1,Nestor-Jake
1,Neumis
3,Nevada
1,Nevauda
1,Nevin
1,Nhon
1,Nichalas
1,Nichaolas
221,Nicholas
3,Nicholaus
2,Nick
1,Nicklaus
1,Nickolai
13,Nickolas
6,Nico
1,Nicola
1,Nicolaas
1,Nicolaj
21,Nicolas
1,Nicolis
1,Nicolo
8,Nigel
1,Nihal
1,Nikaeo
1,Nike
1,Nikita
2,Nikki
2,Nikko
2,Niklas
1,Nikoda
3,Nikolai
12,Nikolas
1,Nils
1,Niocholas
1,Nipuna
1,Niton
1,Nizar
1,Nkosi
18,Noah
4,Noel
33,Nolan
1,Nolen
1,Norbert
3,Norman
1,Norvyn
1,Nour
#,Baby Boy Names
1,Nyang
1,Nykolas
2,Oakley
1,Obaida
1,Octtavio
1,Odeyi
1,Ohad
1,Okis
1,Olen
11,Oliver
2,Olivier
7,Omar
1,Omer
1,Omid
1,Oneeb
1,Opeoluwa
1,Orest
1,Ori
1,Orlando
1,Ormond
1,Orrain
1,Ory
1,Osama
5,Oscar
1,Oslind
1,Ostin
1,Otty
1,Ovidio
18,Owen
1,Ozzy
1,Pablo
1,Padden
1,Paden
1,Padreic
1,Page
1,Palmer
1,Paolo
1,Parampreet
1,Parash
1,Pardeep
1,Paris
25,Parker
1,Park-Wah
1,Patric
69,Patrick
1,Patrik
1,Patryk
54,Paul
1,Pavhan
#,Baby Boy Names
1,Pawandeep
1,Paxton
2,Payden
1,Payson
7,Payton
1,Pearse
1,Permeet
1,Pernell
2,Perrin
2,Perry
62,Peter
1,Peter-James
2,Pheonix
21,Philip
1,Philipe
1,Philipp
2,Philippe
15,Phillip
1,Phillipe
3,Phoenix
8,Pierce
1,Piero
1,Pierre
1,Pierre-Alexandre
1,Piers
1,Pietro
1,Piotr
1,Pirtham
1,Platon
1,Porter
2,Prabdeep
1,Prabhdeep
1,Pradeesh
1,Pranav
1,Pranay
1,Praneel
1,Presley
11,Preston
1,Preyanshu
1,Przemek
1,Qasim
3,Quade
1,Quang
1,Quayd
1,Quenten
7,Quentin
1,Quincey
4,Quincy
2,Quinlan
#,Baby Boy Names
26,Quinn
8,Quinten
14,Quintin
11,Quinton
1,Quinzy
3,Quoc
1,Quynh
1,Racey
1,Radimar
1,Radrey
1,Raeland
2,Rafael
1,Rafat
1,Raffiq
1,Raiden
3,Raine
2,Rainer
1,Raine-Skyler
2,Rajan
1,Rajbir
1,Rajdeep
1,Rajinder
2,Rajneel
1,Rajoo
1,Rajpreet
1,Rajvir
1,Rakinul
1,Raman
1,Ramandeep
1,Ramanjot
1,Ramdy
2,Rami
1,Raminder
1,Ramone
2,Ramsey
1,Ramsie
1,Randal
6,Randall
1,Randeep
1,Randie
1,Randiel
3,Randolph
26,Randy
1,Rane
1,Raniel
1,Rannal
1,Ranon
3,Raphael
1,Raphe
#,Baby Boy Names
1,Rathasar
3,Raven
2,Ravi
1,Ravneet
2,Ray
1,Rayad
4,Rayden
1,Rayen
1,Rayman
1,Raymi
1,Raymie
3,Raymon
21,Raymond
1,Raymond-Laurent
1,Rayne
1,Raza
1,Raziq
1,Read
1,Reade
2,Reagan
1,Reaghan
7,Reece
9,Reed
1,Reegan
3,Reese
1,Reetam
1,Reeve
7,Regan
1,Regie
3,Reginald
1,Reice
1,Reichel
18,Reid
1,Reign
1,Reilly
1,Remi
1,Remington
1,Ren
1,Renee
1,Rennie
1,Reno
1,Reo
1,Retha
5,Reuben
2,Rex
1,Reyd
1,Reyhan
1,Rheo
5,Rhett
#,Baby Boy Names
1,Rhiley
5,Rhys
1,Ricardo
1,Ricco
59,Richard
1,Rick
1,Ricki
5,Ricky
1,Riel
1,Rielen
1,Rigel
1,Rigoberto
1,Rilee
101,Riley
1,Ringo
1,Riolando
1,Rion
5,River
1,Riza
1,Rob
1,Robbie
1,Robby
104,Robert
2,Roberto
1,Robertson
10,Robin
1,Robin-Johannes
1,Robson
4,Rocky
1,Roddy
2,Roderick
1,Rodi
3,Rodney
2,Rodrigo
1,Roel
1,Roenick
1,Rogen
12,Roger
1,Rohan
1,Rohinesh
1,Rohit
5,Roland
1,Roleen
1,Rolin
1,Rolland
1,Rom
1,Roma
6,Roman
1,Romano
#,Baby Boy Names
1,Rome
1,Rommel
1,Ron
1,Ronak
8,Ronald
1,Ronan
1,Rondon
2,Ronnie
1,Ronny
1,Roopinder
1,Roric
10,Rory
1,Roshir
11,Ross
1,Rothanack
4,Rowan
1,Rowdie
1,Rowley
5,Roy
2,Royce
1,Ruairidh
1,Ruban
1,Ruben
1,Rudi
1,Rudolf
1,Rudy
1,Rueban
1,Ruger
1,Ruley
1,Ruslan
1,Russ
3,Russel
11,Russell
1,Ry
284,Ryan
1,Ryann
1,Ryden
5,Ryder
1,Ryer
5,Ryker
20,Rylan
3,Ryland
3,Rylee
1,Rylen
23,Ryley
4,Rylie
1,Rylon
1,Ryse
1,Ryu
#,Baby Boy Names
1,Ryus
1,Saad
1,Saajenjeet
1,Sabatino
1,Sabri
1,Sachin
1,Sadair
1,Saeed
1,Saeid
1,Safi
1,Safi-Ul-Lah
1,Sagar
2,Sage
1,Sahand
1,Sahil
2,Sai
1,Said
1,Saige
1,Salah
1,Salahadine
1,Salahudeen
1,Salman
1,Salvatore
6,Sam
1,Samer
2,Samir
6,Samson
1,Samual
92,Samuel
2,Sandy
1,Saneet
1,Sanjeet
1,Sary
2,Sasha
2,Satchel
1,Satinder
1,Saul
1,Savraj
6,Sawyer
1,Schylar
1,Scot
98,Scott
2,Seamus
102,Sean
1,Sebastiaan
12,Sebastian
3,Sebastien
1,Seichi
1,Seile
#,Baby Boy Names
1,Sem
1,Sepehr
1,Sequoya
12,Seth
1,Sevastjan
1,Severian
1,Shaamal
1,Shaanvir
1,Shade
1,Shadi
2,Shae
1,Shafiq
1,Shafique
1,Shaheed
1,Shahnawaz
1,Shahrukh
1,Shai
1,Shaiyan
1,Shaiyannsanya
1,Shakiel
1,Shakuur
1,Shalan
1,Shale
1,Shalmn
1,Shalon
1,Shaman
1,Shameer
1,Shamen
1,Shamus
1,Shanahan
2,Shandon
47,Shane
2,Shaneel
1,Shaneil
1,Shankar
1,Shaqiel
5,Shaquille
1,Sharif
16,Shaun
36,Shawn
1,Shawn-Stuart
5,Shay
1,Shayde
1,Shayden
2,Shaye
1,Shayfer
1,Shayle
11,Shayne
1,Shaz
#,Baby Boy Names
5,Shea
1,Sheaden
11,Shelby
38,Sheldon
1,Sheldyn
1,Shelton
1,Shelvin
1,Shem
2,Sheridan
1,Sheriden
1,Shianne
1,Shinean
1,Shinji
1,Shivam
1,Shivkaran
1,Shivraj
1,Shjonbrandon
1,Shokoni
1,Shvan
1,Shyan
2,Shylo
1,Shylow
1,Siah
2,Sidney
1,Siebe
3,Silas
1,Silver
1,Simarjit
1,Simeon
15,Simon
1,Simpson
1,Simran
1,Simrit
2,Sina
1,Sinan-Saleh
2,Sinclair
1,Siomon
1,Sjael
3,Sky
1,Skye
16,Skylar
1,Skylar-Ty
16,Skyler
1,Skylier
1,Skyller
3,Slade
2,Slater
1,Slayman
1,Slayton
#,Baby Boy Names
1,Sohail
4,Solomon
1,Sovanny
1,Spearin
88,Spencer
2,Spenser
1,Spiros
1,Stacey
1,Stands
3,Stanley
3,Steele
2,Steen
1,Steenn
14,Stefan
1,Stefano
1,Steffen
6,Stephan
3,Stephane
1,Stephano
54,Stephen
5,Sterling
1,Stetson
4,Steve
103,Steven
4,Stewart
1,Stile
1,Stonie
1,Storm
1,String-Fellow
1,Struan
12,Stuart
1,Stuward
1,Styles
1,Sujay
1,Sukhjit
1,Sukhjot
1,Sullivan
2,Sumeet
1,Sumit
2,Sundance
1,Sundar
5,Sundeep
1,Sunjay
1,Sunny
1,Sunpreet
1,Sushixit
1,Sydney
3,Syed
2,Sylvain
#,Baby Boy Names
1,Sytse
1,T.
1,T.J.
1,Tadashi
1,Taddeous
1,Taha
1,Taheer
1,Tahj
1,Tahyr
2,Tai
1,Taisen
1,Tait
1,Taite
1,Takaaki
1,Talen
1,Talis
1,Tallen
1,Tallis
8,Talon
2,Tam
1,Tamos
1,Tan
1,Tanis
69,Tanner
1,Tanor
8,Taran
1,Taras
1,Tarek
4,Tarik
1,Taron
1,Tarquin
1,Tarran
1,Tarrant
1,Taryn
4,Tate
1,Tavaris
3,Tavis
2,Tavish
1,Taygan
9,Tayler
120,Taylor
1,Taylor-Douglas
1,Taylor-Ray
1,Tayt
1,Tayte
1,Tayten
1,Tayton
1,Tazz
5,Teagan
#,Baby Boy Names
1,Teakin
3,Ted
1,Tee
1,Teegan
1,Teghan
3,Teigan
1,Tein
1,Tejpal
1,Tejpartap
1,Tekoa
1,Tel
1,Telayne
1,Temitope
1,Tenry
1,Teny
2,Terence
1,Terlet
3,Terran
11,Terrance
1,Terray
1,Terrell
8,Terrence
1,Terrin-Micheal
11,Terry
1,Tetsuro
3,Tevin
1,Teylor
1,Tg
1,Thadden
1,Thaddeus
1,Thalion
3,Thane
2,Thanh
1,That
3,Theo
10,Theodore
2,Theoren
1,Thereon
1,Theron
1,Theryn
1,Thias
1,Thien
129,Thomas
1,Thoren
1,Thorvall
1,Tianna
1,Tico
1,Tiegan
1,Tierdon
#,Baby Boy Names
1,Tighe
1,Tilar
2,Tim
1,Timon
1,Timone
61,Timothy
1,Timurlane
3,Titus
3,Tobias
1,Tobin
1,Toby
8,Todd
2,Tom
2,Tomas
2,Tomasz
1,Tomislav-Andrija
1,Tommy
1,Tonishaye
17,Tony
1,Tor
1,Tori
1,Torin
1,Torren
1,Torrence
1,Torrin
1,Torry
1,Torsten
2,Tory
1,T-P
1,Tracii
1,Traden
3,Trae
1,Traeten
2,Trail
1,Tralend
2,Tran
1,Travin
70,Travis
1,Trayten
1,Trayton
1,Trayven
2,Tre
1,Trefor
27,Trent
13,Trenton
1,Tres
1,Treston
1,Trestyn
1,Trever
#,Baby Boy Names
1,Tre-Von
57,Trevor
10,Trey
1,Treydan
1,Treydon
2,Treyton
1,Treyvone
1,Trintin
57,Tristan
15,Tristen
3,Tristian
8,Tristin
1,Tristjan
2,Triston
1,Tristyn
1,Trong
21,Troy
1,Troyal
3,Truman
1,Trung
1,Tryson
2,Trystan
5,Trysten
1,Tryston
2,Tuan
4,Tucker
3,Turner
50,Ty
1,Tyce
1,Tyceer
6,Tye
1,Tygean
1,Tyhe
1,Tyland
1,Tylar
1,Tylen
356,Tyler
1,Tyler.James
1,Tylon
10,Tylor
3,Tynan
1,Tyra
1,Tyran
1,Tyrane
1,Tyre
2,Tyree
1,Tyreil
5,Tyrel
19,Tyrell
#,Baby Boy Names
2,Tyrelle
1,Tyren
1,Tyro
1,Tyron
7,Tyrone
1,Tyrrell
1,Tysean
3,Tysen
72,Tyson
1,Tyvan
1,Tyvon
1,Ulysses
1,Umanga
1,Uriah
1,Va
1,Valentine
1,Valier
1,Vance
1,Vaninder
1,Vardaan
1,Vasili
1,Vaughan
2,Vaughn
1,Vedad
1,Vennie
2,Vern
1,Verne
2,Vernon
1,Vicky
20,Victor
1,Vijay
2,Vikram
1,Viktor
3,Vince
22,Vincent
2,Vinson
1,Vishaal
3,Vishal
1,Vishek
1,Vitaly
1,Vivek
1,Vladimir
1,Vuk
1,Wacey
10,Wade
1,Wail
1,Walaid
3,Walker
1,Walleed
#,Baby Boy Names
2,Walter
2,Ward
15,Warren
1,Waseem
1,Wasif
1,Wasiq
1,Watson
2,Wayde
1,Waylan
1,Waylen
6,Waylon
7,Wayne
2,Wei
1,Wen
1,Wendall
1,Wendell
1,Wesam
27,Wesley
1,West
1,Westcott
1,Westland
1,Westley
2,Weston
1,Wilford
2,Wilfred
1,Wilhelm
1,Will
2,Willard
1,Willem
122,William
3,Willie
1,Willow
5,Wilson
1,Wing
5,Winston
2,Wolfe
1,Wood
77,Wyatt
3,Wyatte
4,Wylie
1,Wyndon
4,Xavier
1,Xeo-Fu
1,Yannick
1,Yasuo
1,Yateson
1,Yehudah
1,Yiannis
1,Yonas
#,Baby Boy Names
1,Yonnas
1,Youki
1,Youness
1,Yousef
2,Youssef
1,Yu
1,Yuk
1,Yuri
1,Yusef
1,Yuuki
1,Yuya
1,Zaccary
10,Zachariah
1,Zacharias
2,Zacharie
164,Zachary
22,Zachery
1,Zachury
2,Zack
16,Zackary
8,Zackery
1,Zafeer
1,Zaher
4,Zain
2,Zak
5,Zakary
1,Zakery
1,Zaman
1,Zana
12,Zane
1,Zaqi
2,Zared
1,Zaren
1,Zarif
1,Zaylin
1,Zechariah
1,Zeeyerack
1,Zenan
1,Zenith
1,Zenon
1,Zephaniah
1,Zhen
1,Ziad
1,Zishaan
2,Zishan
1,Zoheb
1,Zokariah
1,Zuhair
